apteryx_owenii ENSAOWG00000018702
apteryx_haastii ENSAHAG00000007915
apteryx_rowi ENSARWG00000010014
dromaius_novaehollandiae ENSDNVG00000003563
nothoprocta_perdicaria ENSNPEG00000012509
calidris_pygmaea ENSCPGG00000010079
manacus_vitellinus ENSMVIG00005015404
anser_brachyrhynchus ENSABRG00000006456
anas_platyrhynchos_platyrhynchos ENSAPLG00000013143
coturnix_japonica ENSCJPG00005001093
crocodylus_porosus ENSCPRG00005009741
gopherus_agassizii ENSGAGG00000017613
chelonoidis_abingdonii ENSCABG00000005981
anolis_carolinensis ENSACAG00000001232
dasypus_novemcinctus ENSDNOG00000004199
choloepus_hoffmanni ENSCHOG00000004290
vicugna_pacos ENSVPAG00000010874
sus_scrofa ENSSSCG00000032832
bison_bison_bison ENSBBBG00000006933
bos_mutus ENSBMUG00000011471
ovis_aries ENSOARG00000011176
capra_hircus ENSCHIG00000011668
tursiops_truncatus ENSTTRG00000003169
equus_caballus ENSECAG00000020373
ursus_americanus ENSUAMG00000001556
ursus_maritimus ENSUMAG00000005429
ailuropoda_melanoleuca ENSAMEG00000007531
mustela_putorius_furo ENSMPUG00000002655
neovison_vison ENSNVIG00000008467
vulpes_vulpes ENSVVUG00000005956
canis_lupus_dingo ENSCAFG00020015411
panthera_tigris_altaica ENSPTIG00000020315
panthera_pardus ENSPPRG00000017465
felis_catus ENSFCAG00000012986
bos_taurus ENSBTAG00000007011
equus_asinus_asinus ENSEASG00005014008
canis_lupus_familiaris ENSCAFG00000032753
castor_canadensis ENSCCNG00000023439
dipodomys_ordii ENSDORG00000012145
mus_musculus ENSMUSG00000030976
mus_spicilegus ENSMSIG00000023776
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031699
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030585
mus_pahari MGP_PahariEiJ_G0013792
rattus_norvegicus ENSRNOG00000026848
meriones_unguiculatus ENSMUGG00000022286
cricetulus_griseus_chok1gshd ENSCGRG00001008694
cricetulus_griseus_crigri ENSCGRG00000010939
cricetulus_griseus_crigri-picr ENSCGRG00015001585
mesocricetus_auratus ENSMAUG00000003543
microtus_ochrogaster ENSMOCG00000009219
peromyscus_maniculatus_bairdii ENSPEMG00000028129
nannospalax_galili ENSNGAG00000022368
jaculus_jaculus ENSJJAG00000020679
chinchilla_lanigera ENSCLAG00000002643
cavia_porcellus ENSCPOG00000004817
heterocephalus_glaber_male ENSHGLG00100016349
heterocephalus_glaber_female ENSHGLG00000017007
fukomys_damarensis ENSFDAG00000011811
ictidomys_tridecemlineatus ENSSTOG00000008384
urocitellus_parryii ENSUPAG00010004543
spermophilus_dauricus ENSSDAG00000009615
tupaia_belangeri ENSTBEG00000009497
homo_sapiens ENSG00000175018
gorilla_gorilla ENSGGOG00000007492
pan_troglodytes ENSPTRG00000003037
pan_paniscus ENSPPAG00000034284
pongo_abelii ENSPPYG00000002747
nomascus_leucogenys ENSNLEG00000007788
piliocolobus_tephrosceles ENSPTEG00000030923
colobus_angolensis_palliatus ENSCANG00000028623
rhinopithecus_roxellana ENSRROG00000037669
rhinopithecus_bieti ENSRBIG00000033525
cercocebus_atys ENSCATG00000033369
theropithecus_gelada ENSTGEG00000028769
macaca_fascicularis ENSMFAG00000000897
macaca_mulatta ENSMMUG00000021270
macaca_nemestrina ENSMNEG00000036041
mandrillus_leucophaeus ENSMLEG00000027814
papio_anubis ENSPANG00000020277
chlorocebus_sabaeus ENSCSAG00000004500
cebus_capucinus ENSCCAG00000021776
saimiri_boliviensis_boliviensis ENSSBOG00000022299
callithrix_jacchus ENSCJAG00000012522
aotus_nancymaae ENSANAG00000020229
carlito_syrichta ENSTSYG00000001467
propithecus_coquereli ENSPCOG00000014325
microcebus_murinus ENSMICG00000026931
prolemur_simus ENSPSMG00000003113
otolemur_garnettii ENSOGAG00000010883
pteropus_vampyrus ENSPVAG00000009127
myotis_lucifugus ENSMLUG00000017054
sorex_araneus ENSSARG00000003052
oryctolagus_cuniculus ENSOCUG00000003579
ochotona_princeps ENSOPRG00000007277
loxodonta_africana ENSLAFG00000013261
sarcophilus_harrisii ENSSHAG00000009897
lepisosteus_oculatus ENSLOCG00000007946
ciona_intestinalis ENSCING00000009949
ciona_savignyi ENSCSAVG00000010667
