chelonoidis_abingdonii ENSCABG00000007955
gopherus_agassizii ENSGAGG00000002593
chrysemys_picta_bellii ENSCPBG00000006396
pelodiscus_sinensis ENSPSIG00000011373
apteryx_rowi ENSARWG00000010835
dromaius_novaehollandiae ENSDNVG00000005101
notechis_scutatus ENSNSUG00000011988
pogona_vitticeps ENSPVIG00000005143
anolis_carolinensis ENSACAG00000026234
salvator_merianae ENSSMRG00000007382
xenopus_tropicalis ENSXETG00000008802
mastacembelus_armatus ENSMAMG00000017124
monopterus_albus ENSMALG00000016288
anabas_testudineus ENSATEG00000001713
poecilia_mexicana ENSPMEG00000007568
poecilia_latipinna ENSPLAG00000019565
poecilia_formosa ENSPFOG00000019492
poecilia_reticulata ENSPREG00000003570
xiphophorus_couchianus ENSXCOG00000000047
xiphophorus_maculatus ENSXMAG00000025836
gambusia_affinis ENSGAFG00000000903
cyprinodon_variegatus ENSCVAG00000011358
kryptolebias_marmoratus ENSKMAG00000008302
labrus_bergylta ENSLBEG00000019851
amphiprion_ocellaris ENSAOCG00000000461
amphiprion_percula ENSAPEG00000018124
acanthochromis_polyacanthus ENSAPOG00000007690
stegastes_partitus ENSSPAG00000014780
oryzias_latipes ENSORLG00020002284
oryzias_latipes_asm223469v1 ENSORLG00015016579
oryzias_latipes ENSORLG00000001660
oryzias_melastigma ENSOMEG00000000325
cynoglossus_semilaevis ENSCSEG00000001096
seriola_dumerili ENSSDUG00000017765
seriola_lalandi_dorsalis ENSSLDG00000016500
scophthalmus_maximus ENSSMAG00000004432
mola_mola ENSMMOG00000010632
maylandia_zebra ENSMZEG00005012385
pundamilia_nyererei ENSPNYG00000005313
astatotilapia_calliptera ENSACLG00000008664
haplochromis_burtoni ENSHBUG00000014081
neolamprologus_brichardi ENSNBRG00000002951
oreochromis_niloticus ENSONIG00000009090
amphilophus_citrinellus ENSACIG00000005969
takifugu_rubripes ENSTRUG00000005431
hippocampus_comes ENSHCOG00000007618
periophthalmus_magnuspinnatus ENSPMGG00000004953
gadus_morhua ENSGMOG00000013520
esox_lucius ENSELUG00000011953
scleropages_formosus ENSSFOG00015017062
paramormyrops_kingsleyae ENSPKIG00000016076
astyanax_mexicanus ENSAMXG00000033942
pygocentrus_nattereri ENSPNAG00000015220
ictalurus_punctatus ENSIPUG00000011089
danio_rerio ENSDARG00000058944
lepisosteus_oculatus ENSLOCG00000014538
