notamacropus_eugenii ENSMEUG00000004276
phascolarctos_cinereus ENSPCIG00000026482
monodelphis_domestica ENSMODG00000006584
sarcophilus_harrisii ENSSHAG00000016594
panthera_tigris_altaica ENSPTIG00000019565
ursus_maritimus ENSUMAG00000014953
erinaceus_europaeus ENSEEUG00000012394
equus_caballus ENSECAG00000013073
equus_asinus_asinus ENSEASG00005020583
ursus_americanus ENSUAMG00000005695
ailuropoda_melanoleuca ENSAMEG00000015019
mustela_putorius_furo ENSMPUG00000001821
neovison_vison ENSNVIG00000021696
canis_lupus_familiaris ENSCAFG00000008416
canis_lupus_dingo ENSCAFG00020020405
vulpes_vulpes ENSVVUG00000000566
felis_catus ENSFCAG00000040500
panthera_pardus ENSPPRG00000005916
ovis_aries ENSOARG00000008508
capra_hircus ENSCHIG00000008950
bos_taurus ENSBTAG00000003339
bos_mutus ENSBMUG00000008714
bison_bison_bison ENSBBBG00000008117
tursiops_truncatus ENSTTRG00000011546
sus_scrofa ENSSSCG00000006155
vicugna_pacos ENSVPAG00000001137
pteropus_vampyrus ENSPVAG00000014926
sorex_araneus ENSSARG00000008232
pan_paniscus ENSPPAG00000027392
pan_troglodytes ENSPTRG00000030982
homo_sapiens ENSG00000205189
gorilla_gorilla ENSGGOG00000015527
pongo_abelii ENSPPYG00000018696
nomascus_leucogenys ENSNLEG00000002387
mandrillus_leucophaeus ENSMLEG00000012103
papio_anubis ENSPANG00000034587
theropithecus_gelada ENSTGEG00000024404
macaca_fascicularis ENSMFAG00000032056
macaca_mulatta ENSMMUG00000008438
macaca_nemestrina ENSMNEG00000041341
chlorocebus_sabaeus ENSCSAG00000013332
cercocebus_atys ENSCATG00000041367
rhinopithecus_bieti ENSRBIG00000042304
rhinopithecus_roxellana ENSRROG00000030010
colobus_angolensis_palliatus ENSCANG00000039551
piliocolobus_tephrosceles ENSPTEG00000016800
callithrix_jacchus ENSCJAG00000000454
cebus_capucinus ENSCCAG00000035024
aotus_nancymaae ENSANAG00000023108
aotus_nancymaae ENSANAG00000024822
saimiri_boliviensis_boliviensis ENSSBOG00000036032
carlito_syrichta ENSTSYG00000001300
prolemur_simus ENSPSMG00000011046
propithecus_coquereli ENSPCOG00000020997
microcebus_murinus ENSMICG00000007243
otolemur_garnettii ENSOGAG00000025583
tupaia_belangeri ENSTBEG00000007066
dipodomys_ordii ENSDORG00000001337
castor_canadensis ENSCCNG00000025883
peromyscus_maniculatus_bairdii ENSPEMG00000009016
microtus_ochrogaster ENSMOCG00000005649
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025765
mus_spicilegus ENSMSIG00000016143
mus_musculus ENSMUSG00000069114
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024835
mus_pahari MGP_PahariEiJ_G0026283
meriones_unguiculatus ENSMUGG00000002881
cricetulus_griseus_crigri-picr ENSCGRG00015018422
cricetulus_griseus_chok1gshd ENSCGRG00001012464
cricetulus_griseus_crigri ENSCGRG00000005624
mesocricetus_auratus ENSMAUG00000013063
rattus_norvegicus ENSRNOG00000061862
nannospalax_galili ENSNGAG00000013107
ictidomys_tridecemlineatus ENSSTOG00000013962
marmota_marmota_marmota ENSMMMG00000005863
urocitellus_parryii ENSUPAG00010016248
spermophilus_dauricus ENSSDAG00000016972
cavia_porcellus ENSCPOG00000013700
octodon_degus ENSODEG00000005049
chinchilla_lanigera ENSCLAG00000002787
heterocephalus_glaber_male ENSHGLG00100017467
heterocephalus_glaber_female ENSHGLG00000015634
fukomys_damarensis ENSFDAG00000019795
oryctolagus_cuniculus ENSOCUG00000001857
ochotona_princeps ENSOPRG00000009921
dasypus_novemcinctus ENSDNOG00000037012
loxodonta_africana ENSLAFG00000012881
procavia_capensis ENSPCAG00000012004
echinops_telfairi ENSETEG00000000095
myotis_lucifugus ENSMLUG00000014934
myotis_lucifugus ENSMLUG00000027971
myotis_lucifugus ENSMLUG00000005829
myotis_lucifugus ENSMLUG00000027816
ornithorhynchus_anatinus ENSOANG00000028288
apteryx_rowi ENSARWG00000015606
apteryx_haastii ENSAHAG00000017212
dromaius_novaehollandiae ENSDNVG00000010880
nothoprocta_perdicaria ENSNPEG00000007031
anas_platyrhynchos_platyrhynchos ENSAPLG00000016560
anser_brachyrhynchus ENSABRG00000008438
meleagris_gallopavo ENSMGAG00000011634
coturnix_japonica ENSCJPG00005011816
numida_meleagris ENSNMEG00000017545
cyanistes_caeruleus ENSCCEG00000009794
lonchura_striata_domestica ENSLSDG00000010476
gallus_gallus ENSGALG00000052037
junco_hyemalis ENSJHYG00000017185
zonotrichia_albicollis ENSZALG00000008933
ficedula_albicollis ENSFALG00000008618
parus_major ENSPMJG00000005462
taeniopygia_guttata ENSTGUG00000011647
lepidothrix_coronata ENSLCOG00000000414
lonchura_striata_domestica ENSLSDG00000010475
gallus_gallus ENSGALG00000034376
calidris_pygmaea ENSCPGG00000015340
serinus_canaria ENSSCAG00000002458
manacus_vitellinus ENSMVIG00005015769
calidris_pugnax ENSCPUG00000016019
melopsittacus_undulatus ENSMUNG00000006238
apteryx_owenii ENSAOWG00000010958
crocodylus_porosus ENSCPRG00005018453
gopherus_agassizii ENSGAGG00000023539
chelonoidis_abingdonii ENSCABG00000016223
chrysemys_picta_bellii ENSCPBG00000007223
pelodiscus_sinensis ENSPSIG00000013063
anolis_carolinensis ENSACAG00000027698
anolis_carolinensis ENSACAG00000013488
pogona_vitticeps ENSPVIG00000024033
notechis_scutatus ENSNSUG00000014947
salvator_merianae ENSSMRG00000010969
sphenodon_punctatus ENSSPUG00000017520
xenopus_tropicalis ENSXETG00000010415
latimeria_chalumnae ENSLACG00000013384
scleropages_formosus ENSSFOG00015004439
paramormyrops_kingsleyae ENSPKIG00000006844
astyanax_mexicanus ENSAMXG00000011157
pygocentrus_nattereri ENSPNAG00000010312
ictalurus_punctatus ENSIPUG00000001257
danio_rerio ENSDARG00000077101
cyprinodon_variegatus ENSCVAG00000002941
fundulus_heteroclitus ENSFHEG00000012974
xiphophorus_maculatus ENSXMAG00000003598
gambusia_affinis ENSGAFG00000010633
xiphophorus_couchianus ENSXCOG00000020066
poecilia_formosa ENSPFOG00000014180
poecilia_mexicana ENSPMEG00000016986
poecilia_latipinna ENSPLAG00000006068
poecilia_reticulata ENSPREG00000008038
kryptolebias_marmoratus ENSKMAG00000006961
oryzias_latipes ENSORLG00000026177
oryzias_latipes ENSORLG00020006593
oryzias_latipes_asm223469v1 ENSORLG00015014505
oryzias_melastigma ENSOMEG00000012750
monopterus_albus ENSMALG00000005014
takifugu_rubripes ENSTRUG00000014597
scophthalmus_maximus ENSSMAG00000007864
cynoglossus_semilaevis ENSCSEG00000017562
seriola_dumerili ENSSDUG00000011250
seriola_lalandi_dorsalis ENSSLDG00000013396
mastacembelus_armatus ENSMAMG00000013879
anabas_testudineus ENSATEG00000013705
gasterosteus_aculeatus ENSGACG00000003437
tetraodon_nigroviridis ENSTNIG00000017784
mola_mola ENSMMOG00000018999
labrus_bergylta ENSLBEG00000018314
amphiprion_percula ENSAPEG00000011506
amphiprion_ocellaris ENSAOCG00000015623
acanthochromis_polyacanthus ENSAPOG00000019007
stegastes_partitus ENSSPAG00000019940
maylandia_zebra ENSMZEG00005003706
astatotilapia_calliptera ENSACLG00000015622
haplochromis_burtoni ENSHBUG00000002589
pundamilia_nyererei ENSPNYG00000011775
neolamprologus_brichardi ENSNBRG00000013112
oreochromis_niloticus ENSONIG00000002625
amphilophus_citrinellus ENSACIG00000015546
periophthalmus_magnuspinnatus ENSPMGG00000022731
hippocampus_comes ENSHCOG00000019353
gadus_morhua ENSGMOG00000017819
esox_lucius ENSELUG00000004027
lepisosteus_oculatus ENSLOCG00000002796
