notamacropus_eugenii ENSMEUG00000001246
phascolarctos_cinereus ENSPCIG00000023089
sarcophilus_harrisii ENSSHAG00000015764
monodelphis_domestica ENSMODG00000004198
dasypus_novemcinctus ENSDNOG00000009049
choloepus_hoffmanni ENSCHOG00000005339
loxodonta_africana ENSLAFG00000008927
procavia_capensis ENSPCAG00000001328
echinops_telfairi ENSETEG00000014865
ursus_maritimus ENSUMAG00000024080
ursus_americanus ENSUAMG00000009438
ailuropoda_melanoleuca ENSAMEG00000014259
neovison_vison ENSNVIG00000003539
mustela_putorius_furo ENSMPUG00000017014
canis_lupus_familiaris ENSCAFG00000006061
canis_lupus_dingo ENSCAFG00020015018
vulpes_vulpes ENSVVUG00000013018
canis_lupus_dingo ENSCAFG00020010781
ursus_americanus ENSUAMG00000017004
panthera_pardus ENSPPRG00000002135
panthera_tigris_altaica ENSPTIG00000020221
felis_catus ENSFCAG00000015456
equus_asinus_asinus ENSEASG00005003549
equus_caballus ENSECAG00000015975
ovis_aries ENSOARG00000008838
capra_hircus ENSCHIG00000024913
bos_taurus ENSBTAG00000003592
bos_mutus ENSBMUG00000012722
bos_mutus ENSBMUG00000020285
bison_bison_bison ENSBBBG00000022607
tursiops_truncatus ENSTTRG00000015200
sus_scrofa ENSSSCG00000038152
vicugna_pacos ENSVPAG00000011676
myotis_lucifugus ENSMLUG00000016474
pteropus_vampyrus ENSPVAG00000008798
erinaceus_europaeus ENSEEUG00000001952
ochotona_princeps ENSOPRG00000006075
oryctolagus_cuniculus ENSOCUG00000012763
pan_paniscus ENSPPAG00000030653
pan_troglodytes ENSPTRG00000014560
homo_sapiens ENSG00000134115
gorilla_gorilla ENSGGOG00000002403
pongo_abelii ENSPPYG00000013706
nomascus_leucogenys ENSNLEG00000003079
colobus_angolensis_palliatus ENSCANG00000006689
piliocolobus_tephrosceles ENSPTEG00000030413
rhinopithecus_roxellana ENSRROG00000004133
rhinopithecus_bieti ENSRBIG00000026399
theropithecus_gelada ENSTGEG00000023984
papio_anubis ENSPANG00000010252
cercocebus_atys ENSCATG00000010690
mandrillus_leucophaeus ENSMLEG00000035466
macaca_fascicularis ENSMFAG00000001088
macaca_nemestrina ENSMNEG00000018635
macaca_mulatta ENSMMUG00000008549
chlorocebus_sabaeus ENSCSAG00000011221
saimiri_boliviensis_boliviensis ENSSBOG00000005957
cebus_capucinus ENSCCAG00000017919
callithrix_jacchus ENSCJAG00000015346
aotus_nancymaae ENSANAG00000025831
carlito_syrichta ENSTSYG00000009629
prolemur_simus ENSPSMG00000021379
microcebus_murinus ENSMICG00000001000
otolemur_garnettii ENSOGAG00000002731
peromyscus_maniculatus_bairdii ENSPEMG00000019384
microtus_ochrogaster ENSMOCG00000005399
cricetulus_griseus_chok1gshd ENSCGRG00001012547
cricetulus_griseus_crigri ENSCGRG00000001106
cricetulus_griseus_crigri-picr ENSCGRG00015018085
mesocricetus_auratus ENSMAUG00000002798
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029723
mus_spicilegus ENSMSIG00000023196
mus_musculus ENSMUSG00000030092
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028695
mus_pahari MGP_PahariEiJ_G0022446
rattus_norvegicus ENSRNOG00000032517
nannospalax_galili ENSNGAG00000015729
jaculus_jaculus ENSJJAG00000013679
urocitellus_parryii ENSUPAG00010000155
ictidomys_tridecemlineatus ENSSTOG00000010495
spermophilus_dauricus ENSSDAG00000003109
marmota_marmota_marmota ENSMMMG00000007205
heterocephalus_glaber_female ENSHGLG00000003847
heterocephalus_glaber_male ENSHGLG00100008129
fukomys_damarensis ENSFDAG00000018135
chinchilla_lanigera ENSCLAG00000008602
octodon_degus ENSODEG00000006499
cavia_porcellus ENSCPOG00000001124
cavia_aperea ENSCAPG00000005627
castor_canadensis ENSCCNG00000019802
dipodomys_ordii ENSDORG00000005702
tupaia_belangeri ENSTBEG00000007465
propithecus_coquereli ENSPCOG00000016237
ornithorhynchus_anatinus ENSOANG00000012175
apteryx_owenii ENSAOWG00000010425
apteryx_haastii ENSAHAG00000015340
apteryx_rowi ENSARWG00000018719
dromaius_novaehollandiae ENSDNVG00000014432
calidris_pygmaea ENSCPGG00000005351
calidris_pugnax ENSCPUG00000018957
lepidothrix_coronata ENSLCOG00000001847
manacus_vitellinus ENSMVIG00005016862
zonotrichia_albicollis ENSZALG00000006799
junco_hyemalis ENSJHYG00000016527
taeniopygia_guttata ENSTGUG00000016382
lonchura_striata_domestica ENSLSDG00000017107
taeniopygia_guttata ENSTGUG00000016695
serinus_canaria ENSSCAG00000012325
ficedula_albicollis ENSFALG00000013472
parus_major ENSPMJG00000005736
cyanistes_caeruleus ENSCCEG00000019996
taeniopygia_guttata ENSTGUG00000010053
taeniopygia_guttata ENSTGUG00000015287
melopsittacus_undulatus ENSMUNG00000015448
anas_platyrhynchos_platyrhynchos ENSAPLG00000005639
anser_brachyrhynchus ENSABRG00000015653
gallus_gallus ENSGALG00000007927
coturnix_japonica ENSCJPG00005018676
meleagris_gallopavo ENSMGAG00000009812
numida_meleagris ENSNMEG00000000194
crocodylus_porosus ENSCPRG00005015511
chelonoidis_abingdonii ENSCABG00000000533
gopherus_agassizii ENSGAGG00000001550
gopherus_agassizii ENSGAGG00000005911
chrysemys_picta_bellii ENSCPBG00000017663
pelodiscus_sinensis ENSPSIG00000002413
anolis_carolinensis ENSACAG00000010425
pogona_vitticeps ENSPVIG00000015202
notechis_scutatus ENSNSUG00000006539
salvator_merianae ENSSMRG00000013978
