notamacropus_eugenii ENSMEUG00000005388
monodelphis_domestica ENSMODG00000001920
phascolarctos_cinereus ENSPCIG00000011356
sarcophilus_harrisii ENSSHAG00000003512
monodelphis_domestica ENSMODG00000001925
oryctolagus_cuniculus ENSOCUG00000002693
ochotona_princeps ENSOPRG00000012592
fukomys_damarensis ENSFDAG00000018270
prolemur_simus ENSPSMG00000014875
tupaia_belangeri ENSTBEG00000006560
otolemur_garnettii ENSOGAG00000008191
prolemur_simus ENSPSMG00000014888
pan_troglodytes ENSPTRG00000006640
pan_paniscus ENSPPAG00000041655
homo_sapiens ENSG00000133962
gorilla_gorilla ENSGGOG00000009858
nomascus_leucogenys ENSNLEG00000017093
colobus_angolensis_palliatus ENSCANG00000023106
piliocolobus_tephrosceles ENSPTEG00000016697
rhinopithecus_roxellana ENSRROG00000030753
rhinopithecus_bieti ENSRBIG00000021979
theropithecus_gelada ENSTGEG00000001008
theropithecus_gelada ENSTGEG00000000967
papio_anubis ENSPANG00000034398
macaca_fascicularis ENSMFAG00000033281
macaca_mulatta ENSMMUG00000014950
macaca_nemestrina ENSMNEG00000040389
mandrillus_leucophaeus ENSMLEG00000026522
cercocebus_atys ENSCATG00000031721
cebus_capucinus ENSCCAG00000026902
saimiri_boliviensis_boliviensis ENSSBOG00000027189
callithrix_jacchus ENSCJAG00000017938
aotus_nancymaae ENSANAG00000033742
carlito_syrichta ENSTSYG00000006430
marmota_marmota_marmota ENSMMMG00000021204
urocitellus_parryii ENSUPAG00010022586
choloepus_hoffmanni ENSCHOG00000012366
dasypus_novemcinctus ENSDNOG00000003797
loxodonta_africana ENSLAFG00000015189
echinops_telfairi ENSETEG00000008559
ailuropoda_melanoleuca ENSAMEG00000014961
ailuropoda_melanoleuca ENSAMEG00000001562
ursus_americanus ENSUAMG00000023938
ursus_maritimus ENSUMAG00000005820
mustela_putorius_furo ENSMPUG00000007805
neovison_vison ENSNVIG00000010959
canis_lupus_familiaris ENSCAFG00000010820
canis_lupus_dingo ENSCAFG00020021445
vulpes_vulpes ENSVVUG00000024666
panthera_tigris_altaica ENSPTIG00000007168
panthera_pardus ENSPPRG00000023030
felis_catus ENSFCAG00000015048
equus_caballus ENSECAG00000006002
equus_asinus_asinus ENSEASG00005020720
capra_hircus ENSCHIG00000015664
ovis_aries ENSOARG00000012186
bos_mutus ENSBMUG00000006273
bos_taurus ENSBTAG00000018709
bison_bison_bison ENSBBBG00000009804
tursiops_truncatus ENSTTRG00000002825
sus_scrofa ENSSSCG00000002442
vicugna_pacos ENSVPAG00000003484
pteropus_vampyrus ENSPVAG00000015295
myotis_lucifugus ENSMLUG00000011546
meriones_unguiculatus ENSMUGG00000024970
meriones_unguiculatus ENSMUGG00000020771
mus_musculus ENSMUSG00000047014
mus_spicilegus ENSMSIG00000019750
mus_pahari MGP_PahariEiJ_G0029786
mus_spicilegus ENSMSIG00000011082
peromyscus_maniculatus_bairdii ENSPEMG00000026162
peromyscus_maniculatus_bairdii ENSPEMG00000020943
peromyscus_maniculatus_bairdii ENSPEMG00000029806
cricetulus_griseus_crigri-picr ENSCGRG00015020705
cricetulus_griseus_crigri ENSCGRG00000012468
cricetulus_griseus_chok1gshd ENSCGRG00001000607
mesocricetus_auratus ENSMAUG00000019702
nannospalax_galili ENSNGAG00000019789
castor_canadensis ENSCCNG00000026327
marmota_marmota_marmota ENSMMMG00000021215
sorex_araneus ENSSARG00000003742
ornithorhynchus_anatinus ENSOANG00000003813
chrysemys_picta_bellii ENSCPBG00000008692
chrysemys_picta_bellii ENSCPBG00000008701
gopherus_agassizii ENSGAGG00000008920
chelonoidis_abingdonii ENSCABG00000003459
pelodiscus_sinensis ENSPSIG00000013685
crocodylus_porosus ENSCPRG00005008036
dromaius_novaehollandiae ENSDNVG00000015329
anolis_carolinensis ENSACAG00000009535
pogona_vitticeps ENSPVIG00000006450
salvator_merianae ENSSMRG00000014868
lepisosteus_oculatus ENSLOCG00000013209
esox_lucius ENSELUG00000023922
latimeria_chalumnae ENSLACG00000018989
ciona_intestinalis ENSCING00000006690
