gopherus_agassizii ENSGAGG00000013594
chrysemys_picta_bellii ENSCPBG00000024263
pelodiscus_sinensis ENSPSIG00000009042
crocodylus_porosus ENSCPRG00005001560
pogona_vitticeps ENSPVIG00000018187
notechis_scutatus ENSNSUG00000006418
salvator_merianae ENSSMRG00000008180
sphenodon_punctatus ENSSPUG00000018661
calidris_pygmaea ENSCPGG00000011897
calidris_pugnax ENSCPUG00000001714
coturnix_japonica ENSCJPG00005016197
meleagris_gallopavo ENSMGAG00000013852
gallus_gallus ENSGALG00000011544
melopsittacus_undulatus ENSMUNG00000015560
dromaius_novaehollandiae ENSDNVG00000001636
nothoprocta_perdicaria ENSNPEG00000007124
procavia_capensis ENSPCAG00000002084
loxodonta_africana ENSLAFG00000026479
echinops_telfairi ENSETEG00000016457
dasypus_novemcinctus ENSDNOG00000011973
pteropus_vampyrus ENSPVAG00000006249
myotis_lucifugus ENSMLUG00000010712
bos_mutus ENSBMUG00000009423
bos_taurus ENSBTAG00000047225
bison_bison_bison ENSBBBG00000022393
ovis_aries ENSOARG00000020888
capra_hircus ENSCHIG00000017533
sus_scrofa ENSSSCG00000000623
tursiops_truncatus ENSTTRG00000012783
equus_asinus_asinus ENSEASG00005014685
equus_caballus ENSECAG00000024880
ursus_maritimus ENSUMAG00000002327
ursus_americanus ENSUAMG00000001802
ailuropoda_melanoleuca ENSAMEG00000001947
neovison_vison ENSNVIG00000011254
mustela_putorius_furo ENSMPUG00000011772
canis_lupus_familiaris ENSCAFG00000013352
canis_lupus_dingo ENSCAFG00020006507
vulpes_vulpes ENSVVUG00000004872
panthera_tigris_altaica ENSPTIG00000001823
panthera_pardus ENSPPRG00000003635
felis_catus ENSFCAG00000014880
sorex_araneus ENSSARG00000013598
theropithecus_gelada ENSTGEG00000021805
cercocebus_atys ENSCATG00000033889
mandrillus_leucophaeus ENSMLEG00000034365
papio_anubis ENSPANG00000023811
macaca_fascicularis ENSMFAG00000001577
macaca_mulatta ENSMMUG00000023315
macaca_nemestrina ENSMNEG00000042263
cercocebus_atys ENSCATG00000002007
chlorocebus_sabaeus ENSCSAG00000008639
colobus_angolensis_palliatus ENSCANG00000032460
piliocolobus_tephrosceles ENSPTEG00000014121
rhinopithecus_roxellana ENSRROG00000043915
rhinopithecus_bieti ENSRBIG00000040160
gorilla_gorilla ENSGGOG00000012757
homo_sapiens ENSG00000121380
pan_troglodytes ENSPTRG00000004700
pan_paniscus ENSPPAG00000032869
pongo_abelii ENSPPYG00000004300
nomascus_leucogenys ENSNLEG00000003462
cebus_capucinus ENSCCAG00000032575
saimiri_boliviensis_boliviensis ENSSBOG00000022768
callithrix_jacchus ENSCJAG00000021645
aotus_nancymaae ENSANAG00000020145
carlito_syrichta ENSTSYG00000008228
propithecus_coquereli ENSPCOG00000019673
microcebus_murinus ENSMICG00000032264
prolemur_simus ENSPSMG00000014670
otolemur_garnettii ENSOGAG00000007727
oryctolagus_cuniculus ENSOCUG00000003000
ochotona_princeps ENSOPRG00000011868
dipodomys_ordii ENSDORG00000006698
peromyscus_maniculatus_bairdii ENSPEMG00000016026
microtus_ochrogaster ENSMOCG00000007224
cricetulus_griseus_chok1gshd ENSCGRG00001016052
cricetulus_griseus_crigri ENSCGRG00000009839
cricetulus_griseus_crigri-picr ENSCGRG00015027328
mesocricetus_auratus ENSMAUG00000000916
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030025
mus_musculus ENSMUSG00000030200
mus_spicilegus ENSMSIG00000007268
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028977
mus_pahari MGP_PahariEiJ_G0022739
rattus_norvegicus ENSRNOG00000028632
meriones_unguiculatus ENSMUGG00000002755
nannospalax_galili ENSNGAG00000023536
jaculus_jaculus ENSJJAG00000014317
castor_canadensis ENSCCNG00000031194
urocitellus_parryii ENSUPAG00010009396
ictidomys_tridecemlineatus ENSSTOG00000015329
spermophilus_dauricus ENSSDAG00000000583
marmota_marmota_marmota ENSMMMG00000015852
