apteryx_haastii ENSAHAG00000009291
apteryx_owenii ENSAOWG00000014171
apteryx_rowi ENSARWG00000012986
dromaius_novaehollandiae ENSDNVG00000001684
nothoprocta_perdicaria ENSNPEG00000010382
parus_major ENSPMJG00000017032
cyanistes_caeruleus ENSCCEG00000017909
ficedula_albicollis ENSFALG00000012596
zonotrichia_albicollis ENSZALG00000008800
junco_hyemalis ENSJHYG00000002346
serinus_canaria ENSSCAG00000012908
taeniopygia_guttata ENSTGUG00000002972
lonchura_striata_domestica ENSLSDG00000003685
lepidothrix_coronata ENSLCOG00000010862
melopsittacus_undulatus ENSMUNG00000003417
calidris_pygmaea ENSCPGG00000019561
calidris_pugnax ENSCPUG00000010723
gallus_gallus ENSGALG00000006895
coturnix_japonica ENSCJPG00005021237
meleagris_gallopavo ENSMGAG00000006319
numida_meleagris ENSNMEG00000003194
anser_brachyrhynchus ENSABRG00000003917
anas_platyrhynchos_platyrhynchos ENSAPLG00000012961
crocodylus_porosus ENSCPRG00005018343
gopherus_agassizii ENSGAGG00000001116
chelonoidis_abingdonii ENSCABG00000013012
chrysemys_picta_bellii ENSCPBG00000010453
pelodiscus_sinensis ENSPSIG00000017818
anolis_carolinensis ENSACAG00000015365
pogona_vitticeps ENSPVIG00000008257
notechis_scutatus ENSNSUG00000009547
salvator_merianae ENSSMRG00000003923
sphenodon_punctatus ENSSPUG00000013812
notamacropus_eugenii ENSMEUG00000012984
phascolarctos_cinereus ENSPCIG00000029644
sarcophilus_harrisii ENSSHAG00000016121
monodelphis_domestica ENSMODG00000002589
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018350
mus_spicilegus ENSMSIG00000015338
mus_musculus ENSMUSG00000039781
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017506
mus_pahari MGP_PahariEiJ_G0018633
rattus_norvegicus ENSRNOG00000004430
meriones_unguiculatus ENSMUGG00000002206
cricetulus_griseus_crigri-picr ENSCGRG00015001085
cricetulus_griseus_crigri ENSCGRG00000015796
cricetulus_griseus_chok1gshd ENSCGRG00001001607
mesocricetus_auratus ENSMAUG00000013433
microtus_ochrogaster ENSMOCG00000020255
peromyscus_maniculatus_bairdii ENSPEMG00000017173
nannospalax_galili ENSNGAG00000017280
jaculus_jaculus ENSJJAG00000017120
castor_canadensis ENSCCNG00000027971
dipodomys_ordii ENSDORG00000000407
urocitellus_parryii ENSUPAG00010019258
ictidomys_tridecemlineatus ENSSTOG00000004884
spermophilus_dauricus ENSSDAG00000014488
chinchilla_lanigera ENSCLAG00000006611
octodon_degus ENSODEG00000009483
cavia_porcellus ENSCPOG00000009516
cavia_aperea ENSCAPG00000014370
heterocephalus_glaber_female ENSHGLG00000005455
heterocephalus_glaber_male ENSHGLG00100004940
fukomys_damarensis ENSFDAG00000007874
pan_paniscus ENSPPAG00000041781
pan_troglodytes ENSPTRG00000009754
homo_sapiens ENSG00000141577
gorilla_gorilla ENSGGOG00000016352
pongo_abelii ENSPPYG00000008729
nomascus_leucogenys ENSNLEG00000015918
mandrillus_leucophaeus ENSMLEG00000033360
cercocebus_atys ENSCATG00000034939
macaca_fascicularis ENSMFAG00000041952
macaca_mulatta ENSMMUG00000021096
macaca_nemestrina ENSMNEG00000038783
papio_anubis ENSPANG00000019507
theropithecus_gelada ENSTGEG00000009391
chlorocebus_sabaeus ENSCSAG00000002293
colobus_angolensis_palliatus ENSCANG00000040210
piliocolobus_tephrosceles ENSPTEG00000032075
rhinopithecus_roxellana ENSRROG00000029891
rhinopithecus_bieti ENSRBIG00000025778
cebus_capucinus ENSCCAG00000027742
saimiri_boliviensis_boliviensis ENSSBOG00000018748
callithrix_jacchus ENSCJAG00000013483
aotus_nancymaae ENSANAG00000032982
carlito_syrichta ENSTSYG00000009205
propithecus_coquereli ENSPCOG00000020973
microcebus_murinus ENSMICG00000030567
prolemur_simus ENSPSMG00000004314
otolemur_garnettii ENSOGAG00000031821
ursus_americanus ENSUAMG00000019733
ursus_maritimus ENSUMAG00000015384
ailuropoda_melanoleuca ENSAMEG00000015453
mustela_putorius_furo ENSMPUG00000011775
neovison_vison ENSNVIG00000015721
canis_lupus_dingo ENSCAFG00020008734
canis_lupus_familiaris ENSCAFG00000005711
vulpes_vulpes ENSVVUG00000018606
felis_catus ENSFCAG00000014679
panthera_pardus ENSPPRG00000009756
equus_caballus ENSECAG00000007579
equus_asinus_asinus ENSEASG00005005660
pteropus_vampyrus ENSPVAG00000010342
erinaceus_europaeus ENSEEUG00000009786
capra_hircus ENSCHIG00000012216
ovis_aries ENSOARG00000000080
bison_bison_bison ENSBBBG00000016985
bos_mutus ENSBMUG00000026454
bos_taurus ENSBTAG00000000875
tursiops_truncatus ENSTTRG00000017278
sus_scrofa ENSSSCG00000017143
sorex_araneus ENSSARG00000014352
loxodonta_africana ENSLAFG00000017080
procavia_capensis ENSPCAG00000007287
echinops_telfairi ENSETEG00000001632
xenopus_tropicalis ENSXETG00000016930
latimeria_chalumnae ENSLACG00000013183
scophthalmus_maximus ENSSMAG00000011717
cynoglossus_semilaevis ENSCSEG00000001305
fundulus_heteroclitus ENSFHEG00000013391
cyprinodon_variegatus ENSCVAG00000006408
gambusia_affinis ENSGAFG00000013540
xiphophorus_maculatus ENSXMAG00000014524
poecilia_formosa ENSPFOG00000018713
poecilia_latipinna ENSPLAG00000008798
poecilia_mexicana ENSPMEG00000022624
poecilia_reticulata ENSPREG00000014274
kryptolebias_marmoratus ENSKMAG00000000921
oryzias_latipes ENSORLG00000013675
oryzias_latipes ENSORLG00020019530
oryzias_latipes_asm223469v1 ENSORLG00015017416
oryzias_melastigma ENSOMEG00000021468
mastacembelus_armatus ENSMAMG00000008620
monopterus_albus ENSMALG00000018112
anabas_testudineus ENSATEG00000010629
seriola_dumerili ENSSDUG00000004685
seriola_lalandi_dorsalis ENSSLDG00000020285
takifugu_rubripes ENSTRUG00000003758
tetraodon_nigroviridis ENSTNIG00000011877
mola_mola ENSMMOG00000005480
labrus_bergylta ENSLBEG00000008605
astatotilapia_calliptera ENSACLG00000020673
maylandia_zebra ENSMZEG00005009921
pundamilia_nyererei ENSPNYG00000019645
haplochromis_burtoni ENSHBUG00000002670
oreochromis_niloticus ENSONIG00000018050
neolamprologus_brichardi ENSNBRG00000023991
amphilophus_citrinellus ENSACIG00000011329
amphiprion_ocellaris ENSAOCG00000010389
amphiprion_percula ENSAPEG00000012884
acanthochromis_polyacanthus ENSAPOG00000021920
stegastes_partitus ENSSPAG00000013871
hippocampus_comes ENSHCOG00000018901
periophthalmus_magnuspinnatus ENSPMGG00000008208
gadus_morhua ENSGMOG00000000884
esox_lucius ENSELUG00000010182
pygocentrus_nattereri ENSPNAG00000021955
astyanax_mexicanus ENSAMXG00000032997
ictalurus_punctatus ENSIPUG00000006931
danio_rerio ENSDARG00000088984
