drosophila_melanogaster FBgn0033475
caenorhabditis_elegans_strain_n2 WBGene00016019
anolis_carolinensis ENSACAG00000001244
pogona_vitticeps ENSPVIG00000022370
notechis_scutatus ENSNSUG00000008832
salvator_merianae ENSSMRG00000012810
sphenodon_punctatus ENSSPUG00000010417
apteryx_haastii ENSAHAG00000003315
apteryx_owenii ENSAOWG00000002602
apteryx_rowi ENSARWG00000007688
dromaius_novaehollandiae ENSDNVG00000015688
nothoprocta_perdicaria ENSNPEG00000010561
calidris_pugnax ENSCPUG00000014974
calidris_pygmaea ENSCPGG00000017688
melopsittacus_undulatus ENSMUNG00000011616
cyanistes_caeruleus ENSCCEG00000018905
parus_major ENSPMJG00000015352
ficedula_albicollis ENSFALG00000012676
lonchura_striata_domestica ENSLSDG00000018199
taeniopygia_guttata ENSTGUG00000004483
junco_hyemalis ENSJHYG00000013939
zonotrichia_albicollis ENSZALG00000013005
serinus_canaria ENSSCAG00000016079
lepidothrix_coronata ENSLCOG00000011324
manacus_vitellinus ENSMVIG00005007089
gallus_gallus ENSGALG00000026019
coturnix_japonica ENSCJPG00005009687
meleagris_gallopavo ENSMGAG00000005410
numida_meleagris ENSNMEG00000017088
anser_brachyrhynchus ENSABRG00000021984
anas_platyrhynchos_platyrhynchos ENSAPLG00000007456
crocodylus_porosus ENSCPRG00005009672
chelonoidis_abingdonii ENSCABG00000001250
gopherus_agassizii ENSGAGG00000009896
chrysemys_picta_bellii ENSCPBG00000025878
pelodiscus_sinensis ENSPSIG00000017791
phascolarctos_cinereus ENSPCIG00000027424
notamacropus_eugenii ENSMEUG00000003812
sarcophilus_harrisii ENSSHAG00000006413
pteropus_vampyrus ENSPVAG00000001554
erinaceus_europaeus ENSEEUG00000014874
myotis_lucifugus ENSMLUG00000005491
sorex_araneus ENSSARG00000001560
ursus_americanus ENSUAMG00000009172
ursus_maritimus ENSUMAG00000008959
ailuropoda_melanoleuca ENSAMEG00000017400
mustela_putorius_furo ENSMPUG00000004088
neovison_vison ENSNVIG00000010203
canis_lupus_familiaris ENSCAFG00000014415
canis_lupus_dingo ENSCAFG00020025090
vulpes_vulpes ENSVVUG00000022616
panthera_pardus ENSPPRG00000010572
panthera_tigris_altaica ENSPTIG00000015725
felis_catus ENSFCAG00000026720
equus_asinus_asinus ENSEASG00005016551
equus_caballus ENSECAG00000017211
bos_taurus ENSBTAG00000000392
bos_mutus ENSBMUG00000017422
bison_bison_bison ENSBBBG00000020879
ovis_aries ENSOARG00000007094
capra_hircus ENSCHIG00000020844
vicugna_pacos ENSVPAG00000002811
sus_scrofa ENSSSCG00000023130
tursiops_truncatus ENSTTRG00000009744
cricetulus_griseus_chok1gshd ENSCGRG00001016548
cricetulus_griseus_crigri ENSCGRG00000009484
cricetulus_griseus_crigri-picr ENSCGRG00015008768
mesocricetus_auratus ENSMAUG00000009049
peromyscus_maniculatus_bairdii ENSPEMG00000002244
microtus_ochrogaster ENSMOCG00000007733
mus_spicilegus ENSMSIG00000010173
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016162
mus_musculus ENSMUSG00000044475
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015351
mus_pahari MGP_PahariEiJ_G0030767
rattus_norvegicus ENSRNOG00000056647
meriones_unguiculatus ENSMUGG00000012285
nannospalax_galili ENSNGAG00000022999
jaculus_jaculus ENSJJAG00000009829
dipodomys_ordii ENSDORG00000007065
chinchilla_lanigera ENSCLAG00000012962
octodon_degus ENSODEG00000013709
heterocephalus_glaber_male ENSHGLG00100012456
heterocephalus_glaber_female ENSHGLG00000012359
fukomys_damarensis ENSFDAG00000020297
cavia_porcellus ENSCPOG00000001670
cavia_aperea ENSCAPG00000005505
ictidomys_tridecemlineatus ENSSTOG00000000689
spermophilus_dauricus ENSSDAG00000016602
marmota_marmota_marmota ENSMMMG00000005702
urocitellus_parryii ENSUPAG00010003174
castor_canadensis ENSCCNG00000031061
oryctolagus_cuniculus ENSOCUG00000016753
ochotona_princeps ENSOPRG00000004965
tupaia_belangeri ENSTBEG00000005601
pan_paniscus ENSPPAG00000039805
pongo_abelii ENSPPYG00000002356
chlorocebus_sabaeus ENSCSAG00000008531
cercocebus_atys ENSCATG00000013018
colobus_angolensis_palliatus ENSCANG00000032893
callithrix_jacchus ENSCJAG00000007273
saimiri_boliviensis_boliviensis ENSSBOG00000022342
aotus_nancymaae ENSANAG00000027828
homo_sapiens ENSG00000138303
cebus_capucinus ENSCCAG00000029607
gorilla_gorilla ENSGGOG00000007559
pan_troglodytes ENSPTRG00000002609
nomascus_leucogenys ENSNLEG00000016392
papio_anubis ENSPANG00000022316
theropithecus_gelada ENSTGEG00000028718
mandrillus_leucophaeus ENSMLEG00000027895
macaca_fascicularis ENSMFAG00000042558
macaca_nemestrina ENSMNEG00000036564
rhinopithecus_bieti ENSRBIG00000033507
rhinopithecus_roxellana ENSRROG00000005189
piliocolobus_tephrosceles ENSPTEG00000033837
macaca_mulatta ENSMMUG00000009479
carlito_syrichta ENSTSYG00000012145
propithecus_coquereli ENSPCOG00000017110
microcebus_murinus ENSMICG00000004222
prolemur_simus ENSPSMG00000006613
otolemur_garnettii ENSOGAG00000008212
choloepus_hoffmanni ENSCHOG00000005884
dasypus_novemcinctus ENSDNOG00000006561
loxodonta_africana ENSLAFG00000015184
procavia_capensis ENSPCAG00000012317
echinops_telfairi ENSETEG00000000692
