anolis_carolinensis ENSACAG00000007330
pogona_vitticeps ENSPVIG00000010939
notechis_scutatus ENSNSUG00000013142
salvator_merianae ENSSMRG00000002630
sphenodon_punctatus ENSSPUG00000015686
apteryx_haastii ENSAHAG00000011366
apteryx_owenii ENSAOWG00000013873
apteryx_rowi ENSARWG00000000803
dromaius_novaehollandiae ENSDNVG00000015193
nothoprocta_perdicaria ENSNPEG00000009439
calidris_pugnax ENSCPUG00000000051
calidris_pygmaea ENSCPGG00000018996
lonchura_striata ENSLSDG00000008396
taeniopygia_guttata ENSTGUG00000001003
serinus_canaria ENSSCAG00000014856
zonotrichia_albicollis ENSZALG00000017208
ficedula_albicollis ENSFALG00000010674
cyanistes_caeruleus ENSCCEG00000016544
parus_major ENSPMJG00000012724
lepidothrix_coronata ENSLCOG00000004581
manacus_vitellinus ENSMVIG00005018718
anser_brachyrhynchus ENSABRG00000020528
anas_platyrhynchos ENSAPLG00000013793
gallus_gallus ENSGALG00000000241
coturnix_japonica ENSCJPG00005009634
meleagris_gallopavo ENSMGAG00000008766
numida_meleagris ENSNMEG00000002158
melopsittacus_undulatus ENSMUNG00000001937
crocodylus_porosus ENSCPRG00005006457
gopherus_agassizii ENSGAGG00000016812
chelonoidis_abingdonii ENSCABG00000008532
chrysemys_picta ENSCPBG00000013921
pelodiscus_sinensis ENSPSIG00000013298
vombatus_ursinus ENSVURG00010006464
phascolarctos_cinereus ENSPCIG00000004370
notamacropus_eugenii ENSMEUG00000011838
sarcophilus_harrisii ENSSHAG00000005276
monodelphis_domestica ENSMODG00000038279
castor_canadensis ENSCCNG00000013740
castor_canadensis ENSCCNG00000013742
jaculus_jaculus ENSJJAG00000013928
jaculus_jaculus ENSJJAG00000022866
jaculus_jaculus ENSJJAG00000019498
cricetulus_griseus ENSCGRG00001014235
cricetulus_griseus ENSCGRG00015000907
cricetulus_griseus ENSCGRG00000007154
mesocricetus_auratus ENSMAUG00000022153
peromyscus_maniculatus ENSPEMG00000016637
peromyscus_maniculatus ENSPEMG00000029162
microtus_ochrogaster ENSMOCG00000001156
mus_spretus MGP_SPRETEiJ_G0022993
mus_musculus ENSMUSG00000024378
mus_spicilegus ENSMSIG00000002963
mus_caroli MGP_CAROLIEiJ_G0022081
mus_pahari MGP_PahariEiJ_G0018815
rattus_norvegicus ENSRNOG00000020468
meriones_unguiculatus ENSMUGG00000005053
meriones_unguiculatus ENSMUGG00000025965
nannospalax_galili ENSNGAG00000001318
dipodomys_ordii ENSDORG00000029494
cavia_aperea ENSCAPG00000000987
cavia_porcellus ENSCPOG00000034348
chinchilla_lanigera ENSCLAG00000005584
octodon_degus ENSODEG00000002649
octodon_degus ENSODEG00000012579
heterocephalus_glaber ENSHGLG00100002428
heterocephalus_glaber ENSHGLG00000014638
fukomys_damarensis ENSFDAG00000012086
marmota_marmota ENSMMMG00000008842
urocitellus_parryii ENSUPAG00010012128
spermophilus_dauricus ENSSDAG00000013973
ictidomys_tridecemlineatus ENSSTOG00000004522
ochotona_princeps ENSOPRG00000004449
ochotona_princeps ENSOPRG00000012816
oryctolagus_cuniculus ENSOCUG00000006422
pongo_abelii ENSPPYG00000015681
nomascus_leucogenys ENSNLEG00000011481
rhinopithecus_roxellana ENSRROG00000039610
