pan_paniscus ENSPPAG00000027912
gorilla_gorilla ENSGGOG00000037865
homo_sapiens ENSG00000178695
pongo_abelii ENSPPYG00000005421
macaca_mulatta ENSMMUG00000021453
theropithecus_gelada ENSTGEG00000007634
chlorocebus_sabaeus ENSCSAG00000018622
piliocolobus_tephrosceles ENSPTEG00000012655
cebus_capucinus ENSCCAG00000028458
cebus_capucinus ENSCCAG00000000007
cebus_capucinus ENSCCAG00000024251
prolemur_simus ENSPSMG00000004977
microcebus_murinus ENSMICG00000002666
otolemur_garnettii ENSOGAG00000031731
chinchilla_lanigera ENSCLAG00000018097
octodon_degus ENSODEG00000019698
heterocephalus_glaber_female ENSHGLG00000020782
cavia_porcellus ENSCPOG00000038709
jaculus_jaculus ENSJJAG00000002585
bos_mutus ENSBMUG00000020912
panthera_tigris_altaica ENSPTIG00000018259
myotis_lucifugus ENSMLUG00000029737
neovison_vison ENSNVIG00000014999
mustela_putorius_furo ENSMPUG00000018767
ailuropoda_melanoleuca ENSAMEG00000004013
felis_catus ENSFCAG00000007569
panthera_pardus ENSPPRG00000021754
canis_lupus_familiaris ENSCAFG00000005068
pteropus_vampyrus ENSPVAG00000001367
vicugna_pacos ENSVPAG00000007737
sus_scrofa ENSSSCG00000009468
capra_hircus ENSCHIG00000012250
ovis_aries ENSOARG00000015960
bos_taurus ENSBTAG00000001414
castor_canadensis ENSCCNG00000019420
dipodomys_ordii ENSDORG00000002106
cricetulus_griseus_crigri-picr ENSCGRG00015001468
cricetulus_griseus_chok1gshd ENSCGRG00001001949
mesocricetus_auratus ENSMAUG00000008366
peromyscus_maniculatus_bairdii ENSPEMG00000013361
microtus_ochrogaster ENSMOCG00000003893
mus_musculus ENSMUSG00000098557
mus_spicilegus ENSMSIG00000013686
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020466
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019570
mus_pahari MGP_PahariEiJ_G0030587
nannospalax_galili ENSNGAG00000009455
meriones_unguiculatus ENSMUGG00000023654
ictidomys_tridecemlineatus ENSSTOG00000029073
marmota_marmota_marmota ENSMMMG00000016922
urocitellus_parryii ENSUPAG00010003494
tupaia_belangeri ENSTBEG00000006993
carlito_syrichta ENSTSYG00000034107
erinaceus_europaeus ENSEEUG00000015249
bison_bison_bison ENSBBBG00000013910
ochotona_princeps ENSOPRG00000000179
oryctolagus_cuniculus ENSOCUG00000024555
procavia_capensis ENSPCAG00000015471
loxodonta_africana ENSLAFG00000002031
dasypus_novemcinctus ENSDNOG00000048314
phascolarctos_cinereus ENSPCIG00000034059
monodelphis_domestica ENSMODG00000001135
ornithorhynchus_anatinus ENSOANG00000004455
notechis_scutatus ENSNSUG00000008994
anolis_carolinensis ENSACAG00000026026
salvator_merianae ENSSMRG00000017555
sphenodon_punctatus ENSSPUG00000000183
apteryx_rowi ENSARWG00000010054
crocodylus_porosus ENSCPRG00005018658
chrysemys_picta_bellii ENSCPBG00000026912
chelonoidis_abingdonii ENSCABG00000018187
pelodiscus_sinensis ENSPSIG00000001195
gopherus_agassizii ENSGAGG00000006126
gallus_gallus ENSGALG00000033816
numida_meleagris ENSNMEG00000020940
calidris_pugnax ENSCPUG00000010419
ficedula_albicollis ENSFALG00000000883
lonchura_striata_domestica ENSLSDG00000002137
taeniopygia_guttata ENSTGUG00000012550
cyanistes_caeruleus ENSCCEG00000000809
lepidothrix_coronata ENSLCOG00000001887
calidris_pygmaea ENSCPGG00000011314
anser_brachyrhynchus ENSABRG00000013511
anas_platyrhynchos_platyrhynchos ENSAPLG00000023760
nothoprocta_perdicaria ENSNPEG00000001867
coturnix_japonica ENSCJPG00005019561
xenopus_tropicalis ENSXETG00000015471
pygocentrus_nattereri ENSPNAG00000024178
astyanax_mexicanus ENSAMXG00000025032
scleropages_formosus ENSSFOG00015022546
poecilia_mexicana ENSPMEG00000008430
poecilia_reticulata ENSPREG00000021927
poecilia_formosa ENSPFOG00000019986
poecilia_latipinna ENSPLAG00000000804
xiphophorus_maculatus ENSXMAG00000019439
gambusia_affinis ENSGAFG00000012343
cyprinodon_variegatus ENSCVAG00000015112
fundulus_heteroclitus ENSFHEG00000017848
kryptolebias_marmoratus ENSKMAG00000000272
oryzias_latipes_asm223469v1 ENSORLG00015014186
oryzias_latipes ENSORLG00020015597
oryzias_latipes ENSORLG00000005046
oryzias_melastigma ENSOMEG00000017081
tetraodon_nigroviridis ENSTNIG00000009432
takifugu_rubripes ENSTRUG00000017237
mola_mola ENSMMOG00000017854
periophthalmus_magnuspinnatus ENSPMGG00000008649
cynoglossus_semilaevis ENSCSEG00000006254
seriola_dumerili ENSSDUG00000006602
seriola_lalandi_dorsalis ENSSLDG00000000814
labrus_bergylta ENSLBEG00000010769
maylandia_zebra ENSMZEG00005002626
astatotilapia_calliptera ENSACLG00000024585
pundamilia_nyererei ENSPNYG00000004006
haplochromis_burtoni ENSHBUG00000001526
neolamprologus_brichardi ENSNBRG00000017624
oreochromis_niloticus ENSONIG00000020616
amphilophus_citrinellus ENSACIG00000022077
mastacembelus_armatus ENSMAMG00000002787
monopterus_albus ENSMALG00000016475
anabas_testudineus ENSATEG00000012243
amphiprion_ocellaris ENSAOCG00000021948
amphiprion_percula ENSAPEG00000020142
acanthochromis_polyacanthus ENSAPOG00000024502
stegastes_partitus ENSSPAG00000017487
gasterosteus_aculeatus ENSGACG00000015376
hippocampus_comes ENSHCOG00000003674
esox_lucius ENSELUG00000002514
danio_rerio ENSDARG00000053542
ictalurus_punctatus ENSIPUG00000024241
pygocentrus_nattereri ENSPNAG00000015148
astyanax_mexicanus ENSAMXG00000025150
ictalurus_punctatus ENSIPUG00000022181
danio_rerio ENSDARG00000069843
gasterosteus_aculeatus ENSGACG00000001829
hippocampus_comes ENSHCOG00000020377
kryptolebias_marmoratus ENSKMAG00000003356
poecilia_mexicana ENSPMEG00000009742
poecilia_formosa ENSPFOG00000019963
poecilia_latipinna ENSPLAG00000020234
poecilia_reticulata ENSPREG00000006639
gambusia_affinis ENSGAFG00000021191
xiphophorus_couchianus ENSXCOG00000018633
xiphophorus_maculatus ENSXMAG00000019927
fundulus_heteroclitus ENSFHEG00000011276
cyprinodon_variegatus ENSCVAG00000000548
oryzias_latipes ENSORLG00000011364
oryzias_latipes_asm223469v1 ENSORLG00015016378
oryzias_melastigma ENSOMEG00000013398
cynoglossus_semilaevis ENSCSEG00000006122
takifugu_rubripes ENSTRUG00000010608
tetraodon_nigroviridis ENSTNIG00000014991
mola_mola ENSMMOG00000019771
periophthalmus_magnuspinnatus ENSPMGG00000001003
anabas_testudineus ENSATEG00000007217
astatotilapia_calliptera ENSACLG00000026839
maylandia_zebra ENSMZEG00005021703
pundamilia_nyererei ENSPNYG00000012525
haplochromis_burtoni ENSHBUG00000007475
oreochromis_niloticus ENSONIG00000020484
amphiprion_percula ENSAPEG00000004694
amphiprion_ocellaris ENSAOCG00000023118
stegastes_partitus ENSSPAG00000006838
amphilophus_citrinellus ENSACIG00000021181
acanthochromis_polyacanthus ENSAPOG00000006977
seriola_dumerili ENSSDUG00000008411
seriola_lalandi_dorsalis ENSSLDG00000018858
seriola_lalandi_dorsalis ENSSLDG00000006764
seriola_lalandi_dorsalis ENSSLDG00000009663
