drosophila_melanogaster FBgn0034360
caenorhabditis_elegans_strain_n2 WBGene00012927
monodelphis_domestica ENSMODG00000023927
ornithorhynchus_anatinus ENSOANG00000004255
cricetulus_griseus_crigri ENSCGRG00000016978
cricetulus_griseus_crigri-picr ENSCGRG00015003435
cricetulus_griseus_chok1gshd ENSCGRG00001009781
mesocricetus_auratus ENSMAUG00000003412
microtus_ochrogaster ENSMOCG00000017384
peromyscus_maniculatus_bairdii ENSPEMG00000012417
mus_musculus ENSMUSG00000113640
mus_musculus ENSMUSG00000035370
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016410
mus_spicilegus ENSMSIG00000021950
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015592
mus_pahari MGP_PahariEiJ_G0031005
nannospalax_galili ENSNGAG00000022254
heterocephalus_glaber_male ENSHGLG00100000626
heterocephalus_glaber_female ENSHGLG00000017794
octodon_degus ENSODEG00000013157
cavia_porcellus ENSCPOG00000020072
dipodomys_ordii ENSDORG00000028187
spermophilus_dauricus ENSSDAG00000006738
urocitellus_parryii ENSUPAG00010012947
marmota_marmota_marmota ENSMMMG00000016214
prolemur_simus ENSPSMG00000009175
otolemur_garnettii ENSOGAG00000013214
callithrix_jacchus ENSCJAG00000045020
callithrix_jacchus ENSCJAG00000021477
saimiri_boliviensis_boliviensis ENSSBOG00000022564
homo_sapiens ENSG00000213638
pan_paniscus ENSPPAG00000041771
nomascus_leucogenys ENSNLEG00000001999
papio_anubis ENSPANG00000019293
macaca_nemestrina ENSMNEG00000014696
piliocolobus_tephrosceles ENSPTEG00000009249
pteropus_vampyrus ENSPVAG00000009517
myotis_lucifugus ENSMLUG00000017184
ailuropoda_melanoleuca ENSAMEG00000018699
vulpes_vulpes ENSVVUG00000002254
mustela_putorius_furo ENSMPUG00000019983
sus_scrofa ENSSSCG00000038810
bison_bison_bison ENSBBBG00000018851
loxodonta_africana ENSLAFG00000012316
echinops_telfairi ENSETEG00000010013
dasypus_novemcinctus ENSDNOG00000007669
pogona_vitticeps ENSPVIG00000005701
anolis_carolinensis ENSACAG00000017540
notechis_scutatus ENSNSUG00000018337
salvator_merianae ENSSMRG00000006193
gopherus_agassizii ENSGAGG00000006160
chrysemys_picta_bellii ENSCPBG00000010472
pelodiscus_sinensis ENSPSIG00000001188
latimeria_chalumnae ENSLACG00000014406
takifugu_rubripes ENSTRUG00000012778
tetraodon_nigroviridis ENSTNIG00000015717
mola_mola ENSMMOG00000019352
gasterosteus_aculeatus ENSGACG00000002645
labrus_bergylta ENSLBEG00000028168
seriola_dumerili ENSSDUG00000007414
seriola_lalandi_dorsalis ENSSLDG00000015266
mastacembelus_armatus ENSMAMG00000010706
monopterus_albus ENSMALG00000003623
monopterus_albus ENSMALG00000013519
scophthalmus_maximus ENSSMAG00000016304
anabas_testudineus ENSATEG00000008909
maylandia_zebra ENSMZEG00005014189
pundamilia_nyererei ENSPNYG00000011478
astatotilapia_calliptera ENSACLG00000001830
haplochromis_burtoni ENSHBUG00000023550
neolamprologus_brichardi ENSNBRG00000018179
oreochromis_niloticus ENSONIG00000021155
amphilophus_citrinellus ENSACIG00000006347
oryzias_melastigma ENSOMEG00000022041
amphiprion_percula ENSAPEG00000003977
amphiprion_ocellaris ENSAOCG00000023880
acanthochromis_polyacanthus ENSAPOG00000015528
stegastes_partitus ENSSPAG00000000591
poecilia_formosa ENSPFOG00000019932
poecilia_mexicana ENSPMEG00000022543
poecilia_latipinna ENSPLAG00000001922
poecilia_reticulata ENSPREG00000001135
xiphophorus_maculatus ENSXMAG00000005897
gambusia_affinis ENSGAFG00000010787
fundulus_heteroclitus ENSFHEG00000010687
cyprinodon_variegatus ENSCVAG00000004653
kryptolebias_marmoratus ENSKMAG00000003978
cynoglossus_semilaevis ENSCSEG00000016408
hippocampus_comes ENSHCOG00000000306
periophthalmus_magnuspinnatus ENSPMGG00000012263
gadus_morhua ENSGMOG00000012647
esox_lucius ENSELUG00000013736
pygocentrus_nattereri ENSPNAG00000020560
astyanax_mexicanus ENSAMXG00000025110
ictalurus_punctatus ENSIPUG00000008465
danio_rerio ENSDARG00000005640
paramormyrops_kingsleyae ENSPKIG00000009430
scleropages_formosus ENSSFOG00015007730
lepisosteus_oculatus ENSLOCG00000017833
lepidothrix_coronata ENSLCOG00000003282
junco_hyemalis ENSJHYG00000016758
calidris_pygmaea ENSCPGG00000019236
calidris_pugnax ENSCPUG00000015875
coturnix_japonica ENSCJPG00005002925
apteryx_owenii ENSAOWG00000004256
xenopus_tropicalis ENSXETG00000006617
eptatretus_burgeri ENSEBUG00000007217
petromyzon_marinus ENSPMAG00000010275
piliocolobus_tephrosceles ENSPTEG00000013787
ciona_intestinalis ENSCING00000020788
ciona_savignyi ENSCSAVG00000002811
saccharomyces_cerevisiae YLR316C
