calidris_pygmaea ENSCPGG00000003528
calidris_pugnax ENSCPUG00000007698
melopsittacus_undulatus ENSMUNG00000011754
parus_major ENSPMJG00000014524
cyanistes_caeruleus ENSCCEG00000019059
ficedula_albicollis ENSFALG00000013549
lonchura_striata_domestica ENSLSDG00000007811
taeniopygia_guttata ENSTGUG00000001473
serinus_canaria ENSSCAG00000010616
junco_hyemalis ENSJHYG00000008570
zonotrichia_albicollis ENSZALG00000009474
lepidothrix_coronata ENSLCOG00000010101
manacus_vitellinus ENSMVIG00005019918
gallus_gallus ENSGALG00000001726
meleagris_gallopavo ENSMGAG00000002585
coturnix_japonica ENSCJPG00005008748
numida_meleagris ENSNMEG00000017875
anas_platyrhynchos_platyrhynchos ENSAPLG00000013327
apteryx_haastii ENSAHAG00000016154
apteryx_rowi ENSARWG00000013430
dromaius_novaehollandiae ENSDNVG00000003027
nothoprocta_perdicaria ENSNPEG00000002881
crocodylus_porosus ENSCPRG00005006671
chelonoidis_abingdonii ENSCABG00000003453
gopherus_agassizii ENSGAGG00000019287
chrysemys_picta_bellii ENSCPBG00000008153
pelodiscus_sinensis ENSPSIG00000005937
notechis_scutatus ENSNSUG00000019074
notechis_scutatus ENSNSUG00000019068
anolis_carolinensis ENSACAG00000028809
salvator_merianae ENSSMRG00000003599
sphenodon_punctatus ENSSPUG00000012672
ursus_americanus ENSUAMG00000027604
ursus_maritimus ENSUMAG00000024798
ailuropoda_melanoleuca ENSAMEG00000005270
canis_lupus_familiaris ENSCAFG00000017205
canis_lupus_dingo ENSCAFG00020002195
vulpes_vulpes ENSVVUG00000003730
mustela_putorius_furo ENSMPUG00000013204
neovison_vison ENSNVIG00000006051
panthera_pardus ENSPPRG00000003513
panthera_tigris_altaica ENSPTIG00000017717
felis_catus ENSFCAG00000036790
equus_asinus_asinus ENSEASG00005000526
equus_caballus ENSECAG00000018846
pteropus_vampyrus ENSPVAG00000017901
myotis_lucifugus ENSMLUG00000001670
vicugna_pacos ENSVPAG00000008342
sus_scrofa ENSSSCG00000032806
capra_hircus ENSCHIG00000026565
capra_hircus ENSCHIG00000022838
bos_taurus ENSBTAG00000014772
bos_mutus ENSBMUG00000013468
bison_bison_bison ENSBBBG00000015507
tursiops_truncatus ENSTTRG00000001156
spermophilus_dauricus ENSSDAG00000016484
urocitellus_parryii ENSUPAG00010005948
ictidomys_tridecemlineatus ENSSTOG00000028665
marmota_marmota_marmota ENSMMMG00000012628
oryctolagus_cuniculus ENSOCUG00000005783
ochotona_princeps ENSOPRG00000009358
fukomys_damarensis ENSFDAG00000015846
saimiri_boliviensis_boliviensis ENSSBOG00000028393
cebus_capucinus ENSCCAG00000031584
callithrix_jacchus ENSCJAG00000015367
aotus_nancymaae ENSANAG00000035540
macaca_nemestrina ENSMNEG00000030247
macaca_mulatta ENSMMUG00000040145
macaca_fascicularis ENSMFAG00000035596
mandrillus_leucophaeus ENSMLEG00000036968
cercocebus_atys ENSCATG00000038073
papio_anubis ENSPANG00000017116
theropithecus_gelada ENSTGEG00000010045
chlorocebus_sabaeus ENSCSAG00000010309
rhinopithecus_roxellana ENSRROG00000029564
rhinopithecus_bieti ENSRBIG00000027970
piliocolobus_tephrosceles ENSPTEG00000008396
colobus_angolensis_palliatus ENSCANG00000035979
pan_troglodytes ENSPTRG00000017502
pan_paniscus ENSPPAG00000038833
gorilla_gorilla ENSGGOG00000009933
homo_sapiens ENSG00000170584
pongo_abelii ENSPPYG00000016018
nomascus_leucogenys ENSNLEG00000004674
carlito_syrichta ENSTSYG00000008090
microcebus_murinus ENSMICG00000044216
microcebus_murinus ENSMICG00000045147
microcebus_murinus ENSMICG00000029214
prolemur_simus ENSPSMG00000004873
propithecus_coquereli ENSPCOG00000027886
otolemur_garnettii ENSOGAG00000024929
procavia_capensis ENSPCAG00000003133
loxodonta_africana ENSLAFG00000002591
echinops_telfairi ENSETEG00000020071
tupaia_belangeri ENSTBEG00000000307
choloepus_hoffmanni ENSCHOG00000007058
dasypus_novemcinctus ENSDNOG00000006215
peromyscus_maniculatus_bairdii ENSPEMG00000030830
microtus_ochrogaster ENSMOCG00000005361
meriones_unguiculatus ENSMUGG00000023273
meriones_unguiculatus ENSMUGG00000023055
cricetulus_griseus_crigri-picr ENSCGRG00015022542
cricetulus_griseus_chok1gshd ENSCGRG00001017099
cricetulus_griseus_crigri ENSCGRG00000008319
cricetulus_griseus_crigri-picr ENSCGRG00015014977
mesocricetus_auratus ENSMAUG00000012570
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017054
mus_spicilegus ENSMSIG00000019167
mus_musculus ENSMUSG00000020328
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016213
mus_pahari MGP_PahariEiJ_G0017349
rattus_norvegicus ENSRNOG00000060914
nannospalax_galili ENSNGAG00000018696
jaculus_jaculus ENSJJAG00000015177
