anser_brachyrhynchus ENSABRG00000007466
anas_platyrhynchos_platyrhynchos ENSAPLG00000009559
meleagris_gallopavo ENSMGAG00000006265
gallus_gallus ENSGALG00000005933
coturnix_japonica ENSCJPG00005010223
numida_meleagris ENSNMEG00000012154
calidris_pugnax ENSCPUG00000016557
calidris_pygmaea ENSCPGG00000014520
manacus_vitellinus ENSMVIG00005007929
lepidothrix_coronata ENSLCOG00000012082
taeniopygia_guttata ENSTGUG00000006287
lonchura_striata_domestica ENSLSDG00000007233
zonotrichia_albicollis ENSZALG00000009929
junco_hyemalis ENSJHYG00000003648
serinus_canaria ENSSCAG00000004955
ficedula_albicollis ENSFALG00000003645
cyanistes_caeruleus ENSCCEG00000023174
parus_major ENSPMJG00000019247
apteryx_haastii ENSAHAG00000012707
apteryx_rowi ENSARWG00000002977
apteryx_owenii ENSAOWG00000004340
nothoprocta_perdicaria ENSNPEG00000013025
dromaius_novaehollandiae ENSDNVG00000012877
crocodylus_porosus ENSCPRG00005011602
chelonoidis_abingdonii ENSCABG00000010428
gopherus_agassizii ENSGAGG00000000547
chrysemys_picta_bellii ENSCPBG00000001597
pelodiscus_sinensis ENSPSIG00000005763
anolis_carolinensis ENSACAG00000013853
pogona_vitticeps ENSPVIG00000006037
notechis_scutatus ENSNSUG00000011645
salvator_merianae ENSSMRG00000016860
sphenodon_punctatus ENSSPUG00000011121
mustela_putorius_furo ENSMPUG00000012477
neovison_vison ENSNVIG00000008685
ursus_maritimus ENSUMAG00000008229
ursus_americanus ENSUAMG00000014055
canis_lupus_dingo ENSCAFG00020021132
canis_lupus_familiaris ENSCAFG00000017501
vulpes_vulpes ENSVVUG00000005336
panthera_tigris_altaica ENSPTIG00000021546
panthera_pardus ENSPPRG00000007265
felis_catus ENSFCAG00000015034
equus_asinus_asinus ENSEASG00005017702
equus_caballus ENSECAG00000000559
bos_mutus ENSBMUG00000026720
bos_taurus ENSBTAG00000003467
bison_bison_bison ENSBBBG00000019596
capra_hircus ENSCHIG00000019741
ovis_aries ENSOARG00000018119
tursiops_truncatus ENSTTRG00000015256
sus_scrofa ENSSSCG00000033071
vicugna_pacos ENSVPAG00000009804
tupaia_belangeri ENSTBEG00000015199
loxodonta_africana ENSLAFG00000003389
procavia_capensis ENSPCAG00000005260
echinops_telfairi ENSETEG00000010583
dasypus_novemcinctus ENSDNOG00000004625
choloepus_hoffmanni ENSCHOG00000010824
homo_sapiens ENSG00000158865
gorilla_gorilla ENSGGOG00000001646
pan_paniscus ENSPPAG00000028580
pan_troglodytes ENSPTRG00000007899
pongo_abelii ENSPPYG00000007203
nomascus_leucogenys ENSNLEG00000011844
colobus_angolensis_palliatus ENSCANG00000014349
piliocolobus_tephrosceles ENSPTEG00000019175
rhinopithecus_roxellana ENSRROG00000022858
rhinopithecus_bieti ENSRBIG00000038130
macaca_fascicularis ENSMFAG00000044773
macaca_mulatta ENSMMUG00000001407
macaca_nemestrina ENSMNEG00000028880
papio_anubis ENSPANG00000017009
theropithecus_gelada ENSTGEG00000018668
cercocebus_atys ENSCATG00000011830
mandrillus_leucophaeus ENSMLEG00000030163
chlorocebus_sabaeus ENSCSAG00000006531
cebus_capucinus ENSCCAG00000028573
saimiri_boliviensis_boliviensis ENSSBOG00000017932
callithrix_jacchus ENSCJAG00000020690
aotus_nancymaae ENSANAG00000035303
carlito_syrichta ENSTSYG00000005882
propithecus_coquereli ENSPCOG00000023902
microcebus_murinus ENSMICG00000005905
prolemur_simus ENSPSMG00000019502
otolemur_garnettii ENSOGAG00000010270
mus_spicilegus ENSMSIG00000028486
mus_musculus ENSMUSG00000030769
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031540
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030426
mus_pahari MGP_PahariEiJ_G0013636
rattus_norvegicus ENSRNOG00000013407
meriones_unguiculatus ENSMUGG00000023397
cricetulus_griseus_chok1gshd ENSCGRG00001023714
cricetulus_griseus_crigri-picr ENSCGRG00015015326
cricetulus_griseus_crigri ENSCGRG00000011314
peromyscus_maniculatus_bairdii ENSPEMG00000012217
nannospalax_galili ENSNGAG00000019642
jaculus_jaculus ENSJJAG00000011595
castor_canadensis ENSCCNG00000028369
dipodomys_ordii ENSDORG00000007372
chinchilla_lanigera ENSCLAG00000009264
octodon_degus ENSODEG00000012731
cavia_porcellus ENSCPOG00000009340
cavia_aperea ENSCAPG00000008642
heterocephalus_glaber_female ENSHGLG00000012250
