phascolarctos_cinereus ENSPCIG00000030569
sarcophilus_harrisii ENSSHAG00000007142
cricetulus_griseus_chok1gshd ENSCGRG00001002067
cricetulus_griseus_crigri ENSCGRG00000011594
cricetulus_griseus_crigri-picr ENSCGRG00015003456
mesocricetus_auratus ENSMAUG00000012569
peromyscus_maniculatus_bairdii ENSPEMG00000007572
peromyscus_maniculatus_bairdii ENSPEMG00000020858
microtus_ochrogaster ENSMOCG00000011439
mus_spicilegus ENSMSIG00000020273
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016673
mus_musculus ENSMUSG00000020224
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015849
mus_pahari MGP_PahariEiJ_G0031238
rattus_norvegicus ENSRNOG00000004316
nannospalax_galili ENSNGAG00000021439
jaculus_jaculus ENSJJAG00000017550
jaculus_jaculus ENSJJAG00000014702
octodon_degus ENSODEG00000004268
octodon_degus ENSODEG00000003442
cavia_porcellus ENSCPOG00000032020
chinchilla_lanigera ENSCLAG00000015620
heterocephalus_glaber_female ENSHGLG00000005289
heterocephalus_glaber_female ENSHGLG00000015472
heterocephalus_glaber_female ENSHGLG00000008641
fukomys_damarensis ENSFDAG00000019735
castor_canadensis ENSCCNG00000020430
castor_canadensis ENSCCNG00000030406
urocitellus_parryii ENSUPAG00010008737
urocitellus_parryii ENSUPAG00010023776
marmota_marmota_marmota ENSMMMG00000020780
ictidomys_tridecemlineatus ENSSTOG00000007005
urocitellus_parryii ENSUPAG00010023205
spermophilus_dauricus ENSSDAG00000006761
marmota_marmota_marmota ENSMMMG00000009276
carlito_syrichta ENSTSYG00000033539
otolemur_garnettii ENSOGAG00000033066
microcebus_murinus ENSMICG00000043047
microcebus_murinus ENSMICG00000028842
propithecus_coquereli ENSPCOG00000014415
prolemur_simus ENSPSMG00000001507
homo_sapiens ENSG00000139233
gorilla_gorilla ENSGGOG00000026809
pan_paniscus ENSPPAG00000042193
pan_troglodytes ENSPTRG00000005185
pongo_abelii ENSPPYG00000025852
pan_troglodytes ENSPTRG00000047837
gorilla_gorilla ENSGGOG00000000984
pongo_abelii ENSPPYG00000013218
nomascus_leucogenys ENSNLEG00000032664
rhinopithecus_bieti ENSRBIG00000044804
rhinopithecus_roxellana ENSRROG00000044180
colobus_angolensis_palliatus ENSCANG00000042947
piliocolobus_tephrosceles ENSPTEG00000024014
chlorocebus_sabaeus ENSCSAG00000004392
mandrillus_leucophaeus ENSMLEG00000039311
macaca_nemestrina ENSMNEG00000032851
macaca_nemestrina ENSMNEG00000004015
macaca_mulatta ENSMMUG00000038963
macaca_fascicularis ENSMFAG00000002721
papio_anubis ENSPANG00000012379
theropithecus_gelada ENSTGEG00000021271
cercocebus_atys ENSCATG00000031944
callithrix_jacchus ENSCJAG00000041577
saimiri_boliviensis_boliviensis ENSSBOG00000032066
cebus_capucinus ENSCCAG00000029477
cebus_capucinus ENSCCAG00000017570
aotus_nancymaae ENSANAG00000015794
aotus_nancymaae ENSANAG00000035509
cebus_capucinus ENSCCAG00000037291
oryctolagus_cuniculus ENSOCUG00000004595
sorex_araneus ENSSARG00000007357
echinops_telfairi ENSETEG00000020245
bos_taurus ENSBTAG00000002004
bos_taurus ENSBTAG00000049011
bos_mutus ENSBMUG00000011440
bison_bison_bison ENSBBBG00000012681
capra_hircus ENSCHIG00000018940
ovis_aries ENSOARG00000002919
tursiops_truncatus ENSTTRG00000002836
sus_scrofa ENSSSCG00000031580
sus_scrofa ENSSSCG00000037522
sus_scrofa ENSSSCG00000034032
vicugna_pacos ENSVPAG00000001872
equus_caballus ENSECAG00000005815
equus_asinus_asinus ENSEASG00005007958
myotis_lucifugus ENSMLUG00000000623
myotis_lucifugus ENSMLUG00000025569
pteropus_vampyrus ENSPVAG00000000778
neovison_vison ENSNVIG00000009118
mustela_putorius_furo ENSMPUG00000016947
canis_lupus_dingo ENSCAFG00020018499
canis_lupus_dingo ENSCAFG00020005976
canis_lupus_familiaris ENSCAFG00000030531
vulpes_vulpes ENSVVUG00000011588
ursus_maritimus ENSUMAG00000020529
ursus_americanus ENSUAMG00000025245
ailuropoda_melanoleuca ENSAMEG00000000103
panthera_pardus ENSPPRG00000017419
panthera_tigris_altaica ENSPTIG00000017952
felis_catus ENSFCAG00000031895
dasypus_novemcinctus ENSDNOG00000019993
mus_spicilegus ENSMSIG00000031111
mus_spicilegus ENSMSIG00000031504
vulpes_vulpes ENSVVUG00000022634
vulpes_vulpes ENSVVUG00000014851
procavia_capensis ENSPCAG00000013753
erinaceus_europaeus ENSEEUG00000012195
choloepus_hoffmanni ENSCHOG00000003327
dipodomys_ordii ENSDORG00000027068
ornithorhynchus_anatinus ENSOANG00000005921
gopherus_agassizii ENSGAGG00000021678
chelonoidis_abingdonii ENSCABG00000010529
chrysemys_picta_bellii ENSCPBG00000024859
pelodiscus_sinensis ENSPSIG00000005479
parus_major ENSPMJG00000012604
cyanistes_caeruleus ENSCCEG00000009931
junco_hyemalis ENSJHYG00000007440
zonotrichia_albicollis ENSZALG00000009788
lonchura_striata_domestica ENSLSDG00000016131
taeniopygia_guttata ENSTGUG00000006613
serinus_canaria ENSSCAG00000002809
ficedula_albicollis ENSFALG00000010029
lepidothrix_coronata ENSLCOG00000014509
manacus_vitellinus ENSMVIG00005004834
melopsittacus_undulatus ENSMUNG00000009052
calidris_pygmaea ENSCPGG00000016488
calidris_pugnax ENSCPUG00000004679
gallus_gallus ENSGALG00000019358
coturnix_japonica ENSCJPG00005015734
meleagris_gallopavo ENSMGAG00000015693
anser_brachyrhynchus ENSABRG00000007831
