takifugu_rubripes ENSTRUG00000025298
stegastes_partitus ENSSPAG00000017856
anabas_testudineus ENSATEG00000010297
kryptolebias_marmoratus ENSKMAG00000020650
poecilia_mexicana ENSPMEG00000007038
oryzias_latipes ENSORLG00020005144
amphiprion_percula ENSAPEG00000024624
amphiprion_percula ENSAPEG00000024631
amphiprion_ocellaris ENSAOCG00000008868
amphiprion_ocellaris ENSAOCG00000016769
cyprinodon_variegatus ENSCVAG00000006920
cyprinodon_variegatus ENSCVAG00000006912
maylandia_zebra ENSMZEG00005000861
amphilophus_citrinellus ENSACIG00000007185
amphilophus_citrinellus ENSACIG00000008320
poecilia_latipinna ENSPLAG00000003837
anabas_testudineus ENSATEG00000012572
periophthalmus_magnuspinnatus ENSPMGG00000009621
