apteryx_haastii ENSAHAG00000011892
nothoprocta_perdicaria ENSNPEG00000008790
zonotrichia_albicollis ENSZALG00000004899
zonotrichia_albicollis ENSZALG00000001860
junco_hyemalis ENSJHYG00000002513
junco_hyemalis ENSJHYG00000017607
taeniopygia_guttata ENSTGUG00000018447
cyanistes_caeruleus ENSCCEG00000004306
junco_hyemalis ENSJHYG00000000004
junco_hyemalis ENSJHYG00000013080
cyanistes_caeruleus ENSCCEG00000004221
taeniopygia_guttata ENSTGUG00000018440
gallus_gallus ENSGALG00000049581
coturnix_japonica ENSCJPG00005006537
anas_platyrhynchos ENSAPLG00000019487
gopherus_agassizii ENSGAGG00000009402
pelodiscus_sinensis ENSPSIG00000002561
ailuropoda_melanoleuca ENSAMEG00000007399
neovison_vison ENSNVIG00000013116
erinaceus_europaeus ENSEEUG00000009705
equus_asinus ENSEASG00005021385
homo_sapiens ENSG00000283515
pan_paniscus ENSPPAG00000035733
mandrillus_leucophaeus ENSMLEG00000032303
prolemur_simus ENSPSMG00000008908
saimiri_boliviensis ENSSBOG00000004020
cebus_capucinus ENSCCAG00000019897
aotus_nancymaae ENSANAG00000024877
piliocolobus_tephrosceles ENSPTEG00000005601
theropithecus_gelada ENSTGEG00000015959
homo_sapiens ENSG00000198131
prolemur_simus ENSPSMG00000008911
panthera_tigris ENSPTIG00000019729
panthera_pardus ENSPPRG00000003399
felis_catus ENSFCAG00000027738
ursus_maritimus ENSUMAG00000003968
ursus_americanus ENSUAMG00000019487
ailuropoda_melanoleuca ENSAMEG00000007403
sus_scrofa ENSSSCG00000034027
vicugna_pacos ENSVPAG00000004329
tursiops_truncatus ENSTTRG00000015768
equus_caballus ENSECAG00000013122
equus_asinus ENSEASG00005020243
dasypus_novemcinctus ENSDNOG00000045221
bos_indicus ENSBIXG00000006363
pundamilia_nyererei ENSPNYG00000023848
haplochromis_burtoni ENSHBUG00000007188
amphilophus_citrinellus ENSACIG00000010660
xiphophorus_couchianus ENSXCOG00000016855
oryzias_latipes ENSORLG00015010430
oryzias_latipes ENSORLG00020006634
hucho_hucho ENSHHUG00000001312
ictalurus_punctatus ENSIPUG00000012324
eptatretus_burgeri ENSEBUG00000009563
