pogona_vitticeps ENSPVIG00000010292
anolis_carolinensis ENSACAG00000002350
notechis_scutatus ENSNSUG00000011902
salvator_merianae ENSSMRG00000002032
sphenodon_punctatus ENSSPUG00000013816
apteryx_haastii ENSAHAG00000017637
apteryx_rowi ENSARWG00000000165
apteryx_owenii ENSAOWG00000005282
dromaius_novaehollandiae ENSDNVG00000014585
nothoprocta_perdicaria ENSNPEG00000004636
taeniopygia_guttata ENSTGUG00000001732
lonchura_striata ENSLSDG00000007797
ficedula_albicollis ENSFALG00000003677
zonotrichia_albicollis ENSZALG00000009968
junco_hyemalis ENSJHYG00000016784
parus_major ENSPMJG00000012384
serinus_canaria ENSSCAG00000015815
cyanistes_caeruleus ENSCCEG00000012429
lepidothrix_coronata ENSLCOG00000015661
manacus_vitellinus ENSMVIG00005018769
melopsittacus_undulatus ENSMUNG00000006896
calidris_pugnax ENSCPUG00000017710
calidris_pygmaea ENSCPGG00000018226
gallus_gallus ENSGALG00000002561
meleagris_gallopavo ENSMGAG00000005885
coturnix_japonica ENSCJPG00005017794
numida_meleagris ENSNMEG00000001179
anser_brachyrhynchus ENSABRG00000013418
crocodylus_porosus ENSCPRG00005014369
gopherus_agassizii ENSGAGG00000010953
chelonoidis_abingdonii ENSCABG00000015323
chrysemys_picta ENSCPBG00000017868
pelodiscus_sinensis ENSPSIG00000005927
phascolarctos_cinereus ENSPCIG00000021248
vombatus_ursinus ENSVURG00010018929
notamacropus_eugenii ENSMEUG00000005740
sarcophilus_harrisii ENSSHAG00000011018
monodelphis_domestica ENSMODG00000013771
pongo_abelii ENSPPYG00000016528
pongo_abelii ENSPPYG00000015565
pan_troglodytes ENSPTRG00000018084
pan_paniscus ENSPPAG00000034967
homo_sapiens ENSG00000112039
gorilla_gorilla ENSGGOG00000037255
nomascus_leucogenys ENSNLEG00000008643
macaca_fascicularis ENSMFAG00000029851
macaca_mulatta ENSMMUG00000015906
macaca_nemestrina ENSMNEG00000038022
papio_anubis ENSPANG00000011154
theropithecus_gelada ENSTGEG00000029513
mandrillus_leucophaeus ENSMLEG00000029995
cercocebus_atys ENSCATG00000034718
chlorocebus_sabaeus ENSCSAG00000009968
piliocolobus_tephrosceles ENSPTEG00000031105
colobus_angolensis ENSCANG00000025811
rhinopithecus_bieti ENSRBIG00000044214
rhinopithecus_roxellana ENSRROG00000032591
cebus_capucinus ENSCCAG00000034008
saimiri_boliviensis ENSSBOG00000023245
callithrix_jacchus ENSCJAG00000015623
aotus_nancymaae ENSANAG00000027672
carlito_syrichta ENSTSYG00000036923
propithecus_coquereli ENSPCOG00000003132
microcebus_murinus ENSMICG00000012463
prolemur_simus ENSPSMG00000010471
otolemur_garnettii ENSOGAG00000002939
oryctolagus_cuniculus ENSOCUG00000027207
ochotona_princeps ENSOPRG00000007752
heterocephalus_glaber ENSHGLG00000012417
heterocephalus_glaber ENSHGLG00100006931
fukomys_damarensis ENSFDAG00000019084
cavia_aperea ENSCAPG00000001533
cavia_porcellus ENSCPOG00000005569
chinchilla_lanigera ENSCLAG00000009867
urocitellus_parryii ENSUPAG00010015114
ictidomys_tridecemlineatus ENSSTOG00000000259
marmota_marmota ENSMMMG00000024330
spermophilus_dauricus ENSSDAG00000016770
castor_canadensis ENSCCNG00000002114
mus_spicilegus ENSMSIG00000008000
mus_musculus ENSMUSG00000007570
mus_spretus MGP_SPRETEiJ_G0022230
mus_caroli MGP_CAROLIEiJ_G0021317
mus_pahari MGP_PahariEiJ_G0023635
rattus_norvegicus ENSRNOG00000000504
meriones_unguiculatus ENSMUGG00000019624
cricetulus_griseus ENSCGRG00000011580
cricetulus_griseus ENSCGRG00015015178
cricetulus_griseus ENSCGRG00001012736
mesocricetus_auratus ENSMAUG00000016572
peromyscus_maniculatus ENSPEMG00000012868
microtus_ochrogaster ENSMOCG00000015462
nannospalax_galili ENSNGAG00000018624
jaculus_jaculus ENSJJAG00000022676
dipodomys_ordii ENSDORG00000023448
tupaia_belangeri ENSTBEG00000008532
sorex_araneus ENSSARG00000008972
panthera_tigris ENSPTIG00000005820
panthera_pardus ENSPPRG00000013287
felis_catus ENSFCAG00000012902
canis_lupus ENSCAFG00000001313
canis_lupus ENSCAFG00020007027
vulpes_vulpes ENSVVUG00000026181
ailuropoda_melanoleuca ENSAMEG00000000684
ursus_maritimus ENSUMAG00000010380
