ursus_americanus ENSUAMG00000023674
ursus_maritimus ENSUMAG00000019160
vulpes_vulpes ENSVVUG00000030365
panthera_tigris ENSPTIG00000002363
equus_caballus ENSECAG00000000093
equus_asinus ENSEASG00005013063
vicugna_pacos ENSVPAG00000010189
vicugna_pacos ENSVPAG00000004668
vicugna_pacos ENSVPAG00000005620
vicugna_pacos ENSVPAG00000007931
vicugna_pacos ENSVPAG00000015474
vicugna_pacos ENSVPAG00000003263
vicugna_pacos ENSVPAG00000015461
vicugna_pacos ENSVPAG00000015492
vicugna_pacos ENSVPAG00000015397
vicugna_pacos ENSVPAG00000010275
vicugna_pacos ENSVPAG00000015516
vicugna_pacos ENSVPAG00000015520
vicugna_pacos ENSVPAG00000015484
vicugna_pacos ENSVPAG00000015517
vicugna_pacos ENSVPAG00000010549
vicugna_pacos ENSVPAG00000010954
vicugna_pacos ENSVPAG00000004400
vicugna_pacos ENSVPAG00000015454
vicugna_pacos ENSVPAG00000001818
vicugna_pacos ENSVPAG00000015382
vicugna_pacos ENSVPAG00000015442
vicugna_pacos ENSVPAG00000004671
vicugna_pacos ENSVPAG00000006426
vicugna_pacos ENSVPAG00000007875
vicugna_pacos ENSVPAG00000003548
sus_scrofa ENSSSCG00000051215
sus_scrofa ENSSSCG00000042484
sus_scrofa ENSSSCG00000046447
sus_scrofa ENSSSCG00000046033
sus_scrofa ENSSSCG00000036112
sus_scrofa ENSSSCG00000049276
sus_scrofa ENSSSCG00000050250
sus_scrofa ENSSSCG00000031258
sus_scrofa ENSSSCG00000049743
sus_scrofa ENSSSCG00000045651
sus_scrofa ENSSSCG00000031994
sus_scrofa ENSSSCG00000038218
sus_scrofa ENSSSCG00000035359
sus_scrofa ENSSSCG00000039954
sus_scrofa ENSSSCG00000041211
sus_scrofa ENSSSCG00000051413
sus_scrofa ENSSSCG00000045241
sus_scrofa ENSSSCG00000050201
sus_scrofa ENSSSCG00000041507
sus_scrofa ENSSSCG00000045761
sus_scrofa ENSSSCG00000042334
sus_scrofa ENSSSCG00000042971
sus_scrofa ENSSSCG00000033039
sus_scrofa ENSSSCG00000041750
sus_scrofa ENSSSCG00000048908
sus_scrofa ENSSSCG00000051247
sus_scrofa ENSSSCG00000032210
sus_scrofa ENSSSCG00000041323
sus_scrofa ENSSSCG00000044818
sus_scrofa ENSSSCG00000044850
sus_scrofa ENSSSCG00000043614
capra_hircus ENSCHIG00000022174
capra_hircus ENSCHIG00000014637
bison_bison ENSBBBG00000018463
bison_bison ENSBBBG00000008902
bison_bison ENSBBBG00000007756
bison_bison ENSBBBG00000024566
bos_indicus ENSBIXG00000030050
bos_indicus ENSBIXG00000030039
bos_indicus ENSBIXG00000030022
bos_indicus ENSBIXG00000030070
bos_indicus ENSBIXG00000030035
bos_indicus ENSBIXG00000030026
bos_indicus ENSBIXG00000030034
capra_hircus ENSCHIG00000000261
capra_hircus ENSCHIG00000011649
capra_hircus ENSCHIG00000015695
capra_hircus ENSCHIG00000010685
capra_hircus ENSCHIG00000018455
capra_hircus ENSCHIG00000023987
capra_hircus ENSCHIG00000019465
capra_hircus ENSCHIG00000022080
capra_hircus ENSCHIG00000000335
bos_indicus ENSBIXG00000029915
bison_bison ENSBBBG00000002395
myotis_lucifugus ENSMLUG00000024907
myotis_lucifugus ENSMLUG00000015387
macaca_mulatta ENSMMUG00000049379
chlorocebus_sabaeus ENSCSAG00000018308
macaca_mulatta ENSMMUG00000042062
macaca_mulatta ENSMMUG00000064248
piliocolobus_tephrosceles ENSPTEG00000020544
homo_sapiens ENSG00000169953
homo_sapiens ENSG00000172468
pongo_abelii ENSPPYG00000019906
cebus_capucinus ENSCCAG00000019716
prolemur_simus ENSPSMG00000014469
urocitellus_parryii ENSUPAG00010004039
marmota_marmota ENSMMMG00000006365
mus_spicilegus ENSMSIG00000013021
mus_spretus MGP_SPRETEiJ_G0014956
mus_musculus ENSMUSG00000045336
mus_caroli MGP_CAROLIEiJ_G0014149
mus_pahari MGP_PahariEiJ_G0027389
rattus_norvegicus ENSRNOG00000038569
meriones_unguiculatus ENSMUGG00000018043
cricetulus_griseus ENSCGRG00001009926
cricetulus_griseus ENSCGRG00015028791
microtus_ochrogaster ENSMOCG00000013974
peromyscus_maniculatus ENSPEMG00000029057
phascolarctos_cinereus ENSPCIG00000013851
notamacropus_eugenii ENSMEUG00000003908
vombatus_ursinus ENSVURG00010018219
monodelphis_domestica ENSMODG00000048982
ornithorhynchus_anatinus ENSOANG00000001091
ornithorhynchus_anatinus ENSOANG00000028803
apteryx_haastii ENSAHAG00000000786
apteryx_owenii ENSAOWG00000019062
apteryx_rowi ENSARWG00000013417
dromaius_novaehollandiae ENSDNVG00000004110
nothoprocta_perdicaria ENSNPEG00000004624
crocodylus_porosus ENSCPRG00005006858
chelonoidis_abingdonii ENSCABG00000021713
gopherus_agassizii ENSGAGG00000015340
chrysemys_picta ENSCPBG00000020825
notechis_scutatus ENSNSUG00000010219
anolis_carolinensis ENSACAG00000008631
salvator_merianae ENSSMRG00000018184
pogona_vitticeps ENSPVIG00000022083
sphenodon_punctatus ENSSPUG00000014033
meleagris_gallopavo ENSMGAG00000005814
coturnix_japonica ENSCJPG00005021115
meleagris_gallopavo ENSMGAG00000014234
anser_brachyrhynchus ENSABRG00000016923
calidris_pygmaea ENSCPGG00000004034
calidris_pugnax ENSCPUG00000014535
manacus_vitellinus ENSMVIG00005004955
