calidris_pygmaea ENSCPGG00000002492
calidris_pugnax ENSCPUG00000009185
melopsittacus_undulatus ENSMUNG00000010722
lonchura_striata ENSLSDG00000007868
taeniopygia_guttata ENSTGUG00000005279
serinus_canaria ENSSCAG00000011856
zonotrichia_albicollis ENSZALG00000007918
junco_hyemalis ENSJHYG00000012959
parus_major ENSPMJG00000010727
cyanistes_caeruleus ENSCCEG00000013137
ficedula_albicollis ENSFALG00000013135
manacus_vitellinus ENSMVIG00005014418
lepidothrix_coronata ENSLCOG00000004668
anas_platyrhynchos ENSAPLG00000004564
anser_brachyrhynchus ENSABRG00000014773
meleagris_gallopavo ENSMGAG00000001402
coturnix_japonica ENSCJPG00005000435
gallus_gallus ENSGALG00000009268
numida_meleagris ENSNMEG00000020612
apteryx_haastii ENSAHAG00000019570
apteryx_rowi ENSARWG00000007552
apteryx_owenii ENSAOWG00000004192
dromaius_novaehollandiae ENSDNVG00000015578
nothoprocta_perdicaria ENSNPEG00000001607
crocodylus_porosus ENSCPRG00005009246
gopherus_agassizii ENSGAGG00000023540
chelonoidis_abingdonii ENSCABG00000001051
chrysemys_picta ENSCPBG00000009321
pelodiscus_sinensis ENSPSIG00000006929
anolis_carolinensis ENSACAG00000015617
pogona_vitticeps ENSPVIG00000019614
notechis_scutatus ENSNSUG00000005368
salvator_merianae ENSSMRG00000001481
sphenodon_punctatus ENSSPUG00000012600
castor_canadensis ENSCCNG00000010775
dipodomys_ordii ENSDORG00000010037
mus_spretus MGP_SPRETEiJ_G0026045
mus_musculus ENSMUSG00000033860
mus_spicilegus ENSMSIG00000009532
mus_caroli MGP_CAROLIEiJ_G0025103
mus_pahari MGP_PahariEiJ_G0026546
rattus_norvegicus ENSRNOG00000025074
meriones_unguiculatus ENSMUGG00000021354
peromyscus_maniculatus ENSPEMG00000013662
microtus_ochrogaster ENSMOCG00000006984
cricetulus_griseus ENSCGRG00015023823
cricetulus_griseus ENSCGRG00001022332
cricetulus_griseus ENSCGRG00000008228
mesocricetus_auratus ENSMAUG00000002171
nannospalax_galili ENSNGAG00000022796
jaculus_jaculus ENSJJAG00000023359
chinchilla_lanigera ENSCLAG00000004249
octodon_degus ENSODEG00000003040
heterocephalus_glaber ENSHGLG00000000766
heterocephalus_glaber ENSHGLG00100015738
fukomys_damarensis ENSFDAG00000005348
cavia_porcellus ENSCPOG00000008132
cavia_aperea ENSCAPG00000008047
spermophilus_dauricus ENSSDAG00000022325
ictidomys_tridecemlineatus ENSSTOG00000000222
urocitellus_parryii ENSUPAG00010017859
marmota_marmota ENSMMMG00000004041
oryctolagus_cuniculus ENSOCUG00000011247
ochotona_princeps ENSOPRG00000001690
tupaia_belangeri ENSTBEG00000012451
pan_troglodytes ENSPTRG00000016536
pan_paniscus ENSPPAG00000041183
gorilla_gorilla ENSGGOG00000011928
homo_sapiens ENSG00000171557
pongo_abelii ENSPPYG00000015141
nomascus_leucogenys ENSNLEG00000006132
macaca_nemestrina ENSMNEG00000038909
macaca_mulatta ENSMMUG00000021304
macaca_fascicularis ENSMFAG00000002159
cercocebus_atys ENSCATG00000038771
mandrillus_leucophaeus ENSMLEG00000041478
papio_anubis ENSPANG00000006138
theropithecus_gelada ENSTGEG00000015965
chlorocebus_sabaeus ENSCSAG00000003268
colobus_angolensis ENSCANG00000041760
piliocolobus_tephrosceles ENSPTEG00000006708
rhinopithecus_bieti ENSRBIG00000041103
rhinopithecus_roxellana ENSRROG00000043655
saimiri_boliviensis ENSSBOG00000012871
cebus_capucinus ENSCCAG00000020729
callithrix_jacchus ENSCJAG00000001782
aotus_nancymaae ENSANAG00000030028
carlito_syrichta ENSTSYG00000014214
propithecus_coquereli ENSPCOG00000018435
prolemur_simus ENSPSMG00000020717
microcebus_murinus ENSMICG00000003236
otolemur_garnettii ENSOGAG00000011316
vicugna_pacos ENSVPAG00000006198
sus_scrofa ENSSSCG00000024314
bos_indicus ENSBIXG00005027566
bos_indicus ENSBIXG00000012517
bos_taurus ENSBTAG00000006745
bos_mutus ENSBMUG00000007311
bison_bison ENSBBBG00000014859
ovis_aries ENSOARG00000016664
capra_hircus ENSCHIG00000014747
tursiops_truncatus ENSTTRG00000012314
equus_caballus ENSECAG00000008280
equus_asinus ENSEASG00005015824
pteropus_vampyrus ENSPVAG00000012381
myotis_lucifugus ENSMLUG00000005542
ursus_americanus ENSUAMG00000013939
ursus_maritimus ENSUMAG00000016370
ailuropoda_melanoleuca ENSAMEG00000018463
neovison_vison ENSNVIG00000014302
mustela_putorius ENSMPUG00000005659
canis_lupus ENSCAFG00000008440
canis_lupus ENSCAFG00020002432
vulpes_vulpes ENSVVUG00000024972
panthera_tigris ENSPTIG00000012133
panthera_pardus ENSPPRG00000007624
felis_catus ENSFCAG00000015687
erinaceus_europaeus ENSEEUG00000015373
sorex_araneus ENSSARG00000002189
dasypus_novemcinctus ENSDNOG00000046751
