takifugu_rubripes ENSTRUG00000001740
tetraodon_nigroviridis ENSTNIG00000005759
mola_mola ENSMMOG00000005328
gasterosteus_aculeatus ENSGACG00000006407
labrus_bergylta ENSLBEG00000018450
mastacembelus_armatus ENSMAMG00000001176
monopterus_albus ENSMALG00000011921
anabas_testudineus ENSATEG00000023495
seriola_dumerili ENSSDUG00000013355
seriola_lalandi_dorsalis ENSSLDG00000009313
amphiprion_percula ENSAPEG00000022661
amphiprion_ocellaris ENSAOCG00000018334
acanthochromis_polyacanthus ENSAPOG00000016956
stegastes_partitus ENSSPAG00000004439
astatotilapia_calliptera ENSACLG00000024255
maylandia_zebra ENSMZEG00005013617
haplochromis_burtoni ENSHBUG00000005173
pundamilia_nyererei ENSPNYG00000012898
neolamprologus_brichardi ENSNBRG00000017876
oreochromis_niloticus ENSONIG00000005226
amphilophus_citrinellus ENSACIG00000020738
poecilia_formosa ENSPFOG00000005732
poecilia_latipinna ENSPLAG00000001215
poecilia_mexicana ENSPMEG00000008644
poecilia_reticulata ENSPREG00000005428
xiphophorus_maculatus ENSXMAG00000001685
xiphophorus_couchianus ENSXCOG00000001724
gambusia_affinis ENSGAFG00000014558
poecilia_latipinna ENSPLAG00000010701
fundulus_heteroclitus ENSFHEG00000001215
cyprinodon_variegatus ENSCVAG00000019554
kryptolebias_marmoratus ENSKMAG00000002944
oryzias_latipes ENSORLG00020000800
oryzias_latipes ENSORLG00000014359
oryzias_latipes_asm223469v1 ENSORLG00015015943
oryzias_melastigma ENSOMEG00000006280
scophthalmus_maximus ENSSMAG00000002170
cynoglossus_semilaevis ENSCSEG00000002492
hippocampus_comes ENSHCOG00000013092
periophthalmus_magnuspinnatus ENSPMGG00000015932
gadus_morhua ENSGMOG00000001321
esox_lucius ENSELUG00000016021
pygocentrus_nattereri ENSPNAG00000015502
astyanax_mexicanus ENSAMXG00000000032
ictalurus_punctatus ENSIPUG00000014854
danio_rerio ENSDARG00000025504
scleropages_formosus ENSSFOG00015011200
paramormyrops_kingsleyae ENSPKIG00000005703
lepisosteus_oculatus ENSLOCG00000001011
