anolis_carolinensis ENSACAG00000010821
pogona_vitticeps ENSPVIG00000016831
notechis_scutatus ENSNSUG00000018671
salvator_merianae ENSSMRG00000007921
ornithorhynchus_anatinus ENSOANG00000021153
lepidothrix_coronata ENSLCOG00000006423
manacus_vitellinus ENSMVIG00005006908
lonchura_striata ENSLSDG00000015075
taeniopygia_guttata ENSTGUG00000015886
serinus_canaria ENSSCAG00000001446
parus_major ENSPMJG00000002588
junco_hyemalis ENSJHYG00000015422
zonotrichia_albicollis ENSZALG00000003832
melopsittacus_undulatus ENSMUNG00000012898
calidris_pugnax ENSCPUG00000018704
calidris_pygmaea ENSCPGG00000010939
gallus_gallus ENSGALG00000014176
meleagris_gallopavo ENSMGAG00000017176
coturnix_japonica ENSCJPG00005018707
numida_meleagris ENSNMEG00000016084
anas_platyrhynchos ENSAPLG00000006393
notechis_scutatus ENSNSUG00000018674
chelonoidis_abingdonii ENSCABG00000019288
gopherus_agassizii ENSGAGG00000021492
chrysemys_picta ENSCPBG00000023589
pelodiscus_sinensis ENSPSIG00000005789
crocodylus_porosus ENSCPRG00005018513
pogona_vitticeps ENSPVIG00000018044
salvator_merianae ENSSMRG00000007904
sphenodon_punctatus ENSSPUG00000001314
vombatus_ursinus ENSVURG00010013137
vombatus_ursinus ENSVURG00010004360
phascolarctos_cinereus ENSPCIG00000026991
notamacropus_eugenii ENSMEUG00000010537
monodelphis_domestica ENSMODG00000015910
sarcophilus_harrisii ENSSHAG00000005351
oryctolagus_cuniculus ENSOCUG00000006574
ochotona_princeps ENSOPRG00000007311
urocitellus_parryii ENSUPAG00010013419
ictidomys_tridecemlineatus ENSSTOG00000012490
spermophilus_dauricus ENSSDAG00000011555
marmota_marmota ENSMMMG00000019861
saimiri_boliviensis ENSSBOG00000022229
callithrix_jacchus ENSCJAG00000006628
cebus_capucinus ENSCCAG00000033607
aotus_nancymaae ENSANAG00000033354
homo_sapiens ENSG00000188784
gorilla_gorilla ENSGGOG00000013485
pan_troglodytes ENSPTRG00000000276
pan_paniscus ENSPPAG00000036129
pongo_abelii ENSPPYG00000001781
nomascus_leucogenys ENSNLEG00000007883
rhinopithecus_bieti ENSRBIG00000044221
rhinopithecus_roxellana ENSRROG00000045484
colobus_angolensis ENSCANG00000033787
piliocolobus_tephrosceles ENSPTEG00000004417
macaca_fascicularis ENSMFAG00000035369
macaca_nemestrina ENSMNEG00000036644
macaca_mulatta ENSMMUG00000053964
theropithecus_gelada ENSTGEG00000025520
cercocebus_atys ENSCATG00000033992
chlorocebus_sabaeus ENSCSAG00000000885
papio_anubis ENSPANG00000025665
mandrillus_leucophaeus ENSMLEG00000034752
carlito_syrichta ENSTSYG00000031080
propithecus_coquereli ENSPCOG00000028647
microcebus_murinus ENSMICG00000014397
prolemur_simus ENSPSMG00000003459
cricetulus_griseus ENSCGRG00000009286
cricetulus_griseus ENSCGRG00001022269
cricetulus_griseus ENSCGRG00015024563
mesocricetus_auratus ENSMAUG00000008436
microtus_ochrogaster ENSMOCG00000006705
peromyscus_maniculatus ENSPEMG00000001201
nannospalax_galili ENSNGAG00000000151
mus_musculus ENSMUSG00000028751
mus_spicilegus ENSMSIG00000014164
mus_caroli MGP_CAROLIEiJ_G0026701
mus_spretus MGP_SPRETEiJ_G0027681
mus_pahari MGP_PahariEiJ_G0029031
meriones_unguiculatus ENSMUGG00000024100
jaculus_jaculus ENSJJAG00000019364
dipodomys_ordii ENSDORG00000010173
castor_canadensis ENSCCNG00000023864
heterocephalus_glaber ENSHGLG00100011260
heterocephalus_glaber ENSHGLG00000010467
fukomys_damarensis ENSFDAG00000001863
cavia_porcellus ENSCPOG00000010119
cavia_aperea ENSCAPG00000000385
chinchilla_lanigera ENSCLAG00000010074
octodon_degus ENSODEG00000015570
otolemur_garnettii ENSOGAG00000002449
tupaia_belangeri ENSTBEG00000007319
sus_scrofa ENSSSCG00000033887
tursiops_truncatus ENSTTRG00000004467
bos_indicus ENSBIXG00000025755
bos_indicus ENSBIXG00005027550
bos_taurus ENSBTAG00000004418
bos_mutus ENSBMUG00000022511
bison_bison ENSBBBG00000016153
capra_hircus ENSCHIG00000023472
ovis_aries ENSOARG00000009576
sorex_araneus ENSSARG00000002609
equus_caballus ENSECAG00000016163
equus_asinus ENSEASG00005014878
pteropus_vampyrus ENSPVAG00000002575
canis_lupus ENSCAFG00020008313
canis_lupus ENSCAFG00000023233
vulpes_vulpes ENSVVUG00000029463
mustela_putorius ENSMPUG00000016118
neovison_vison ENSNVIG00000015166
ursus_americanus ENSUAMG00000010458
ursus_maritimus ENSUMAG00000018886
ailuropoda_melanoleuca ENSAMEG00000003140
panthera_tigris ENSPTIG00000010120
panthera_pardus ENSPPRG00000018686
felis_catus ENSFCAG00000033322
dasypus_novemcinctus ENSDNOG00000010444
myotis_lucifugus ENSMLUG00000001032
loxodonta_africana ENSLAFG00000016374
procavia_capensis ENSPCAG00000008546
echinops_telfairi ENSETEG00000006984
ornithorhynchus_anatinus ENSOANG00000015167
