gopherus_agassizii ENSGAGG00000025033
chelonoidis_abingdonii ENSCABG00000010344
chrysemys_picta_bellii ENSCPBG00000009945
crocodylus_porosus ENSCPRG00005013142
pogona_vitticeps ENSPVIG00000008542
notechis_scutatus ENSNSUG00000006599
salvator_merianae ENSSMRG00000023393
phascolarctos_cinereus ENSPCIG00000023255
notamacropus_eugenii ENSMEUG00000015996
sarcophilus_harrisii ENSSHAG00000013688
monodelphis_domestica ENSMODG00000024778
loxodonta_africana ENSLAFG00000002855
procavia_capensis ENSPCAG00000013113
echinops_telfairi ENSETEG00000012813
choloepus_hoffmanni ENSCHOG00000000256
dasypus_novemcinctus ENSDNOG00000040029
mus_spicilegus ENSMSIG00000024499
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029950
mus_musculus ENSMUSG00000079304
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028906
mus_pahari MGP_PahariEiJ_G0022670
rattus_norvegicus ENSRNOG00000028279
meriones_unguiculatus ENSMUGG00000013189
microtus_ochrogaster ENSMOCG00000019537
peromyscus_maniculatus_bairdii ENSPEMG00000008805
cricetulus_griseus_crigri ENSCGRG00000015105
cricetulus_griseus_chok1gshd ENSCGRG00001016648
cricetulus_griseus_crigri-picr ENSCGRG00015005060
nannospalax_galili ENSNGAG00000016547
jaculus_jaculus ENSJJAG00000013341
octodon_degus ENSODEG00000000382
chinchilla_lanigera ENSCLAG00000013429
cavia_porcellus ENSCPOG00000008276
cavia_aperea ENSCAPG00000006441
heterocephalus_glaber_female ENSHGLG00000003055
heterocephalus_glaber_male ENSHGLG00100012409
fukomys_damarensis ENSFDAG00000006410
spermophilus_dauricus ENSSDAG00000003719
marmota_marmota_marmota ENSMMMG00000018857
urocitellus_parryii ENSUPAG00010012913
ictidomys_tridecemlineatus ENSSTOG00000030812
castor_canadensis ENSCCNG00000028083
oryctolagus_cuniculus ENSOCUG00000011071
ochotona_princeps ENSOPRG00000015412
prolemur_simus ENSPSMG00000014317
microcebus_murinus ENSMICG00000044199
saimiri_boliviensis_boliviensis ENSSBOG00000026810
callithrix_jacchus ENSCJAG00000018779
cebus_capucinus ENSCCAG00000026911
aotus_nancymaae ENSANAG00000020158
pan_paniscus ENSPPAG00000041952
pan_troglodytes ENSPTRG00000029840
gorilla_gorilla ENSGGOG00000009400
homo_sapiens ENSG00000283297
pongo_abelii ENSPPYG00000004152
nomascus_leucogenys ENSNLEG00000002897
colobus_angolensis_palliatus ENSCANG00000029103
piliocolobus_tephrosceles ENSPTEG00000038640
rhinopithecus_roxellana ENSRROG00000040691
rhinopithecus_bieti ENSRBIG00000031789
mandrillus_leucophaeus ENSMLEG00000008423
cercocebus_atys ENSCATG00000018505
papio_anubis ENSPANG00000016863
theropithecus_gelada ENSTGEG00000012484
macaca_mulatta ENSMMUG00000037675
macaca_fascicularis ENSMFAG00000042369
macaca_nemestrina ENSMNEG00000039394
chlorocebus_sabaeus ENSCSAG00000011266
carlito_syrichta ENSTSYG00000027714
tupaia_belangeri ENSTBEG00000010741
pteropus_vampyrus ENSPVAG00000013226
myotis_lucifugus ENSMLUG00000005288
equus_caballus ENSECAG00000018777
bos_mutus ENSBMUG00000018069
bos_taurus ENSBTAG00000030325
ovis_aries ENSOARG00000011141
tursiops_truncatus ENSTTRG00000005418
sus_scrofa ENSSSCG00000000740
vicugna_pacos ENSVPAG00000007481
erinaceus_europaeus ENSEEUG00000009645
sorex_araneus ENSSARG00000007322
ursus_maritimus ENSUMAG00000014654
ursus_americanus ENSUAMG00000020895
ailuropoda_melanoleuca ENSAMEG00000004866
neovison_vison ENSNVIG00000004913
mustela_putorius_furo ENSMPUG00000009412
canis_lupus_familiaris ENSCAFG00000025041
canis_lupus_dingo ENSCAFG00020014731
vulpes_vulpes ENSVVUG00000018267
panthera_pardus ENSPPRG00000023505
panthera_tigris_altaica ENSPTIG00000013793
felis_catus ENSFCAG00000000147
ciona_intestinalis ENSCING00000005805
