latimeria_chalumnae ENSLACG00000017153
xenopus_tropicalis ENSXETG00000010061
phascolarctos_cinereus ENSPCIG00000033051
notamacropus_eugenii ENSMEUG00000010556
monodelphis_domestica ENSMODG00000013375
sarcophilus_harrisii ENSSHAG00000011424
loxodonta_africana ENSLAFG00000011012
procavia_capensis ENSPCAG00000004767
echinops_telfairi ENSETEG00000007589
choloepus_hoffmanni ENSCHOG00000007565
dasypus_novemcinctus ENSDNOG00000014447
rhinopithecus_roxellana ENSRROG00000032664
rhinopithecus_bieti ENSRBIG00000038129
cercocebus_atys ENSCATG00000009414
macaca_fascicularis ENSMFAG00000030873
pan_paniscus ENSPPAG00000040387
pan_troglodytes ENSPTRG00000050136
gorilla_gorilla ENSGGOG00000038856
rhinopithecus_roxellana ENSRROG00000034419
rhinopithecus_bieti ENSRBIG00000027933
macaca_mulatta ENSMMUG00000047408
macaca_fascicularis ENSMFAG00000039654
pan_troglodytes ENSPTRG00000043896
pan_paniscus ENSPPAG00000039963
gorilla_gorilla ENSGGOG00000023765
pan_paniscus ENSPPAG00000034894
pan_troglodytes ENSPTRG00000004353
homo_sapiens ENSG00000110367
gorilla_gorilla ENSGGOG00000016751
pongo_abelii ENSPPYG00000003942
nomascus_leucogenys ENSNLEG00000007372
piliocolobus_tephrosceles ENSPTEG00000018830
colobus_angolensis_palliatus ENSCANG00000042664
cercocebus_atys ENSCATG00000045025
chlorocebus_sabaeus ENSCSAG00000002564
mandrillus_leucophaeus ENSMLEG00000028151
theropithecus_gelada ENSTGEG00000024249
macaca_mulatta ENSMMUG00000018651
macaca_fascicularis ENSMFAG00000042472
macaca_nemestrina ENSMNEG00000033959
papio_anubis ENSPANG00000018963
rhinopithecus_roxellana ENSRROG00000032478
rhinopithecus_bieti ENSRBIG00000032545
saimiri_boliviensis_boliviensis ENSSBOG00000029671
cebus_capucinus ENSCCAG00000021636
callithrix_jacchus ENSCJAG00000013591
carlito_syrichta ENSTSYG00000026313
microcebus_murinus ENSMICG00000011519
prolemur_simus ENSPSMG00000002736
propithecus_coquereli ENSPCOG00000020762
otolemur_garnettii ENSOGAG00000007978
oryctolagus_cuniculus ENSOCUG00000005849
aotus_nancymaae ENSANAG00000038280
canis_lupus_dingo ENSCAFG00020014681
heterocephalus_glaber_female ENSHGLG00000004316
heterocephalus_glaber_male ENSHGLG00100014595
fukomys_damarensis ENSFDAG00000012457
chinchilla_lanigera ENSCLAG00000016749
octodon_degus ENSODEG00000007950
spermophilus_dauricus ENSSDAG00000018094
urocitellus_parryii ENSUPAG00010006792
