takifugu_rubripes ENSTRUG00000008784
tetraodon_nigroviridis ENSTNIG00000013277
mola_mola ENSMMOG00000004546
labrus_bergylta ENSLBEG00000009083
monopterus_albus ENSMALG00000012414
astatotilapia_calliptera ENSACLG00000025418
maylandia_zebra ENSMZEG00005018092
haplochromis_burtoni ENSHBUG00000021417
pundamilia_nyererei ENSPNYG00000018829
oreochromis_niloticus ENSONIG00000018291
neolamprologus_brichardi ENSNBRG00000022475
amphilophus_citrinellus ENSACIG00000019940
scophthalmus_maximus ENSSMAG00000000496
cynoglossus_semilaevis ENSCSEG00000004930
seriola_dumerili ENSSDUG00000008588
seriola_lalandi_dorsalis ENSSLDG00000024974
mastacembelus_armatus ENSMAMG00000009862
anabas_testudineus ENSATEG00000008236
amphiprion_ocellaris ENSAOCG00000012757
amphiprion_percula ENSAPEG00000009208
acanthochromis_polyacanthus ENSAPOG00000017811
stegastes_partitus ENSSPAG00000010111
gasterosteus_aculeatus ENSGACG00000013884
hippocampus_comes ENSHCOG00000003037
fundulus_heteroclitus ENSFHEG00000006804
cyprinodon_variegatus ENSCVAG00000011175
xiphophorus_maculatus ENSXMAG00000013821
xiphophorus_couchianus ENSXCOG00000020537
gambusia_affinis ENSGAFG00000018707
poecilia_formosa ENSPFOG00000007915
poecilia_latipinna ENSPLAG00000013769
poecilia_mexicana ENSPMEG00000000077
poecilia_reticulata ENSPREG00000013720
kryptolebias_marmoratus ENSKMAG00000001579
oryzias_latipes ENSORLG00020021671
oryzias_latipes_asm223469v1 ENSORLG00015019709
oryzias_latipes ENSORLG00000002736
oryzias_melastigma ENSOMEG00000002473
periophthalmus_magnuspinnatus ENSPMGG00000015553
gadus_morhua ENSGMOG00000003999
esox_lucius ENSELUG00000022060
pygocentrus_nattereri ENSPNAG00000029479
astyanax_mexicanus ENSAMXG00000013549
ictalurus_punctatus ENSIPUG00000009029
danio_rerio ENSDARG00000079420
paramormyrops_kingsleyae ENSPKIG00000013221
notechis_scutatus ENSNSUG00000020492
notechis_scutatus ENSNSUG00000020559
pogona_vitticeps ENSPVIG00000021601
salvator_merianae ENSSMRG00000023266
sphenodon_punctatus ENSSPUG00000017309
anser_brachyrhynchus ENSABRG00000021803
anas_platyrhynchos_platyrhynchos ENSAPLG00000009107
gallus_gallus ENSGALG00000042452
coturnix_japonica ENSCJPG00005014307
meleagris_gallopavo ENSMGAG00000010941
lonchura_striata_domestica ENSLSDG00000009200
taeniopygia_guttata ENSTGUG00000006807
serinus_canaria ENSSCAG00000014621
ficedula_albicollis ENSFALG00000000700
parus_major ENSPMJG00000019645
cyanistes_caeruleus ENSCCEG00000024430
junco_hyemalis ENSJHYG00000007807
zonotrichia_albicollis ENSZALG00000015608
manacus_vitellinus ENSMVIG00005013693
lepidothrix_coronata ENSLCOG00000007893
calidris_pugnax ENSCPUG00000002352
calidris_pygmaea ENSCPGG00000003264
melopsittacus_undulatus ENSMUNG00000009894
apteryx_owenii ENSAOWG00000006635
apteryx_haastii ENSAHAG00000012121
apteryx_rowi ENSARWG00000014977
nothoprocta_perdicaria ENSNPEG00000005548
crocodylus_porosus ENSCPRG00005018709
chrysemys_picta_bellii ENSCPBG00000026448
gopherus_agassizii ENSGAGG00000007256
pelodiscus_sinensis ENSPSIG00000004622
tursiops_truncatus ENSTTRG00000013770
sus_scrofa ENSSSCG00000015894
pteropus_vampyrus ENSPVAG00000002634
myotis_lucifugus ENSMLUG00000006440
sorex_araneus ENSSARG00000000200
rattus_norvegicus ENSRNOG00000030763
cavia_aperea ENSCAPG00000009623
ochotona_princeps ENSOPRG00000015686
notamacropus_eugenii ENSMEUG00000003142
sarcophilus_harrisii ENSSHAG00000017563
ornithorhynchus_anatinus ENSOANG00000006186
nothoprocta_perdicaria ENSNPEG00000005494
petromyzon_marinus ENSPMAG00000006893
