phascolarctos_cinereus ENSPCIG00000021558
notamacropus_eugenii ENSMEUG00000005002
sarcophilus_harrisii ENSSHAG00000009306
monodelphis_domestica ENSMODG00000008949
loxodonta_africana ENSLAFG00000017466
procavia_capensis ENSPCAG00000010724
capra_hircus ENSCHIG00000016171
ovis_aries ENSOARG00000019019
bison_bison_bison ENSBBBG00000021887
bison_bison_bison ENSBBBG00000021901
bos_mutus ENSBMUG00000017374
bos_taurus ENSBTAG00000017624
tursiops_truncatus ENSTTRG00000006180
sus_scrofa ENSSSCG00000016328
equus_asinus_asinus ENSEASG00005007339
equus_caballus ENSECAG00000010528
myotis_lucifugus ENSMLUG00000000446
pteropus_vampyrus ENSPVAG00000000360
ursus_americanus ENSUAMG00000025711
ailuropoda_melanoleuca ENSAMEG00000008451
mustela_putorius_furo ENSMPUG00000000079
neovison_vison ENSNVIG00000021725
canis_lupus_familiaris ENSCAFG00000012255
canis_lupus_dingo ENSCAFG00020024618
vulpes_vulpes ENSVVUG00000001642
panthera_pardus ENSPPRG00000003974
panthera_tigris_altaica ENSPTIG00000014452
felis_catus ENSFCAG00000012724
pan_troglodytes ENSPTRG00000013076
pan_paniscus ENSPPAG00000041650
homo_sapiens ENSG00000124839
gorilla_gorilla ENSGGOG00000015083
pongo_abelii ENSPPYG00000013312
nomascus_leucogenys ENSNLEG00000011056
rhinopithecus_roxellana ENSRROG00000032941
rhinopithecus_bieti ENSRBIG00000024090
piliocolobus_tephrosceles ENSPTEG00000036097
colobus_angolensis_palliatus ENSCANG00000033208
macaca_fascicularis ENSMFAG00000036950
macaca_nemestrina ENSMNEG00000030785
macaca_mulatta ENSMMUG00000012094
papio_anubis ENSPANG00000004183
theropithecus_gelada ENSTGEG00000023074
mandrillus_leucophaeus ENSMLEG00000041001
cercocebus_atys ENSCATG00000030578
chlorocebus_sabaeus ENSCSAG00000006115
cebus_capucinus ENSCCAG00000024584
saimiri_boliviensis_boliviensis ENSSBOG00000002460
callithrix_jacchus ENSCJAG00000040954
aotus_nancymaae ENSANAG00000037953
carlito_syrichta ENSTSYG00000012608
prolemur_simus ENSPSMG00000014157
microcebus_murinus ENSMICG00000038213
propithecus_coquereli ENSPCOG00000016444
otolemur_garnettii ENSOGAG00000012997
urocitellus_parryii ENSUPAG00010021120
ictidomys_tridecemlineatus ENSSTOG00000019957
spermophilus_dauricus ENSSDAG00000021743
marmota_marmota_marmota ENSMMMG00000004563
cavia_aperea ENSCAPG00000012349
cavia_porcellus ENSCPOG00000015131
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014413
mus_musculus ENSMUSG00000026304
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015217
mus_spicilegus ENSMSIG00000025514
mus_pahari MGP_PahariEiJ_G0027649
rattus_norvegicus ENSRNOG00000052979
meriones_unguiculatus ENSMUGG00000019049
peromyscus_maniculatus_bairdii ENSPEMG00000022598
microtus_ochrogaster ENSMOCG00000006448
mesocricetus_auratus ENSMAUG00000000642
cricetulus_griseus_crigri-picr ENSCGRG00015013862
nannospalax_galili ENSNGAG00000020760
jaculus_jaculus ENSJJAG00000016906
castor_canadensis ENSCCNG00000016003
dipodomys_ordii ENSDORG00000028745
tupaia_belangeri ENSTBEG00000000759
dasypus_novemcinctus ENSDNOG00000036444
ornithorhynchus_anatinus ENSOANG00000011498
ornithorhynchus_anatinus ENSOANG00000030810
lepidothrix_coronata ENSLCOG00000003912
manacus_vitellinus ENSMVIG00005017646
parus_major ENSPMJG00000006759
cyanistes_caeruleus ENSCCEG00000001341
ficedula_albicollis ENSFALG00000012783
serinus_canaria ENSSCAG00000008822
taeniopygia_guttata ENSTGUG00000003786
zonotrichia_albicollis ENSZALG00000012079
junco_hyemalis ENSJHYG00000017158
calidris_pugnax ENSCPUG00000005525
calidris_pygmaea ENSCPGG00000003331
gallus_gallus ENSGALG00000003899
meleagris_gallopavo ENSMGAG00000003135
coturnix_japonica ENSCJPG00005014087
numida_meleagris ENSNMEG00000018243
anas_platyrhynchos_platyrhynchos ENSAPLG00000004880
anser_brachyrhynchus ENSABRG00000022190
apteryx_haastii ENSAHAG00000012904
apteryx_owenii ENSAOWG00000002271
apteryx_rowi ENSARWG00000003168
dromaius_novaehollandiae ENSDNVG00000013948
nothoprocta_perdicaria ENSNPEG00000009648
crocodylus_porosus ENSCPRG00005006290
chelonoidis_abingdonii ENSCABG00000013430
gopherus_agassizii ENSGAGG00000013646
gopherus_agassizii ENSGAGG00000018081
chrysemys_picta_bellii ENSCPBG00000010727
pelodiscus_sinensis ENSPSIG00000016995
anolis_carolinensis ENSACAG00000004554
salvator_merianae ENSSMRG00000020971
sphenodon_punctatus ENSSPUG00000015409
mola_mola ENSMMOG00000019258
takifugu_rubripes ENSTRUG00000008464
labrus_bergylta ENSLBEG00000027691
mastacembelus_armatus ENSMAMG00000009937
anabas_testudineus ENSATEG00000007921
seriola_lalandi_dorsalis ENSSLDG00000020918
