phascolarctos_cinereus ENSPCIG00000016527
vombatus_ursinus ENSVURG00010008269
notamacropus_eugenii ENSMEUG00000005800
sarcophilus_harrisii ENSSHAG00000012031
monodelphis_domestica ENSMODG00000017128
microcebus_murinus ENSMICG00000009555
propithecus_coquereli ENSPCOG00000005696
otolemur_garnettii ENSOGAG00000026900
rhinopithecus_roxellana ENSRROG00000010054
rhinopithecus_bieti ENSRBIG00000028734
colobus_angolensis ENSCANG00000021243
papio_anubis ENSPANG00000026434
theropithecus_gelada ENSTGEG00000004347
cercocebus_atys ENSCATG00000030792
macaca_mulatta ENSMMUG00000019605
macaca_nemestrina ENSMNEG00000028751
macaca_fascicularis ENSMFAG00000039891
mandrillus_leucophaeus ENSMLEG00000020136
chlorocebus_sabaeus ENSCSAG00000016823
pan_troglodytes ENSPTRG00000023105
homo_sapiens ENSG00000165802
pan_paniscus ENSPPAG00000042455
gorilla_gorilla ENSGGOG00000022021
pongo_abelii ENSPPYG00000019831
piliocolobus_tephrosceles ENSPTEG00000019853
aotus_nancymaae ENSANAG00000020394
saimiri_boliviensis ENSSBOG00000032653
cebus_capucinus ENSCCAG00000037361
chinchilla_lanigera ENSCLAG00000007747
octodon_degus ENSODEG00000014069
cavia_porcellus ENSCPOG00000000564
cavia_aperea ENSCAPG00000009411
heterocephalus_glaber ENSHGLG00000011789
heterocephalus_glaber ENSHGLG00100008836
fukomys_damarensis ENSFDAG00000007300
marmota_marmota ENSMMMG00000007725
ictidomys_tridecemlineatus ENSSTOG00000027021
urocitellus_parryii ENSUPAG00010012146
peromyscus_maniculatus ENSPEMG00000011730
microtus_ochrogaster ENSMOCG00000013648
cricetulus_griseus ENSCGRG00015006631
cricetulus_griseus ENSCGRG00000017907
cricetulus_griseus ENSCGRG00001019298
mesocricetus_auratus ENSMAUG00000014413
mus_musculus ENSMUSG00000006476
mus_spretus MGP_SPRETEiJ_G0024163
mus_caroli MGP_CAROLIEiJ_G0023246
mus_spicilegus ENSMSIG00000023803
mus_pahari MGP_PahariEiJ_G0024704
rattus_norvegicus ENSRNOG00000008810
meriones_unguiculatus ENSMUGG00000007075
nannospalax_galili ENSNGAG00000014186
jaculus_jaculus ENSJJAG00000021475
castor_canadensis ENSCCNG00000000830
dipodomys_ordii ENSDORG00000008356
ursus_americanus ENSUAMG00000014758
ursus_maritimus ENSUMAG00000023343
ailuropoda_melanoleuca ENSAMEG00000016269
mustela_putorius ENSMPUG00000015142
neovison_vison ENSNVIG00000009893
canis_lupus ENSCAFG00000019431
canis_lupus ENSCAFG00020003240
vulpes_vulpes ENSVVUG00000029400
panthera_pardus ENSPPRG00000003757
panthera_tigris ENSPTIG00000009895
felis_catus ENSFCAG00000022819
pteropus_vampyrus ENSPVAG00000009344
bos_indicus ENSBIXG00005026628
bos_indicus ENSBIXG00000009393
bos_mutus ENSBMUG00000025856
capra_hircus ENSCHIG00000017702
ovis_aries ENSOARG00000000945
tursiops_truncatus ENSTTRG00000010736
sus_scrofa ENSSSCG00000037880
equus_caballus ENSECAG00000012467
equus_asinus ENSEASG00005015458
loxodonta_africana ENSLAFG00000029263
oryctolagus_cuniculus ENSOCUG00000017537
ochotona_princeps ENSOPRG00000016995
prolemur_simus ENSPSMG00000005410
procavia_capensis ENSPCAG00000013252
echinops_telfairi ENSETEG00000012300
tupaia_belangeri ENSTBEG00000015552
nomascus_leucogenys ENSNLEG00000009211
sorex_araneus ENSSARG00000013680
bos_taurus ENSBTAG00000030247
dasypus_novemcinctus ENSDNOG00000035540
ornithorhynchus_anatinus ENSOANG00000002884
denticeps_clupeoides ENSDCDG00000019502
clupea_harengus ENSCHAG00000001880
astyanax_mexicanus ENSAMXG00000011922
astyanax_mexicanus ENSAMXG00005001306
pygocentrus_nattereri ENSPNAG00000020594
electrophorus_electricus ENSEEEG00000009334
ictalurus_punctatus ENSIPUG00000006188
danio_rerio ENSDARG00000101234
gasterosteus_aculeatus ENSGACG00000005324
gasterosteus_aculeatus ENSGACG00000005319
xiphophorus_couchianus ENSXCOG00000014856
takifugu_rubripes ENSTRUG00000001451
pundamilia_nyererei ENSPNYG00000018932
haplochromis_burtoni ENSHBUG00000010901
astatotilapia_calliptera ENSACLG00000007216
maylandia_zebra ENSMZEG00005003444
oreochromis_niloticus ENSONIG00000011951
neolamprologus_brichardi ENSNBRG00000012120
amphilophus_citrinellus ENSACIG00000010301
gouania_willdenowi ENSGWIG00000023516
poecilia_formosa ENSPFOG00000002405
poecilia_latipinna ENSPLAG00000007895
poecilia_reticulata ENSPREG00000014675
poecilia_mexicana ENSPMEG00000017351
xiphophorus_maculatus ENSXMAG00000004853
gambusia_affinis ENSGAFG00000013369
fundulus_heteroclitus ENSFHEG00000022577
cyprinodon_variegatus ENSCVAG00000001581
kryptolebias_marmoratus ENSKMAG00000007920
labrus_bergylta ENSLBEG00000000235
hippocampus_comes ENSHCOG00000002115
amphiprion_percula ENSAPEG00000017812
amphiprion_ocellaris ENSAOCG00000019511
acanthochromis_polyacanthus ENSAPOG00000021166
stegastes_partitus ENSSPAG00000020631
parambassis_ranga ENSPRNG00000024342
larimichthys_crocea ENSLCRG00005019379
cottoperca_gobio ENSCGOG00000003612
monopterus_albus ENSMALG00000001701
mastacembelus_armatus ENSMAMG00000019758
anabas_testudineus ENSATEG00000012227
betta_splendens ENSBSLG00000016800
seriola_lalandi ENSSLDG00000012595
seriola_dumerili ENSSDUG00000006266
cynoglossus_semilaevis ENSCSEG00000016316
lates_calcarifer ENSLCAG00010027375
periophthalmus_magnuspinnatus ENSPMGG00000021731
gadus_morhua ENSGMOG00000001480
hucho_hucho ENSHHUG00000047543
hucho_hucho ENSHHUG00000001174
esox_lucius ENSELUG00000004102
scleropages_formosus ENSSFOG00015017793
paramormyrops_kingsleyae ENSPKIG00000024849
paramormyrops_kingsleyae ENSPKIG00000014485
scleropages_formosus ENSSFOG00015012889
ictalurus_punctatus ENSIPUG00000008456
electrophorus_electricus ENSEEEG00000018019
astyanax_mexicanus ENSAMXG00000010428
astyanax_mexicanus ENSAMXG00005009770
pygocentrus_nattereri ENSPNAG00000001108
danio_rerio ENSDARG00000060025
clupea_harengus ENSCHAG00000004014
denticeps_clupeoides ENSDCDG00000024563
mola_mola ENSMMOG00000020963
tetraodon_nigroviridis ENSTNIG00000019819
seriola_dumerili ENSSDUG00000006750
seriola_lalandi ENSSLDG00000022467
lates_calcarifer ENSLCAG00010005100
scophthalmus_maximus ENSSMAG00000019404
mastacembelus_armatus ENSMAMG00000007938
monopterus_albus ENSMALG00000013457
anabas_testudineus ENSATEG00000020287
cottoperca_gobio ENSCGOG00000022677
gasterosteus_aculeatus ENSGACG00000017525
labrus_bergylta ENSLBEG00000003402
larimichthys_crocea ENSLCRG00005006470
amphiprion_percula ENSAPEG00000006342
amphiprion_ocellaris ENSAOCG00000016708
acanthochromis_polyacanthus ENSAPOG00000000208
stegastes_partitus ENSSPAG00000005862
parambassis_ranga ENSPRNG00000018767
poecilia_formosa ENSPFOG00000019675
poecilia_mexicana ENSPMEG00000008439
poecilia_latipinna ENSPLAG00000022846
poecilia_reticulata ENSPREG00000007579
xiphophorus_couchianus ENSXCOG00000004804
xiphophorus_maculatus ENSXMAG00000001182
gambusia_affinis ENSGAFG00000006976
kryptolebias_marmoratus ENSKMAG00000012313
oryzias_latipes ENSORLG00020011883
oryzias_latipes ENSORLG00000010557
oryzias_latipes ENSORLG00015000004
oryzias_melastigma ENSOMEG00000022807
gouania_willdenowi ENSGWIG00000006681
pundamilia_nyererei ENSPNYG00000013240
maylandia_zebra ENSMZEG00005017605
haplochromis_burtoni ENSHBUG00000001345
astatotilapia_calliptera ENSACLG00000021404
oreochromis_niloticus ENSONIG00000003835
fundulus_heteroclitus ENSFHEG00000010815
cyprinodon_variegatus ENSCVAG00000001282
neolamprologus_brichardi ENSNBRG00000020230
amphilophus_citrinellus ENSACIG00000008735
cynoglossus_semilaevis ENSCSEG00000003518
betta_splendens ENSBSLG00000024448
hippocampus_comes ENSHCOG00000020404
periophthalmus_magnuspinnatus ENSPMGG00000018594
gadus_morhua ENSGMOG00000001288
hucho_hucho ENSHHUG00000000133
hucho_hucho ENSHHUG00000021694
esox_lucius ENSELUG00000009922
lepisosteus_oculatus ENSLOCG00000002067
erpetoichthys_calabaricus ENSECRG00000015713
xenopus_tropicalis ENSXETG00000016462
latimeria_chalumnae ENSLACG00000013335
callorhinchus_milii ENSCMIG00000003719
pogona_vitticeps ENSPVIG00000021210
anolis_carolinensis ENSACAG00000016428
notechis_scutatus ENSNSUG00000006450
salvator_merianae ENSSMRG00000007894
sphenodon_punctatus ENSSPUG00000007811
parus_major ENSPMJG00000014493
cyanistes_caeruleus ENSCCEG00000023343
taeniopygia_guttata ENSTGUG00000002736
lonchura_striata ENSLSDG00000010590
ficedula_albicollis ENSFALG00000005579
serinus_canaria ENSSCAG00000010168
junco_hyemalis ENSJHYG00000016051
zonotrichia_albicollis ENSZALG00000009611
lepidothrix_coronata ENSLCOG00000013682
manacus_vitellinus ENSMVIG00005008778
melopsittacus_undulatus ENSMUNG00000000915
calidris_pygmaea ENSCPGG00000016898
calidris_pugnax ENSCPUG00000019070
meleagris_gallopavo ENSMGAG00000002078
nothoprocta_perdicaria ENSNPEG00000005414
meleagris_gallopavo ENSMGAG00000001982
coturnix_japonica ENSCJPG00005017769
gallus_gallus ENSGALG00000008681
numida_meleagris ENSNMEG00000001526
anas_platyrhynchos ENSAPLG00000002458
anser_brachyrhynchus ENSABRG00000020341
apteryx_owenii ENSAOWG00000009586
apteryx_haastii ENSAHAG00000015563
apteryx_rowi ENSARWG00000018683
dromaius_novaehollandiae ENSDNVG00000019159
crocodylus_porosus ENSCPRG00005011247
gopherus_agassizii ENSGAGG00000003485
chelonoidis_abingdonii ENSCABG00000021343
chrysemys_picta ENSCPBG00000021696
pelodiscus_sinensis ENSPSIG00000008283
petromyzon_marinus ENSPMAG00000004342
eptatretus_burgeri ENSEBUG00000008104
