pogona_vitticeps ENSPVIG00000015203
anolis_carolinensis ENSACAG00000001405
notechis_scutatus ENSNSUG00000006603
salvator_merianae ENSSMRG00000010197
sphenodon_punctatus ENSSPUG00000016543
apteryx_owenii ENSAOWG00000011027
apteryx_haastii ENSAHAG00000015377
apteryx_rowi ENSARWG00000018720
dromaius_novaehollandiae ENSDNVG00000014369
nothoprocta_perdicaria ENSNPEG00000002321
calidris_pugnax ENSCPUG00000019343
calidris_pygmaea ENSCPGG00000007680
melopsittacus_undulatus ENSMUNG00000015447
anser_brachyrhynchus ENSABRG00000016703
anas_platyrhynchos_platyrhynchos ENSAPLG00000007000
gallus_gallus ENSGALG00000037856
coturnix_japonica ENSCJPG00005018669
meleagris_gallopavo ENSMGAG00000009762
numida_meleagris ENSNMEG00000020897
lepidothrix_coronata ENSLCOG00000001820
manacus_vitellinus ENSMVIG00005016912
taeniopygia_guttata ENSTGUG00000009997
lonchura_striata_domestica ENSLSDG00000009593
serinus_canaria ENSSCAG00000008249
junco_hyemalis ENSJHYG00000016521
zonotrichia_albicollis ENSZALG00000006829
cyanistes_caeruleus ENSCCEG00000020613
parus_major ENSPMJG00000005688
ficedula_albicollis ENSFALG00000013463
lonchura_striata_domestica ENSLSDG00000017213
crocodylus_porosus ENSCPRG00005015694
gopherus_agassizii ENSGAGG00000002137
chelonoidis_abingdonii ENSCABG00000000323
chrysemys_picta_bellii ENSCPBG00000028321
pelodiscus_sinensis ENSPSIG00000002458
pan_paniscus ENSPPAG00000043754
pan_troglodytes ENSPTRG00000014558
homo_sapiens ENSG00000134121
gorilla_gorilla ENSGGOG00000008679
pongo_abelii ENSPPYG00000013709
nomascus_leucogenys ENSNLEG00000002952
mandrillus_leucophaeus ENSMLEG00000030135
cercocebus_atys ENSCATG00000029263
theropithecus_gelada ENSTGEG00000024204
papio_anubis ENSPANG00000007743
macaca_fascicularis ENSMFAG00000040804
macaca_mulatta ENSMMUG00000001349
macaca_nemestrina ENSMNEG00000028818
chlorocebus_sabaeus ENSCSAG00000011267
rhinopithecus_bieti ENSRBIG00000006726
rhinopithecus_roxellana ENSRROG00000030966
colobus_angolensis_palliatus ENSCANG00000040060
piliocolobus_tephrosceles ENSPTEG00000030337
saimiri_boliviensis_boliviensis ENSSBOG00000002988
cebus_capucinus ENSCCAG00000031503
callithrix_jacchus ENSCJAG00000015257
aotus_nancymaae ENSANAG00000024583
carlito_syrichta ENSTSYG00000011986
prolemur_simus ENSPSMG00000021246
microcebus_murinus ENSMICG00000010518
propithecus_coquereli ENSPCOG00000019944
otolemur_garnettii ENSOGAG00000012057
tupaia_belangeri ENSTBEG00000008799
chinchilla_lanigera ENSCLAG00000006459
octodon_degus ENSODEG00000010169
cavia_porcellus ENSCPOG00000014986
heterocephalus_glaber_female ENSHGLG00000003621
heterocephalus_glaber_male ENSHGLG00100001339
fukomys_damarensis ENSFDAG00000021250
dipodomys_ordii ENSDORG00000010546
mus_musculus ENSMUSG00000030077
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029722
mus_spicilegus ENSMSIG00000028699
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028694
mus_pahari MGP_PahariEiJ_G0022445
rattus_norvegicus ENSRNOG00000045771
meriones_unguiculatus ENSMUGG00000006400
cricetulus_griseus_chok1gshd ENSCGRG00001021609
cricetulus_griseus_crigri ENSCGRG00000002334
cricetulus_griseus_crigri-picr ENSCGRG00015017853
mesocricetus_auratus ENSMAUG00000018688
peromyscus_maniculatus_bairdii ENSPEMG00000023675
nannospalax_galili ENSNGAG00000006637
jaculus_jaculus ENSJJAG00000020689
spermophilus_dauricus ENSSDAG00000003273
spermophilus_dauricus ENSSDAG00000011737
ictidomys_tridecemlineatus ENSSTOG00000003470
urocitellus_parryii ENSUPAG00010000263
marmota_marmota_marmota ENSMMMG00000007097
castor_canadensis ENSCCNG00000004878
ursus_maritimus ENSUMAG00000024060
ursus_americanus ENSUAMG00000019139
ailuropoda_melanoleuca ENSAMEG00000013402
ursus_americanus ENSUAMG00000018290
mustela_putorius_furo ENSMPUG00000017013
neovison_vison ENSNVIG00000003410
canis_lupus_familiaris ENSCAFG00000006248
canis_lupus_dingo ENSCAFG00020015069
vulpes_vulpes ENSVVUG00000013809
panthera_tigris_altaica ENSPTIG00000020653
panthera_pardus ENSPPRG00000004383
felis_catus ENSFCAG00000011105
equus_caballus ENSECAG00000024808
equus_asinus_asinus ENSEASG00005002560
bos_mutus ENSBMUG00000020422
bos_taurus ENSBTAG00000002471
bison_bison_bison ENSBBBG00000022795
capra_hircus ENSCHIG00000015409
ovis_aries ENSOARG00000009067
tursiops_truncatus ENSTTRG00000014493
vicugna_pacos ENSVPAG00000003654
sus_scrofa ENSSSCG00000011524
choloepus_hoffmanni ENSCHOG00000004312
dasypus_novemcinctus ENSDNOG00000019080
loxodonta_africana ENSLAFG00000000179
procavia_capensis ENSPCAG00000004922
echinops_telfairi ENSETEG00000011662
pteropus_vampyrus ENSPVAG00000000315
erinaceus_europaeus ENSEEUG00000012851
cavia_aperea ENSCAPG00000016002
cavia_aperea ENSCAPG00000013861
myotis_lucifugus ENSMLUG00000006161
ornithorhynchus_anatinus ENSOANG00000030674
oryctolagus_cuniculus ENSOCUG00000004486
ochotona_princeps ENSOPRG00000011710
phascolarctos_cinereus ENSPCIG00000006686
notamacropus_eugenii ENSMEUG00000006549
sarcophilus_harrisii ENSSHAG00000010125
monodelphis_domestica ENSMODG00000004153
ornithorhynchus_anatinus ENSOANG00000003342
microtus_ochrogaster ENSMOCG00000020899
microtus_ochrogaster ENSMOCG00000002512
xenopus_tropicalis ENSXETG00000021466
latimeria_chalumnae ENSLACG00000006181
pygocentrus_nattereri ENSPNAG00000004665
danio_rerio ENSDARG00000077881
xiphophorus_couchianus ENSXCOG00000004329
