phascolarctos_cinereus ENSPCIG00000017263
notamacropus_eugenii ENSMEUG00000015571
sarcophilus_harrisii ENSSHAG00000010585
monodelphis_domestica ENSMODG00000016164
mus_spicilegus ENSMSIG00000010889
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022131
mus_musculus ENSMUSG00000024170
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021220
mus_pahari MGP_PahariEiJ_G0023538
rattus_norvegicus ENSRNOG00000016774
meriones_unguiculatus ENSMUGG00000016271
cricetulus_griseus_crigri ENSCGRG00000009581
cricetulus_griseus_crigri-picr ENSCGRG00015016186
cricetulus_griseus_chok1gshd ENSCGRG00001024725
microtus_ochrogaster ENSMOCG00000022271
peromyscus_maniculatus_bairdii ENSPEMG00000017007
nannospalax_galili ENSNGAG00000020065
jaculus_jaculus ENSJJAG00000019914
chinchilla_lanigera ENSCLAG00000012862
octodon_degus ENSODEG00000014830
cavia_porcellus ENSCPOG00000003304
cavia_aperea ENSCAPG00000016636
fukomys_damarensis ENSFDAG00000013926
castor_canadensis ENSCCNG00000031272
dipodomys_ordii ENSDORG00000004164
ictidomys_tridecemlineatus ENSSTOG00000003610
urocitellus_parryii ENSUPAG00010014896
marmota_marmota_marmota ENSMMMG00000015629
spermophilus_dauricus ENSSDAG00000016822
oryctolagus_cuniculus ENSOCUG00000000521
ochotona_princeps ENSOPRG00000001256
pan_troglodytes ENSPTRG00000007596
pan_paniscus ENSPPAG00000031847
homo_sapiens ENSG00000100726
gorilla_gorilla ENSGGOG00000005878
pongo_abelii ENSPPYG00000006955
nomascus_leucogenys ENSNLEG00000008667
mandrillus_leucophaeus ENSMLEG00000035497
cercocebus_atys ENSCATG00000031718
papio_anubis ENSPANG00000026315
theropithecus_gelada ENSTGEG00000004844
macaca_fascicularis ENSMFAG00000037116
macaca_nemestrina ENSMNEG00000030153
chlorocebus_sabaeus ENSCSAG00000011579
rhinopithecus_bieti ENSRBIG00000038822
rhinopithecus_roxellana ENSRROG00000028637
piliocolobus_tephrosceles ENSPTEG00000035353
colobus_angolensis_palliatus ENSCANG00000020260
callithrix_jacchus ENSCJAG00000014499
saimiri_boliviensis_boliviensis ENSSBOG00000031314
cebus_capucinus ENSCCAG00000023349
aotus_nancymaae ENSANAG00000035480
carlito_syrichta ENSTSYG00000014612
propithecus_coquereli ENSPCOG00000022795
prolemur_simus ENSPSMG00000024784
microcebus_murinus ENSMICG00000000220
otolemur_garnettii ENSOGAG00000004371
capra_hircus ENSCHIG00000012866
ovis_aries ENSOARG00000015764
bos_taurus ENSBTAG00000019086
bos_mutus ENSBMUG00000022079
bison_bison_bison ENSBBBG00000007334
tursiops_truncatus ENSTTRG00000011997
sus_scrofa ENSSSCG00000008022
vicugna_pacos ENSVPAG00000009659
ursus_americanus ENSUAMG00000013302
ursus_maritimus ENSUMAG00000021492
ailuropoda_melanoleuca ENSAMEG00000008092
canis_lupus_dingo ENSCAFG00020001179
canis_lupus_familiaris ENSCAFG00000019549
vulpes_vulpes ENSVVUG00000011008
neovison_vison ENSNVIG00000019150
mustela_putorius_furo ENSMPUG00000015631
panthera_pardus ENSPPRG00000006967
panthera_tigris_altaica ENSPTIG00000005753
felis_catus ENSFCAG00000010652
equus_caballus ENSECAG00000017413
equus_asinus_asinus ENSEASG00005000596
myotis_lucifugus ENSMLUG00000011527
pteropus_vampyrus ENSPVAG00000016661
sorex_araneus ENSSARG00000007585
tupaia_belangeri ENSTBEG00000017012
dasypus_novemcinctus ENSDNOG00000034688
loxodonta_africana ENSLAFG00000003284
procavia_capensis ENSPCAG00000017071
ornithorhynchus_anatinus ENSOANG00000001243
junco_hyemalis ENSJHYG00000000464
zonotrichia_albicollis ENSZALG00000000268
serinus_canaria ENSSCAG00000002690
taeniopygia_guttata ENSTGUG00000003224
lonchura_striata_domestica ENSLSDG00000000948
ficedula_albicollis ENSFALG00000004882
cyanistes_caeruleus ENSCCEG00000020784
parus_major ENSPMJG00000008213
lepidothrix_coronata ENSLCOG00000007388
manacus_vitellinus ENSMVIG00005009691
melopsittacus_undulatus ENSMUNG00000004885
calidris_pygmaea ENSCPGG00000017005
calidris_pugnax ENSCPUG00000010954
anser_brachyrhynchus ENSABRG00000004164
anas_platyrhynchos_platyrhynchos ENSAPLG00000006268
gallus_gallus ENSGALG00000009297
coturnix_japonica ENSCJPG00005018346
meleagris_gallopavo ENSMGAG00000010047
numida_meleagris ENSNMEG00000021708
apteryx_haastii ENSAHAG00000011152
apteryx_owenii ENSAOWG00000013585
apteryx_rowi ENSARWG00000016720
dromaius_novaehollandiae ENSDNVG00000006238
nothoprocta_perdicaria ENSNPEG00000014757
crocodylus_porosus ENSCPRG00005000645
gopherus_agassizii ENSGAGG00000010454
chelonoidis_abingdonii ENSCABG00000004567
chrysemys_picta_bellii ENSCPBG00000000179
pelodiscus_sinensis ENSPSIG00000007202
anolis_carolinensis ENSACAG00000014677
pogona_vitticeps ENSPVIG00000018879
notechis_scutatus ENSNSUG00000001164
salvator_merianae ENSSMRG00000016744
sphenodon_punctatus ENSSPUG00000016573
sphenodon_punctatus ENSSPUG00000016517
ornithorhynchus_anatinus ENSOANG00000029315
xenopus_tropicalis ENSXETG00000010358
latimeria_chalumnae ENSLACG00000005889
oryzias_latipes ENSORLG00000007472
oryzias_latipes_asm223469v1 ENSORLG00015009951
oryzias_latipes ENSORLG00020011589
oryzias_melastigma ENSOMEG00000016635
kryptolebias_marmoratus ENSKMAG00000012955
cynoglossus_semilaevis ENSCSEG00000011703
amphiprion_ocellaris ENSAOCG00000016882
amphiprion_percula ENSAPEG00000007494
acanthochromis_polyacanthus ENSAPOG00000021309
stegastes_partitus ENSSPAG00000001863
maylandia_zebra ENSMZEG00005004824
haplochromis_burtoni ENSHBUG00000005605
astatotilapia_calliptera ENSACLG00000011423
pundamilia_nyererei ENSPNYG00000019107
neolamprologus_brichardi ENSNBRG00000023223
oreochromis_niloticus ENSONIG00000020010
amphilophus_citrinellus ENSACIG00000022499
monopterus_albus ENSMALG00000001301
mastacembelus_armatus ENSMAMG00000010100
anabas_testudineus ENSATEG00000016136
seriola_lalandi_dorsalis ENSSLDG00000012809
seriola_dumerili ENSSDUG00000001531
scophthalmus_maximus ENSSMAG00000013475
takifugu_rubripes ENSTRUG00000014963
tetraodon_nigroviridis ENSTNIG00000012813
mola_mola ENSMMOG00000002086
labrus_bergylta ENSLBEG00000014633
gasterosteus_aculeatus ENSGACG00000008442
xiphophorus_maculatus ENSXMAG00000019050
xiphophorus_couchianus ENSXCOG00000002347
gambusia_affinis ENSGAFG00000015797
poecilia_latipinna ENSPLAG00000018502
poecilia_formosa ENSPFOG00000014534
poecilia_mexicana ENSPMEG00000017594
poecilia_reticulata ENSPREG00000018528
cyprinodon_variegatus ENSCVAG00000001665
fundulus_heteroclitus ENSFHEG00000001887
hippocampus_comes ENSHCOG00000004377
gadus_morhua ENSGMOG00000013872
esox_lucius ENSELUG00000009307
astyanax_mexicanus ENSAMXG00000010555
pygocentrus_nattereri ENSPNAG00000028302
ictalurus_punctatus ENSIPUG00000002779
danio_rerio ENSDARG00000000830
scleropages_formosus ENSSFOG00015018557
paramormyrops_kingsleyae ENSPKIG00000006217
lepisosteus_oculatus ENSLOCG00000003226
eptatretus_burgeri ENSEBUG00000016434
ciona_intestinalis ENSCING00000021131
caenorhabditis_elegans_strain_n2 WBGene00000537
saccharomyces_cerevisiae YGR099W
