drosophila_melanogaster FBgn0039360
caenorhabditis_elegans_strain_n2 WBGene00017763
pygocentrus_nattereri ENSPNAG00000007324
astyanax_mexicanus ENSAMXG00000000941
ictalurus_punctatus ENSIPUG00000004654
danio_rerio ENSDARG00000038000
xiphophorus_maculatus ENSXMAG00000024193
xiphophorus_couchianus ENSXCOG00000008386
poecilia_formosa ENSPFOG00000024600
poecilia_latipinna ENSPLAG00000002078
poecilia_mexicana ENSPMEG00000017048
poecilia_reticulata ENSPREG00000004163
gambusia_affinis ENSGAFG00000011722
fundulus_heteroclitus ENSFHEG00000013230
kryptolebias_marmoratus ENSKMAG00000005452
cyprinodon_variegatus ENSCVAG00000009662
labrus_bergylta ENSLBEG00000019251
cynoglossus_semilaevis ENSCSEG00000017167
tetraodon_nigroviridis ENSTNIG00000009851
periophthalmus_magnuspinnatus ENSPMGG00000008075
scophthalmus_maximus ENSSMAG00000002038
oryzias_latipes ENSORLG00020002811
oryzias_latipes ENSORLG00000001420
oryzias_latipes_asm223469v1 ENSORLG00015009432
oryzias_melastigma ENSOMEG00000001438
amphiprion_percula ENSAPEG00000014963
amphiprion_ocellaris ENSAOCG00000004541
acanthochromis_polyacanthus ENSAPOG00000009930
gasterosteus_aculeatus ENSGACG00000011832
stegastes_partitus ENSSPAG00000010304
hippocampus_comes ENSHCOG00000020688
mastacembelus_armatus ENSMAMG00000022389
monopterus_albus ENSMALG00000021938
anabas_testudineus ENSATEG00000016680
seriola_dumerili ENSSDUG00000021017
seriola_lalandi_dorsalis ENSSLDG00000017941
astatotilapia_calliptera ENSACLG00000027066
haplochromis_burtoni ENSHBUG00000017404
maylandia_zebra ENSMZEG00005027305
pundamilia_nyererei ENSPNYG00000006792
neolamprologus_brichardi ENSNBRG00000009160
amphilophus_citrinellus ENSACIG00000000577
mola_mola ENSMMOG00000006825
gadus_morhua ENSGMOG00000015177
esox_lucius ENSELUG00000013306
paramormyrops_kingsleyae ENSPKIG00000015713
scleropages_formosus ENSSFOG00015015584
lepisosteus_oculatus ENSLOCG00000016448
lepidothrix_coronata ENSLCOG00000013417
manacus_vitellinus ENSMVIG00005018521
taeniopygia_guttata ENSTGUG00000002210
lonchura_striata_domestica ENSLSDG00000006658
serinus_canaria ENSSCAG00000000633
junco_hyemalis ENSJHYG00000001751
zonotrichia_albicollis ENSZALG00000012419
ficedula_albicollis ENSFALG00000013583
parus_major ENSPMJG00000002831
cyanistes_caeruleus ENSCCEG00000012894
calidris_pygmaea ENSCPGG00000000830
calidris_pugnax ENSCPUG00000002941
melopsittacus_undulatus ENSMUNG00000006786
gallus_gallus ENSGALG00000009214
coturnix_japonica ENSCJPG00005006070
meleagris_gallopavo ENSMGAG00000007742
numida_meleagris ENSNMEG00000013191
anser_brachyrhynchus ENSABRG00000007396
anas_platyrhynchos_platyrhynchos ENSAPLG00000007013
dromaius_novaehollandiae ENSDNVG00000015005
nothoprocta_perdicaria ENSNPEG00000016069
apteryx_owenii ENSAOWG00000007542
apteryx_haastii ENSAHAG00000011889
apteryx_rowi ENSARWG00000006047
crocodylus_porosus ENSCPRG00005011460
chelonoidis_abingdonii ENSCABG00000000805
gopherus_agassizii ENSGAGG00000008484
chrysemys_picta_bellii ENSCPBG00000023403
pelodiscus_sinensis ENSPSIG00000017319
anolis_carolinensis ENSACAG00000000839
pogona_vitticeps ENSPVIG00000017617
notechis_scutatus ENSNSUG00000019333
salvator_merianae ENSSMRG00000022697
sphenodon_punctatus ENSSPUG00000018506
notamacropus_eugenii ENSMEUG00000001219
phascolarctos_cinereus ENSPCIG00000001507
monodelphis_domestica ENSMODG00000003883
mandrillus_leucophaeus ENSMLEG00000030379
chlorocebus_sabaeus ENSCSAG00000013478
theropithecus_gelada ENSTGEG00000014475
papio_anubis ENSPANG00000016607
macaca_fascicularis ENSMFAG00000032394
macaca_nemestrina ENSMNEG00000031005
cercocebus_atys ENSCATG00000034218
rhinopithecus_bieti ENSRBIG00000007597
piliocolobus_tephrosceles ENSPTEG00000004279
colobus_angolensis_palliatus ENSCANG00000032462
pan_paniscus ENSPPAG00000040422
pan_troglodytes ENSPTRG00000013234
gorilla_gorilla ENSGGOG00000013808
homo_sapiens ENSG00000088766
pongo_abelii ENSPPYG00000010693
saimiri_boliviensis_boliviensis ENSSBOG00000021138
cebus_capucinus ENSCCAG00000037351
callithrix_jacchus ENSCJAG00000021302
aotus_nancymaae ENSANAG00000015919
carlito_syrichta ENSTSYG00000004317
prolemur_simus ENSPSMG00000010268
microcebus_murinus ENSMICG00000011666
propithecus_coquereli ENSPCOG00000020066
otolemur_garnettii ENSOGAG00000012953
chinchilla_lanigera ENSCLAG00000012625
octodon_degus ENSODEG00000005240
cavia_porcellus ENSCPOG00000000449
heterocephalus_glaber_female ENSHGLG00000013037
heterocephalus_glaber_male ENSHGLG00100003784
heterocephalus_glaber_female ENSHGLG00000003485
heterocephalus_glaber_male ENSHGLG00100006542
heterocephalus_glaber_male ENSHGLG00100015455
heterocephalus_glaber_female ENSHGLG00000005158
heterocephalus_glaber_male ENSHGLG00100011005
heterocephalus_glaber_female ENSHGLG00000001266
fukomys_damarensis ENSFDAG00000018736
spermophilus_dauricus ENSSDAG00000000268
spermophilus_dauricus ENSSDAG00000021555
ictidomys_tridecemlineatus ENSSTOG00000015789
ictidomys_tridecemlineatus ENSSTOG00000032563
urocitellus_parryii ENSUPAG00010000963
marmota_marmota_marmota ENSMMMG00000000728
castor_canadensis ENSCCNG00000003535
dipodomys_ordii ENSDORG00000024410
mus_musculus ENSMUSG00000027357
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025266
mus_spicilegus ENSMSIG00000020726
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024346
mus_pahari MGP_PahariEiJ_G0025791
rattus_norvegicus ENSRNOG00000021273
meriones_unguiculatus ENSMUGG00000017108
microtus_ochrogaster ENSMOCG00000006111
peromyscus_maniculatus_bairdii ENSPEMG00000022545
