anolis_carolinensis ENSACAG00000000735
pogona_vitticeps ENSPVIG00000019551
notechis_scutatus ENSNSUG00000007931
salvator_merianae ENSSMRG00000022507
sphenodon_punctatus ENSSPUG00000002888
pelodiscus_sinensis ENSPSIG00000009172
pelodiscus_sinensis ENSPSIG00000009165
chelonoidis_abingdonii ENSCABG00000012531
gopherus_agassizii ENSGAGG00000021216
chrysemys_picta_bellii ENSCPBG00000010480
apteryx_haastii ENSAHAG00000006684
apteryx_rowi ENSARWG00000000631
apteryx_owenii ENSAOWG00000015287
dromaius_novaehollandiae ENSDNVG00000002418
nothoprocta_perdicaria ENSNPEG00000006133
taeniopygia_guttata ENSTGUG00000008489
lonchura_striata_domestica ENSLSDG00000013431
serinus_canaria ENSSCAG00000013171
ficedula_albicollis ENSFALG00000004518
junco_hyemalis ENSJHYG00000005693
zonotrichia_albicollis ENSZALG00000010178
cyanistes_caeruleus ENSCCEG00000006269
parus_major ENSPMJG00000011540
lepidothrix_coronata ENSLCOG00000002356
manacus_vitellinus ENSMVIG00005015681
melopsittacus_undulatus ENSMUNG00000002994
calidris_pygmaea ENSCPGG00000003201
calidris_pugnax ENSCPUG00000007250
anser_brachyrhynchus ENSABRG00000010864
anas_platyrhynchos_platyrhynchos ENSAPLG00000005661
coturnix_japonica ENSCJPG00005018220
gallus_gallus ENSGALG00000016615
meleagris_gallopavo ENSMGAG00000014721
numida_meleagris ENSNMEG00000015702
crocodylus_porosus ENSCPRG00005006712
phascolarctos_cinereus ENSPCIG00000006369
notamacropus_eugenii ENSMEUG00000000347
sarcophilus_harrisii ENSSHAG00000017369
monodelphis_domestica ENSMODG00000017452
ursus_maritimus ENSUMAG00000019414
ursus_americanus ENSUAMG00000026292
ailuropoda_melanoleuca ENSAMEG00000009277
ursus_americanus ENSUAMG00000002026
mustela_putorius_furo ENSMPUG00000002452
neovison_vison ENSNVIG00000018962
canis_lupus_dingo ENSCAFG00020002110
vulpes_vulpes ENSVVUG00000019023
panthera_pardus ENSPPRG00000002506
