anser_brachyrhynchus ENSABRG00000005419
anas_platyrhynchos ENSAPLG00000000702
numida_meleagris ENSNMEG00000016603
coturnix_japonica ENSCJPG00005016969
manacus_vitellinus ENSMVIG00005013745
lepidothrix_coronata ENSLCOG00000005633
parus_major ENSPMJG00000003887
cyanistes_caeruleus ENSCCEG00000011408
ficedula_albicollis ENSFALG00000004504
junco_hyemalis ENSJHYG00000011012
zonotrichia_albicollis ENSZALG00000005628
serinus_canaria ENSSCAG00000014956
taeniopygia_guttata ENSTGUG00000013220
lonchura_striata ENSLSDG00000012437
melopsittacus_undulatus ENSMUNG00000001200
calidris_pygmaea ENSCPGG00000006403
calidris_pugnax ENSCPUG00000005874
apteryx_haastii ENSAHAG00000002108
apteryx_rowi ENSARWG00000005247
apteryx_owenii ENSAOWG00000011431
dromaius_novaehollandiae ENSDNVG00000014557
nothoprocta_perdicaria ENSNPEG00000000724
crocodylus_porosus ENSCPRG00005009463
gopherus_agassizii ENSGAGG00000019924
chelonoidis_abingdonii ENSCABG00000019510
chrysemys_picta ENSCPBG00000012857
pelodiscus_sinensis ENSPSIG00000005455
pogona_vitticeps ENSPVIG00000011116
anolis_carolinensis ENSACAG00000020945
notechis_scutatus ENSNSUG00000008669
salvator_merianae ENSSMRG00000008328
