drosophila_melanogaster FBgn0026378
caenorhabditis_elegans_strain_n2 WBGene00022051
sus_scrofa ENSSSCG00000031212
myotis_lucifugus ENSMLUG00000000699
erinaceus_europaeus ENSEEUG00000004135
ovis_aries ENSOARG00000005101
capra_hircus ENSCHIG00000002071
bos_taurus ENSBTAG00000010803
equus_asinus_asinus ENSEASG00005003171
neovison_vison ENSNVIG00000002080
ursus_maritimus ENSUMAG00000011686
pteropus_vampyrus ENSPVAG00000004435
microcebus_murinus ENSMICG00000033603
microcebus_murinus ENSMICG00000010134
mandrillus_leucophaeus ENSMLEG00000028014
macaca_mulatta ENSMMUG00000031161
homo_sapiens ENSG00000203668
gorilla_gorilla ENSGGOG00000016322
heterocephalus_glaber_female ENSHGLG00000004641
heterocephalus_glaber_male ENSHGLG00100011568
fukomys_damarensis ENSFDAG00000017875
chinchilla_lanigera ENSCLAG00000007660
dipodomys_ordii ENSDORG00000025256
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015746
mus_musculus ENSMUSG00000078185
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014946
mus_pahari MGP_PahariEiJ_G0028179
cricetulus_griseus_crigri ENSCGRG00000013117
cricetulus_griseus_crigri-picr ENSCGRG00015014969
mesocricetus_auratus ENSMAUG00000011591
nannospalax_galili ENSNGAG00000006742
spermophilus_dauricus ENSSDAG00000020541
oryctolagus_cuniculus ENSOCUG00000002896
choloepus_hoffmanni ENSCHOG00000008550
dasypus_novemcinctus ENSDNOG00000007531
carlito_syrichta ENSTSYG00000032493
panthera_pardus ENSPPRG00000011168
prolemur_simus ENSPSMG00000000860
microcebus_murinus ENSMICG00000029091
propithecus_coquereli ENSPCOG00000023228
pan_paniscus ENSPPAG00000034301
pan_troglodytes ENSPTRG00000022071
homo_sapiens ENSG00000188419
gorilla_gorilla ENSGGOG00000022912
pongo_abelii ENSPPYG00000020520
nomascus_leucogenys ENSNLEG00000002762
colobus_angolensis_palliatus ENSCANG00000040053
rhinopithecus_roxellana ENSRROG00000042495
piliocolobus_tephrosceles ENSPTEG00000011937
rhinopithecus_bieti ENSRBIG00000034319
theropithecus_gelada ENSTGEG00000026000
cercocebus_atys ENSCATG00000032562
macaca_fascicularis ENSMFAG00000042140
macaca_mulatta ENSMMUG00000016776
macaca_nemestrina ENSMNEG00000042741
mandrillus_leucophaeus ENSMLEG00000032286
papio_anubis ENSPANG00000016326
chlorocebus_sabaeus ENSCSAG00000010508
cebus_capucinus ENSCCAG00000013621
saimiri_boliviensis_boliviensis ENSSBOG00000027934
