pogona_vitticeps ENSPVIG00000020598
anolis_carolinensis ENSACAG00000014863
notechis_scutatus ENSNSUG00000004806
salvator_merianae ENSSMRG00000010099
sphenodon_punctatus ENSSPUG00000000161
gopherus_agassizii ENSGAGG00000005661
chelonoidis_abingdonii ENSCABG00000010487
chrysemys_picta_bellii ENSCPBG00000009007
pelodiscus_sinensis ENSPSIG00000017638
crocodylus_porosus ENSCPRG00005007576
anser_brachyrhynchus ENSABRG00000008738
anas_platyrhynchos_platyrhynchos ENSAPLG00000015266
meleagris_gallopavo ENSMGAG00000001167
coturnix_japonica ENSCJPG00005015268
gallus_gallus ENSGALG00000027372
numida_meleagris ENSNMEG00000007199
calidris_pygmaea ENSCPGG00000001076
calidris_pugnax ENSCPUG00000011601
melopsittacus_undulatus ENSMUNG00000003677
apteryx_owenii ENSAOWG00000010828
apteryx_rowi ENSARWG00000004731
apteryx_haastii ENSAHAG00000006986
dromaius_novaehollandiae ENSDNVG00000001950
nothoprocta_perdicaria ENSNPEG00000001673
manacus_vitellinus ENSMVIG00005011334
lepidothrix_coronata ENSLCOG00000002492
taeniopygia_guttata ENSTGUG00000017381
lonchura_striata_domestica ENSLSDG00000012449
serinus_canaria ENSSCAG00000006702
phascolarctos_cinereus ENSPCIG00000021133
notamacropus_eugenii ENSMEUG00000001263
sarcophilus_harrisii ENSSHAG00000013894
monodelphis_domestica ENSMODG00000018854
pan_paniscus ENSPPAG00000043373
pan_troglodytes ENSPTRG00000044939
gorilla_gorilla ENSGGOG00000026610
pongo_abelii ENSPPYG00000016213
piliocolobus_tephrosceles ENSPTEG00000011338
colobus_angolensis_palliatus ENSCANG00000041101
rhinopithecus_roxellana ENSRROG00000043599
rhinopithecus_bieti ENSRBIG00000036820
cercocebus_atys ENSCATG00000039499
mandrillus_leucophaeus ENSMLEG00000039944
macaca_nemestrina ENSMNEG00000039687
papio_anubis ENSPANG00000031220
macaca_fascicularis ENSMFAG00000004381
theropithecus_gelada ENSTGEG00000015446
nomascus_leucogenys ENSNLEG00000027984
rhinopithecus_roxellana ENSRROG00000042755
rhinopithecus_bieti ENSRBIG00000027728
colobus_angolensis_palliatus ENSCANG00000041899
mandrillus_leucophaeus ENSMLEG00000035005
cercocebus_atys ENSCATG00000021624
pan_troglodytes ENSPTRG00000046409
aotus_nancymaae ENSANAG00000037109
callithrix_jacchus ENSCJAG00000007344
pan_troglodytes ENSPTRG00000001282
pan_paniscus ENSPPAG00000034350
homo_sapiens ENSG00000143398
pongo_abelii ENSPPYG00000000872
nomascus_leucogenys ENSNLEG00000028003
pan_paniscus ENSPPAG00000041375
pan_troglodytes ENSPTRG00000046503
gorilla_gorilla ENSGGOG00000004954
nomascus_leucogenys ENSNLEG00000032681
rhinopithecus_bieti ENSRBIG00000040874
rhinopithecus_roxellana ENSRROG00000012959
colobus_angolensis_palliatus ENSCANG00000036469
piliocolobus_tephrosceles ENSPTEG00000029411
mandrillus_leucophaeus ENSMLEG00000032131
chlorocebus_sabaeus ENSCSAG00000001795
cercocebus_atys ENSCATG00000033456
theropithecus_gelada ENSTGEG00000015697
macaca_mulatta ENSMMUG00000005228
macaca_fascicularis ENSMFAG00000031399
macaca_nemestrina ENSMNEG00000015371
