pan_paniscus ENSPPAG00000031502
pan_troglodytes ENSPTRG00000011284
homo_sapiens ENSG00000130528
gorilla_gorilla ENSGGOG00000008420
pongo_abelii ENSPPYG00000010238
nomascus_leucogenys ENSNLEG00000004990
rhinopithecus_roxellana ENSRROG00000042675
rhinopithecus_bieti ENSRBIG00000044681
colobus_angolensis_palliatus ENSCANG00000043815
cercocebus_atys ENSCATG00000019115
mandrillus_leucophaeus ENSMLEG00000041368
theropithecus_gelada ENSTGEG00000025932
papio_anubis ENSPANG00000031499
macaca_mulatta ENSMMUG00000007537
macaca_fascicularis ENSMFAG00000030558
macaca_nemestrina ENSMNEG00000032961
chlorocebus_sabaeus ENSCSAG00000002752
saimiri_boliviensis_boliviensis ENSSBOG00000035952
cebus_capucinus ENSCCAG00000031854
aotus_nancymaae ENSANAG00000020571
carlito_syrichta ENSTSYG00000033875
propithecus_coquereli ENSPCOG00000026150
microcebus_murinus ENSMICG00000047576
otolemur_garnettii ENSOGAG00000034618
chinchilla_lanigera ENSCLAG00000005840
cavia_porcellus ENSCPOG00000003564
octodon_degus ENSODEG00000017081
castor_canadensis ENSCCNG00000019434
dipodomys_ordii ENSDORG00000029876
mus_musculus ENSMUSG00000038239
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030809
mus_spicilegus ENSMSIG00000019742
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029711
mus_pahari MGP_PahariEiJ_G0012936
rattus_norvegicus ENSRNOG00000020719
meriones_unguiculatus ENSMUGG00000021606
meriones_unguiculatus ENSMUGG00000021944
cricetulus_griseus_crigri-picr ENSCGRG00015017663
cricetulus_griseus_chok1gshd ENSCGRG00001018520
cricetulus_griseus_crigri ENSCGRG00000005508
mesocricetus_auratus ENSMAUG00000018949
microtus_ochrogaster ENSMOCG00000015224
peromyscus_maniculatus_bairdii ENSPEMG00000029397
nannospalax_galili ENSNGAG00000024042
jaculus_jaculus ENSJJAG00000015650
ictidomys_tridecemlineatus ENSSTOG00000021781
urocitellus_parryii ENSUPAG00010013283
marmota_marmota_marmota ENSMMMG00000011025
ursus_maritimus ENSUMAG00000001563
ursus_americanus ENSUAMG00000016129
ailuropoda_melanoleuca ENSAMEG00000014363
mustela_putorius_furo ENSMPUG00000003039
neovison_vison ENSNVIG00000013031
canis_lupus_familiaris ENSCAFG00000003788
canis_lupus_dingo ENSCAFG00020025461
vulpes_vulpes ENSVVUG00000022959
panthera_pardus ENSPPRG00000013719
equus_caballus ENSECAG00000020005
bos_mutus ENSBMUG00000015447
bos_taurus ENSBTAG00000002853
ovis_aries ENSOARG00000012682
capra_hircus ENSCHIG00000012285
tursiops_truncatus ENSTTRG00000017095
sus_scrofa ENSSSCG00000003156
pteropus_vampyrus ENSPVAG00000009585
sorex_araneus ENSSARG00000014371
loxodonta_africana ENSLAFG00000022422
dasypus_novemcinctus ENSDNOG00000046630
sarcophilus_harrisii ENSSHAG00000001561
ornithorhynchus_anatinus ENSOANG00000005783
pygocentrus_nattereri ENSPNAG00000022327
ictalurus_punctatus ENSIPUG00000016467
danio_rerio ENSDARG00000045947
kryptolebias_marmoratus ENSKMAG00000015953
oreochromis_niloticus ENSONIG00000020076
