drosophila_melanogaster FBgn0027342
caenorhabditis_elegans_strain_n2 WBGene00003006
dasypus_novemcinctus ENSDNOG00000044049
ornithorhynchus_anatinus ENSOANG00000008874
erinaceus_europaeus ENSEEUG00000005946
dipodomys_ordii ENSDORG00000025486
castor_canadensis ENSCCNG00000013798
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031083
mus_musculus ENSMUSG00000049791
mus_spicilegus ENSMSIG00000001959
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029973
mus_pahari MGP_PahariEiJ_G0013193
rattus_norvegicus ENSRNOG00000016848
meriones_unguiculatus ENSMUGG00000013325
cricetulus_griseus_chok1gshd ENSCGRG00001017396
cricetulus_griseus_crigri-picr ENSCGRG00015006337
cricetulus_griseus_crigri ENSCGRG00000008407
mesocricetus_auratus ENSMAUG00000000345
microtus_ochrogaster ENSMOCG00000003180
peromyscus_maniculatus_bairdii ENSPEMG00000000061
nannospalax_galili ENSNGAG00000011833
jaculus_jaculus ENSJJAG00000008823
marmota_marmota_marmota ENSMMMG00000004931
spermophilus_dauricus ENSSDAG00000013120
ictidomys_tridecemlineatus ENSSTOG00000007437
urocitellus_parryii ENSUPAG00010006688
chinchilla_lanigera ENSCLAG00000013230
octodon_degus ENSODEG00000005182
cavia_porcellus ENSCPOG00000014369
heterocephalus_glaber_female ENSHGLG00000000698
heterocephalus_glaber_male ENSHGLG00100015239
fukomys_damarensis ENSFDAG00000001031
ochotona_princeps ENSOPRG00000013932
oryctolagus_cuniculus ENSOCUG00000006445
pan_paniscus ENSPPAG00000039896
pan_troglodytes ENSPTRG00000004148
homo_sapiens ENSG00000174804
gorilla_gorilla ENSGGOG00000037053
pongo_abelii ENSPPYG00000003750
nomascus_leucogenys ENSNLEG00000034493
colobus_angolensis_palliatus ENSCANG00000027976
piliocolobus_tephrosceles ENSPTEG00000030814
rhinopithecus_roxellana ENSRROG00000009179
rhinopithecus_bieti ENSRBIG00000037688
macaca_nemestrina ENSMNEG00000029276
macaca_mulatta ENSMMUG00000004048
theropithecus_gelada ENSTGEG00000007748
papio_anubis ENSPANG00000007432
cercocebus_atys ENSCATG00000012598
mandrillus_leucophaeus ENSMLEG00000040936
macaca_fascicularis ENSMFAG00000034431
chlorocebus_sabaeus ENSCSAG00000003633
cebus_capucinus ENSCCAG00000018431
saimiri_boliviensis_boliviensis ENSSBOG00000026619
callithrix_jacchus ENSCJAG00000000657
aotus_nancymaae ENSANAG00000020728
carlito_syrichta ENSTSYG00000032627
propithecus_coquereli ENSPCOG00000018933
microcebus_murinus ENSMICG00000012533
prolemur_simus ENSPSMG00000008734
otolemur_garnettii ENSOGAG00000011478
tupaia_belangeri ENSTBEG00000008187
ovis_aries ENSOARG00000004175
capra_hircus ENSCHIG00000026211
bos_mutus ENSBMUG00000018882
bos_taurus ENSBTAG00000040128
bison_bison_bison ENSBBBG00000005521
tursiops_truncatus ENSTTRG00000006195
vicugna_pacos ENSVPAG00000010838
sus_scrofa ENSSSCG00000014920
myotis_lucifugus ENSMLUG00000009453
equus_asinus_asinus ENSEASG00005012666
equus_caballus ENSECAG00000030065
pteropus_vampyrus ENSPVAG00000001936
ursus_americanus ENSUAMG00000008884
ursus_maritimus ENSUMAG00000024054
ailuropoda_melanoleuca ENSAMEG00000006294
neovison_vison ENSNVIG00000003680
mustela_putorius_furo ENSMPUG00000010353
canis_lupus_dingo ENSCAFG00020017261
canis_lupus_familiaris ENSCAFG00000004399
vulpes_vulpes ENSVVUG00000018692
panthera_pardus ENSPPRG00000004892
panthera_tigris_altaica ENSPTIG00000013786
felis_catus ENSFCAG00000033140
sorex_araneus ENSSARG00000003785
loxodonta_africana ENSLAFG00000007383
procavia_capensis ENSPCAG00000015131
echinops_telfairi ENSETEG00000009348
phascolarctos_cinereus ENSPCIG00000018913
notamacropus_eugenii ENSMEUG00000001950
sarcophilus_harrisii ENSSHAG00000009486
monodelphis_domestica ENSMODG00000004102
anser_brachyrhynchus ENSABRG00000022646
anas_platyrhynchos_platyrhynchos ENSAPLG00000006281
gallus_gallus ENSGALG00000017242
meleagris_gallopavo ENSMGAG00000015226
coturnix_japonica ENSCJPG00005004166
numida_meleagris ENSNMEG00000019744
calidris_pygmaea ENSCPGG00000011788
calidris_pugnax ENSCPUG00000000233
melopsittacus_undulatus ENSMUNG00000002619
lepidothrix_coronata ENSLCOG00000015875
manacus_vitellinus ENSMVIG00005012016
lonchura_striata_domestica ENSLSDG00000000838
taeniopygia_guttata ENSTGUG00000012916
parus_major ENSPMJG00000000923
cyanistes_caeruleus ENSCCEG00000001384
serinus_canaria ENSSCAG00000003017
junco_hyemalis ENSJHYG00000017463
zonotrichia_albicollis ENSZALG00000007969
ficedula_albicollis ENSFALG00000007843
apteryx_owenii ENSAOWG00000001279
apteryx_rowi ENSARWG00000014837
apteryx_haastii ENSAHAG00000009742
dromaius_novaehollandiae ENSDNVG00000001444
nothoprocta_perdicaria ENSNPEG00000004334
crocodylus_porosus ENSCPRG00005016056
gopherus_agassizii ENSGAGG00000004908
chelonoidis_abingdonii ENSCABG00000001949
chrysemys_picta_bellii ENSCPBG00000006503
pelodiscus_sinensis ENSPSIG00000013806
pogona_vitticeps ENSPVIG00000014804
anolis_carolinensis ENSACAG00000002739
notechis_scutatus ENSNSUG00000018563
salvator_merianae ENSSMRG00000009513
xenopus_tropicalis ENSXETG00000010434
latimeria_chalumnae ENSLACG00000001784
pygocentrus_nattereri ENSPNAG00000023002
astyanax_mexicanus ENSAMXG00000003697
ictalurus_punctatus ENSIPUG00000002059
