gopherus_agassizii ENSGAGG00000001760
chelonoidis_abingdonii ENSCABG00000009234
chrysemys_picta_bellii ENSCPBG00000009747
salvator_merianae ENSSMRG00000002355
notechis_scutatus ENSNSUG00000019525
ursus_americanus ENSUAMG00000024149
ursus_maritimus ENSUMAG00000011059
canis_lupus_dingo ENSCAFG00020017672
vulpes_vulpes ENSVVUG00000026046
neovison_vison ENSNVIG00000000272
panthera_tigris_altaica ENSPTIG00000011899
panthera_pardus ENSPPRG00000006432
felis_catus ENSFCAG00000044299
bos_mutus ENSBMUG00000026288
bos_taurus ENSBTAG00000050743
bison_bison_bison ENSBBBG00000017481
equus_asinus_asinus ENSEASG00005014629
castor_canadensis ENSCCNG00000028416
dipodomys_ordii ENSDORG00000024800
ictidomys_tridecemlineatus ENSSTOG00000031253
urocitellus_parryii ENSUPAG00010009647
spermophilus_dauricus ENSSDAG00000007487
marmota_marmota_marmota ENSMMMG00000023731
mus_spicilegus ENSMSIG00000027451
mus_musculus ENSMUSG00000114515
meriones_unguiculatus ENSMUGG00000012236
cricetulus_griseus_chok1gshd ENSCGRG00001017072
cricetulus_griseus_crigri ENSCGRG00000017577
cricetulus_griseus_crigri-picr ENSCGRG00015025503
microtus_ochrogaster ENSMOCG00000014497
peromyscus_maniculatus_bairdii ENSPEMG00000017418
cavia_porcellus ENSCPOG00000031164
chinchilla_lanigera ENSCLAG00000010262
heterocephalus_glaber_male ENSHGLG00100002074
heterocephalus_glaber_female ENSHGLG00000009641
fukomys_damarensis ENSFDAG00000015127
octodon_degus ENSODEG00000015824
carlito_syrichta ENSTSYG00000025998
phascolarctos_cinereus ENSPCIG00000025189
