takifugu_rubripes ENSTRUG00000012904
tetraodon_nigroviridis ENSTNIG00000017588
mola_mola ENSMMOG00000000343
gasterosteus_aculeatus ENSGACG00000007298
labrus_bergylta ENSLBEG00000016453
mastacembelus_armatus ENSMAMG00000000801
monopterus_albus ENSMALG00000015930
anabas_testudineus ENSATEG00000015690
anabas_testudineus ENSATEG00000015803
anabas_testudineus ENSATEG00000015778
anabas_testudineus ENSATEG00000015758
scophthalmus_maximus ENSSMAG00000001361
cynoglossus_semilaevis ENSCSEG00000017785
seriola_lalandi_dorsalis ENSSLDG00000025011
seriola_dumerili ENSSDUG00000022380
fundulus_heteroclitus ENSFHEG00000016639
cyprinodon_variegatus ENSCVAG00000010998
poecilia_formosa ENSPFOG00000019146
poecilia_latipinna ENSPLAG00000016474
poecilia_formosa ENSPFOG00000019136
poecilia_latipinna ENSPLAG00000017020
poecilia_mexicana ENSPMEG00000009096
poecilia_reticulata ENSPREG00000018105
xiphophorus_maculatus ENSXMAG00000027417
gambusia_affinis ENSGAFG00000013455
kryptolebias_marmoratus ENSKMAG00000015164
oryzias_latipes ENSORLG00000028695
oryzias_latipes ENSORLG00020020643
oryzias_latipes_asm223469v1 ENSORLG00015009103
oryzias_melastigma ENSOMEG00000022986
amphiprion_percula ENSAPEG00000003952
amphiprion_ocellaris ENSAOCG00000019802
acanthochromis_polyacanthus ENSAPOG00000011390
stegastes_partitus ENSSPAG00000001862
astatotilapia_calliptera ENSACLG00000016930
haplochromis_burtoni ENSHBUG00000011085
maylandia_zebra ENSMZEG00005005764
neolamprologus_brichardi ENSNBRG00000012869
pundamilia_nyererei ENSPNYG00000009942
oreochromis_niloticus ENSONIG00000015065
amphilophus_citrinellus ENSACIG00000018227
hippocampus_comes ENSHCOG00000007807
periophthalmus_magnuspinnatus ENSPMGG00000010747
gadus_morhua ENSGMOG00000017273
esox_lucius ENSELUG00000018449
pygocentrus_nattereri ENSPNAG00000011363
astyanax_mexicanus ENSAMXG00000015454
ictalurus_punctatus ENSIPUG00000000255
danio_rerio ENSDARG00000024540
scleropages_formosus ENSSFOG00015020874
paramormyrops_kingsleyae ENSPKIG00000017013
lepisosteus_oculatus ENSLOCG00000012836
gopherus_agassizii ENSGAGG00000024839
chelonoidis_abingdonii ENSCABG00000011042
chrysemys_picta_bellii ENSCPBG00000025620
pelodiscus_sinensis ENSPSIG00000017234
apteryx_haastii ENSAHAG00000018847
apteryx_owenii ENSAOWG00000001768
apteryx_rowi ENSARWG00000000653
dromaius_novaehollandiae ENSDNVG00000004752
taeniopygia_guttata ENSTGUG00000000072
lonchura_striata_domestica ENSLSDG00000012879
serinus_canaria ENSSCAG00000014403
zonotrichia_albicollis ENSZALG00000001173
cyanistes_caeruleus ENSCCEG00000018217
parus_major ENSPMJG00000002577
ficedula_albicollis ENSFALG00000002576
manacus_vitellinus ENSMVIG00005001086
lepidothrix_coronata ENSLCOG00000015906
calidris_pygmaea ENSCPGG00000014399
calidris_pugnax ENSCPUG00000010913
anas_platyrhynchos_platyrhynchos ENSAPLG00000004971
anser_brachyrhynchus ENSABRG00000020860
pogona_vitticeps ENSPVIG00000024687
anolis_carolinensis ENSACAG00000010032
notechis_scutatus ENSNSUG00000013093
salvator_merianae ENSSMRG00000016555
sphenodon_punctatus ENSSPUG00000017375
sarcophilus_harrisii ENSSHAG00000010444
phascolarctos_cinereus ENSPCIG00000003532
monodelphis_domestica ENSMODG00000003795
ornithorhynchus_anatinus ENSOANG00000008125
xenopus_tropicalis ENSXETG00000022371
latimeria_chalumnae ENSLACG00000004041
