chelonoidis_abingdonii ENSCABG00000004708
gopherus_agassizii ENSGAGG00000024625
chrysemys_picta_bellii ENSCPBG00000022740
pelodiscus_sinensis ENSPSIG00000005594
crocodylus_porosus ENSCPRG00005003841
sphenodon_punctatus ENSSPUG00000013682
apteryx_owenii ENSAOWG00000007100
apteryx_rowi ENSARWG00000006981
apteryx_haastii ENSAHAG00000015279
dromaius_novaehollandiae ENSDNVG00000008932
nothoprocta_perdicaria ENSNPEG00000001263
gallus_gallus ENSGALG00000028236
meleagris_gallopavo ENSMGAG00000005003
coturnix_japonica ENSCJPG00005020378
numida_meleagris ENSNMEG00000007798
lepidothrix_coronata ENSLCOG00000012579
manacus_vitellinus ENSMVIG00005001119
taeniopygia_guttata ENSTGUG00000004437
lonchura_striata_domestica ENSLSDG00000003221
parus_major ENSPMJG00000006939
cyanistes_caeruleus ENSCCEG00000024269
ficedula_albicollis ENSFALG00000001433
serinus_canaria ENSSCAG00000004986
zonotrichia_albicollis ENSZALG00000005485
junco_hyemalis ENSJHYG00000007309
calidris_pygmaea ENSCPGG00000000806
calidris_pugnax ENSCPUG00000011117
anas_platyrhynchos_platyrhynchos ENSAPLG00000008227
anser_brachyrhynchus ENSABRG00000020766
melopsittacus_undulatus ENSMUNG00000008771
pogona_vitticeps ENSPVIG00000018095
notechis_scutatus ENSNSUG00000008278
salvator_merianae ENSSMRG00000021356
phascolarctos_cinereus ENSPCIG00000024070
sarcophilus_harrisii ENSSHAG00000011321
notamacropus_eugenii ENSMEUG00000002781
monodelphis_domestica ENSMODG00000006772
prolemur_simus ENSPSMG00000019459
propithecus_coquereli ENSPCOG00000023672
cercocebus_atys ENSCATG00000039623
theropithecus_gelada ENSTGEG00000016366
papio_anubis ENSPANG00000025958
macaca_nemestrina ENSMNEG00000029997
chlorocebus_sabaeus ENSCSAG00000014614
piliocolobus_tephrosceles ENSPTEG00000004098
homo_sapiens ENSG00000167157
pan_troglodytes ENSPTRG00000021461
gorilla_gorilla ENSGGOG00000000600
pongo_abelii ENSPPYG00000019681
pan_paniscus ENSPPAG00000031141
nomascus_leucogenys ENSNLEG00000017653
mandrillus_leucophaeus ENSMLEG00000010008
macaca_fascicularis ENSMFAG00000033186
rhinopithecus_roxellana ENSRROG00000039533
rhinopithecus_bieti ENSRBIG00000003536
colobus_angolensis_palliatus ENSCANG00000039784
callithrix_jacchus ENSCJAG00000020303
cebus_capucinus ENSCCAG00000021160
aotus_nancymaae ENSANAG00000022713
saimiri_boliviensis_boliviensis ENSSBOG00000030397
castor_canadensis ENSCCNG00000025562
dipodomys_ordii ENSDORG00000003232
peromyscus_maniculatus_bairdii ENSPEMG00000008511
peromyscus_maniculatus_bairdii ENSPEMG00000022787
microtus_ochrogaster ENSMOCG00000016329
cricetulus_griseus_crigri-picr ENSCGRG00015016544
cricetulus_griseus_chok1gshd ENSCGRG00001023907
cricetulus_griseus_crigri ENSCGRG00000001611
mesocricetus_auratus ENSMAUG00000021405
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024319
mus_spicilegus ENSMSIG00000021265
mus_musculus ENSMUSG00000039476
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023402
mus_pahari MGP_PahariEiJ_G0024859
rattus_norvegicus ENSRNOG00000058329
meriones_unguiculatus ENSMUGG00000010127
nannospalax_galili ENSNGAG00000015873
jaculus_jaculus ENSJJAG00000001173
urocitellus_parryii ENSUPAG00010018215
marmota_marmota_marmota ENSMMMG00000012985
heterocephalus_glaber_female ENSHGLG00000011410
heterocephalus_glaber_male ENSHGLG00100018109
cavia_porcellus ENSCPOG00000021821
octodon_degus ENSODEG00000016961
ursus_americanus ENSUAMG00000019215
ursus_maritimus ENSUMAG00000020232
ailuropoda_melanoleuca ENSAMEG00000016011
neovison_vison ENSNVIG00000016658
mustela_putorius_furo ENSMPUG00000012909
canis_lupus_familiaris ENSCAFG00000019983
vulpes_vulpes ENSVVUG00000027397
canis_lupus_dingo ENSCAFG00020023669
panthera_tigris_altaica ENSPTIG00000017128
panthera_pardus ENSPPRG00000017132
felis_catus ENSFCAG00000004758
pteropus_vampyrus ENSPVAG00000011695
capra_hircus ENSCHIG00000024682
ovis_aries ENSOARG00000008534
bos_taurus ENSBTAG00000002936
bos_mutus ENSBMUG00000001222
bison_bison_bison ENSBBBG00000024797
sus_scrofa ENSSSCG00000005680
tursiops_truncatus ENSTTRG00000006528
equus_asinus_asinus ENSEASG00005008357
equus_caballus ENSECAG00000023890
microcebus_murinus ENSMICG00000028857
otolemur_garnettii ENSOGAG00000027216
myotis_lucifugus ENSMLUG00000006874
ochotona_princeps ENSOPRG00000002749
oryctolagus_cuniculus ENSOCUG00000001724
tupaia_belangeri ENSTBEG00000013018
carlito_syrichta ENSTSYG00000031820
sorex_araneus ENSSARG00000007502
dasypus_novemcinctus ENSDNOG00000032969
loxodonta_africana ENSLAFG00000002347
procavia_capensis ENSPCAG00000001646
latimeria_chalumnae ENSLACG00000007765
scleropages_formosus ENSSFOG00015016927
paramormyrops_kingsleyae ENSPKIG00000024999
scleropages_formosus ENSSFOG00015010185
paramormyrops_kingsleyae ENSPKIG00000020678
lepisosteus_oculatus ENSLOCG00000003997
eptatretus_burgeri ENSEBUG00000008573
