takifugu_rubripes ENSTRUG00000022222
tetraodon_nigroviridis ENSTNIG00000006514
mola_mola ENSMMOG00000017369
cynoglossus_semilaevis ENSCSEG00000003323
gasterosteus_aculeatus ENSGACG00000013153
hippocampus_comes ENSHCOG00000014574
seriola_dumerili ENSSDUG00000013979
seriola_lalandi_dorsalis ENSSLDG00000015141
scophthalmus_maximus ENSSMAG00000001296
labrus_bergylta ENSLBEG00000011766
mastacembelus_armatus ENSMAMG00000015892
monopterus_albus ENSMALG00000002258
anabas_testudineus ENSATEG00000023127
xiphophorus_maculatus ENSXMAG00000027802
xiphophorus_couchianus ENSXCOG00000000970
gambusia_affinis ENSGAFG00000000107
poecilia_formosa ENSPFOG00000016373
poecilia_latipinna ENSPLAG00000007186
poecilia_mexicana ENSPMEG00000018053
poecilia_reticulata ENSPREG00000005542
fundulus_heteroclitus ENSFHEG00000011842
cyprinodon_variegatus ENSCVAG00000012899
oryzias_latipes ENSORLG00020020673
oryzias_latipes ENSORLG00000022948
oryzias_latipes_asm223469v1 ENSORLG00015015189
oryzias_melastigma ENSOMEG00000010856
amphiprion_ocellaris ENSAOCG00000006179
amphiprion_percula ENSAPEG00000017560
acanthochromis_polyacanthus ENSAPOG00000020443
stegastes_partitus ENSSPAG00000004286
pundamilia_nyererei ENSPNYG00000008033
haplochromis_burtoni ENSHBUG00000010077
astatotilapia_calliptera ENSACLG00000005974
maylandia_zebra ENSMZEG00005013724
neolamprologus_brichardi ENSNBRG00000008886
oreochromis_niloticus ENSONIG00000000539
amphilophus_citrinellus ENSACIG00000006214
periophthalmus_magnuspinnatus ENSPMGG00000013851
astyanax_mexicanus ENSAMXG00000011657
danio_rerio ENSDARG00000037852
