apteryx_rowi ENSARWG00000001078
apteryx_haastii ENSAHAG00000011488
apteryx_owenii ENSAOWG00000011638
dromaius_novaehollandiae ENSDNVG00000008951
nothoprocta_perdicaria ENSNPEG00000004634
zonotrichia_albicollis ENSZALG00000014091
junco_hyemalis ENSJHYG00000006976
serinus_canaria ENSSCAG00000007746
taeniopygia_guttata ENSTGUG00000013782
lonchura_striata_domestica ENSLSDG00000001360
parus_major ENSPMJG00000015537
cyanistes_caeruleus ENSCCEG00000021617
ficedula_albicollis ENSFALG00000003092
calidris_pugnax ENSCPUG00000005345
calidris_pygmaea ENSCPGG00000019337
melopsittacus_undulatus ENSMUNG00000006753
anser_brachyrhynchus ENSABRG00000015162
anas_platyrhynchos_platyrhynchos ENSAPLG00000010285
gallus_gallus ENSGALG00000014127
gallus_gallus ENSGALG00000050324
numida_meleagris ENSNMEG00000017817
meleagris_gallopavo ENSMGAG00000012022
coturnix_japonica ENSCJPG00005016537
crocodylus_porosus ENSCPRG00005009839
gopherus_agassizii ENSGAGG00000014466
chelonoidis_abingdonii ENSCABG00000007144
chrysemys_picta_bellii ENSCPBG00000024941
pelodiscus_sinensis ENSPSIG00000012790
sphenodon_punctatus ENSSPUG00000016836
phascolarctos_cinereus ENSPCIG00000004439
notamacropus_eugenii ENSMEUG00000012758
sarcophilus_harrisii ENSSHAG00000000134
monodelphis_domestica ENSMODG00000020625
pteropus_vampyrus ENSPVAG00000016948
erinaceus_europaeus ENSEEUG00000006839
myotis_lucifugus ENSMLUG00000007688
sorex_araneus ENSSARG00000013167
ursus_americanus ENSUAMG00000009555
ursus_maritimus ENSUMAG00000002289
ailuropoda_melanoleuca ENSAMEG00000003170
neovison_vison ENSNVIG00000012997
mustela_putorius_furo ENSMPUG00000005368
canis_lupus_dingo ENSCAFG00020002446
canis_lupus_familiaris ENSCAFG00000024725
vulpes_vulpes ENSVVUG00000023685
panthera_pardus ENSPPRG00000018223
panthera_tigris_altaica ENSPTIG00000015124
felis_catus ENSFCAG00000014347
bos_taurus ENSBTAG00000005055
bos_mutus ENSBMUG00000006771
bison_bison_bison ENSBBBG00000018635
ovis_aries ENSOARG00000016822
capra_hircus ENSCHIG00000013279
tursiops_truncatus ENSTTRG00000003278
sus_scrofa ENSSSCG00000008819
vicugna_pacos ENSVPAG00000008636
equus_caballus ENSECAG00000016892
equus_asinus_asinus ENSEASG00005008912
prolemur_simus ENSPSMG00000022176
propithecus_coquereli ENSPCOG00000027175
microcebus_murinus ENSMICG00000034723
otolemur_garnettii ENSOGAG00000004215
pan_troglodytes ENSPTRG00000016040
pan_troglodytes ENSPTRG00000044062
pan_paniscus ENSPPAG00000037522
homo_sapiens ENSG00000074966
gorilla_gorilla ENSGGOG00000009011
pongo_abelii ENSPPYG00000014715
nomascus_leucogenys ENSNLEG00000017380
colobus_angolensis_palliatus ENSCANG00000038225
piliocolobus_tephrosceles ENSPTEG00000027606
rhinopithecus_roxellana ENSRROG00000044259
rhinopithecus_bieti ENSRBIG00000033667
macaca_nemestrina ENSMNEG00000039791
macaca_mulatta ENSMMUG00000018627
chlorocebus_sabaeus ENSCSAG00000017171
macaca_fascicularis ENSMFAG00000042885
theropithecus_gelada ENSTGEG00000024372
papio_anubis ENSPANG00000021493
mandrillus_leucophaeus ENSMLEG00000037736
cercocebus_atys ENSCATG00000040104
saimiri_boliviensis_boliviensis ENSSBOG00000029128
callithrix_jacchus ENSCJAG00000018872
cebus_capucinus ENSCCAG00000017733
aotus_nancymaae ENSANAG00000031213
carlito_syrichta ENSTSYG00000011407
tupaia_belangeri ENSTBEG00000003817
heterocephalus_glaber_female ENSHGLG00000013808
heterocephalus_glaber_male ENSHGLG00100002545
fukomys_damarensis ENSFDAG00000015596
chinchilla_lanigera ENSCLAG00000006501
octodon_degus ENSODEG00000000446
cavia_porcellus ENSCPOG00000014571
cavia_aperea ENSCAPG00000009462
urocitellus_parryii ENSUPAG00010019947
spermophilus_dauricus ENSSDAG00000009671
ictidomys_tridecemlineatus ENSSTOG00000015802
marmota_marmota_marmota ENSMMMG00000019614
mus_spicilegus ENSMSIG00000024944
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028281
mus_musculus ENSMUSG00000054892
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027289
mus_pahari MGP_PahariEiJ_G0017067
rattus_norvegicus ENSRNOG00000025925
meriones_unguiculatus ENSMUGG00000004755
peromyscus_maniculatus_bairdii ENSPEMG00000022661
microtus_ochrogaster ENSMOCG00000007298
cricetulus_griseus_crigri-picr ENSCGRG00015004769
cricetulus_griseus_chok1gshd ENSCGRG00001010710
cricetulus_griseus_crigri ENSCGRG00000000496
mesocricetus_auratus ENSMAUG00000016831
nannospalax_galili ENSNGAG00000004261
jaculus_jaculus ENSJJAG00000023369
castor_canadensis ENSCCNG00000000305
dipodomys_ordii ENSDORG00000007673
oryctolagus_cuniculus ENSOCUG00000007648
meriones_unguiculatus ENSMUGG00000005105
choloepus_hoffmanni ENSCHOG00000008362
dasypus_novemcinctus ENSDNOG00000032218
loxodonta_africana ENSLAFG00000014047
procavia_capensis ENSPCAG00000002189
echinops_telfairi ENSETEG00000012691
latimeria_chalumnae ENSLACG00000002886
lepisosteus_oculatus ENSLOCG00000011973
