notamacropus_eugenii ENSMEUG00000013075
phascolarctos_cinereus ENSPCIG00000033805
monodelphis_domestica ENSMODG00000018832
castor_canadensis ENSCCNG00000012728
dipodomys_ordii ENSDORG00000026052
spermophilus_dauricus ENSSDAG00000022753
marmota_marmota_marmota ENSMMMG00000019063
urocitellus_parryii ENSUPAG00010003917
ictidomys_tridecemlineatus ENSSTOG00000021284
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026280
mus_spicilegus ENSMSIG00000005144
mus_musculus ENSMUSG00000068860
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025336
mus_pahari MGP_PahariEiJ_G0026780
rattus_norvegicus ENSRNOG00000021656
meriones_unguiculatus ENSMUGG00000004247
peromyscus_maniculatus_bairdii ENSPEMG00000024273
microtus_ochrogaster ENSMOCG00000000577
cricetulus_griseus_crigri ENSCGRG00000012752
cricetulus_griseus_crigri-picr ENSCGRG00015022423
cricetulus_griseus_chok1gshd ENSCGRG00001021721
mesocricetus_auratus ENSMAUG00000014653
nannospalax_galili ENSNGAG00000015278
jaculus_jaculus ENSJJAG00000018318
chinchilla_lanigera ENSCLAG00000000381
octodon_degus ENSODEG00000010338
cavia_porcellus ENSCPOG00000025771
oryctolagus_cuniculus ENSOCUG00000004709
ochotona_princeps ENSOPRG00000014044
tupaia_belangeri ENSTBEG00000005461
pan_paniscus ENSPPAG00000031132
pan_troglodytes ENSPTRG00000001274
homo_sapiens ENSG00000143443
gorilla_gorilla ENSGGOG00000023531
pongo_abelii ENSPPYG00000000881
nomascus_leucogenys ENSNLEG00000010073
colobus_angolensis_palliatus ENSCANG00000007354
piliocolobus_tephrosceles ENSPTEG00000030031
rhinopithecus_roxellana ENSRROG00000027918
rhinopithecus_bieti ENSRBIG00000041763
macaca_mulatta ENSMMUG00000010072
macaca_fascicularis ENSMFAG00000000768
macaca_nemestrina ENSMNEG00000037405
cercocebus_atys ENSCATG00000029971
chlorocebus_sabaeus ENSCSAG00000018010
theropithecus_gelada ENSTGEG00000014951
mandrillus_leucophaeus ENSMLEG00000037789
papio_anubis ENSPANG00000012292
saimiri_boliviensis_boliviensis ENSSBOG00000025901
cebus_capucinus ENSCCAG00000029248
callithrix_jacchus ENSCJAG00000007125
aotus_nancymaae ENSANAG00000033953
carlito_syrichta ENSTSYG00000012092
propithecus_coquereli ENSPCOG00000004934
prolemur_simus ENSPSMG00000022123
microcebus_murinus ENSMICG00000000470
otolemur_garnettii ENSOGAG00000032399
myotis_lucifugus ENSMLUG00000023169
pteropus_vampyrus ENSPVAG00000011657
sorex_araneus ENSSARG00000002823
equus_asinus_asinus ENSEASG00005002085
equus_caballus ENSECAG00000022044
bos_mutus ENSBMUG00000024042
bos_taurus ENSBTAG00000015349
bison_bison_bison ENSBBBG00000006397
ovis_aries ENSOARG00000020925
sus_scrofa ENSSSCG00000006639
ursus_americanus ENSUAMG00000027431
ursus_maritimus ENSUMAG00000003044
ailuropoda_melanoleuca ENSAMEG00000000979
neovison_vison ENSNVIG00000015864
mustela_putorius_furo ENSMPUG00000004134
canis_lupus_dingo ENSCAFG00020013517
canis_lupus_familiaris ENSCAFG00000023491
vulpes_vulpes ENSVVUG00000011731
panthera_pardus ENSPPRG00000000789
panthera_tigris_altaica ENSPTIG00000008272
felis_catus ENSFCAG00000041587
loxodonta_africana ENSLAFG00000004017
echinops_telfairi ENSETEG00000019982
