gopherus_agassizii ENSGAGG00000014058
chelonoidis_abingdonii ENSCABG00000013187
chrysemys_picta ENSCPBG00000009999
pelodiscus_sinensis ENSPSIG00000013556
pogona_vitticeps ENSPVIG00000004977
anolis_carolinensis ENSACAG00000006665
salvator_merianae ENSSMRG00000007074
apteryx_rowi ENSARWG00000002637
chrysemys_picta ENSCPBG00000009045
vombatus_ursinus ENSVURG00010011275
phascolarctos_cinereus ENSPCIG00000036684
notamacropus_eugenii ENSMEUG00000004296
sarcophilus_harrisii ENSSHAG00000002310
monodelphis_domestica ENSMODG00000002561
ornithorhynchus_anatinus ENSOANG00000001387
dasypus_novemcinctus ENSDNOG00000045351
erinaceus_europaeus ENSEEUG00000011821
loxodonta_africana ENSLAFG00000001647
procavia_capensis ENSPCAG00000014657
mus_musculus ENSMUSG00000042828
mus_spicilegus ENSMSIG00000024612
mus_spretus MGP_SPRETEiJ_G0031649
mus_caroli MGP_CAROLIEiJ_G0030535
mus_pahari MGP_PahariEiJ_G0013742
rattus_norvegicus ENSRNOG00000022099
meriones_unguiculatus ENSMUGG00000025824
cricetulus_griseus ENSCGRG00015023647
cricetulus_griseus ENSCGRG00000007775
cricetulus_griseus ENSCGRG00001003643
mesocricetus_auratus ENSMAUG00000010635
peromyscus_maniculatus ENSPEMG00000022637
microtus_ochrogaster ENSMOCG00000009615
nannospalax_galili ENSNGAG00000022223
castor_canadensis ENSCCNG00000028100
jaculus_jaculus ENSJJAG00000006161
dipodomys_ordii ENSDORG00000010834
chinchilla_lanigera ENSCLAG00000013363
octodon_degus ENSODEG00000016819
cavia_porcellus ENSCPOG00000024725
cavia_aperea ENSCAPG00000016051
heterocephalus_glaber ENSHGLG00000010053
spermophilus_dauricus ENSSDAG00000012567
ictidomys_tridecemlineatus ENSSTOG00000013415
urocitellus_parryii ENSUPAG00010019525
marmota_marmota ENSMMMG00000000796
oryctolagus_cuniculus ENSOCUG00000015430
ochotona_princeps ENSOPRG00000010886
pan_troglodytes ENSPTRG00000008040
pan_paniscus ENSPPAG00000028655
homo_sapiens ENSG00000177238
gorilla_gorilla ENSGGOG00000009103
pongo_abelii ENSPPYG00000007313
nomascus_leucogenys ENSNLEG00000016280
theropithecus_gelada ENSTGEG00000009997
mandrillus_leucophaeus ENSMLEG00000038356
chlorocebus_sabaeus ENSCSAG00000005704
piliocolobus_tephrosceles ENSPTEG00000027897
colobus_angolensis ENSCANG00000010319
papio_anubis ENSPANG00000000788
cercocebus_atys ENSCATG00000041334
macaca_fascicularis ENSMFAG00000035762
macaca_nemestrina ENSMNEG00000041227
rhinopithecus_bieti ENSRBIG00000033494
rhinopithecus_roxellana ENSRROG00000031747
cebus_capucinus ENSCCAG00000034253
saimiri_boliviensis ENSSBOG00000022962
callithrix_jacchus ENSCJAG00000003192
aotus_nancymaae ENSANAG00000030700
tupaia_belangeri ENSTBEG00000001326
myotis_lucifugus ENSMLUG00000010327
ovis_aries ENSOARG00000008958
propithecus_coquereli ENSPCOG00000025832
microcebus_murinus ENSMICG00000030991
prolemur_simus ENSPSMG00000008251
carlito_syrichta ENSTSYG00000034399
canis_lupus ENSCAFG00000016872
canis_lupus ENSCAFG00020018219
vulpes_vulpes ENSVVUG00000027804
ursus_americanus ENSUAMG00000008526
panthera_pardus ENSPPRG00000002999
felis_catus ENSFCAG00000006398
pteropus_vampyrus ENSPVAG00000003102
equus_caballus ENSECAG00000009008
equus_asinus ENSEASG00005011066
bos_indicus ENSBIXG00005027308
bos_indicus ENSBIXG00000000021
bos_taurus ENSBTAG00000001503
capra_hircus ENSCHIG00000021118
sus_scrofa ENSSSCG00000007757
sorex_araneus ENSSARG00000012129
bos_mutus ENSBMUG00000025357
neovison_vison ENSNVIG00000024926
mustela_putorius ENSMPUG00000011397
ailuropoda_melanoleuca ENSAMEG00000007156
panthera_tigris ENSPTIG00000012487
otolemur_garnettii ENSOGAG00000002324
echinops_telfairi ENSETEG00000001067
xenopus_tropicalis ENSXETG00000004645
xenopus_tropicalis ENSXETG00000005034
