takifugu_rubripes ENSTRUG00000012147
tetraodon_nigroviridis ENSTNIG00000019282
mola_mola ENSMMOG00000011228
gasterosteus_aculeatus ENSGACG00000011275
scophthalmus_maximus ENSSMAG00000012824
mastacembelus_armatus ENSMAMG00000000272
monopterus_albus ENSMALG00000021142
anabas_testudineus ENSATEG00000004373
seriola_dumerili ENSSDUG00000009551
seriola_lalandi_dorsalis ENSSLDG00000021411
amphiprion_ocellaris ENSAOCG00000001374
amphiprion_percula ENSAPEG00000010155
acanthochromis_polyacanthus ENSAPOG00000020946
stegastes_partitus ENSSPAG00000010387
astatotilapia_calliptera ENSACLG00000007780
pundamilia_nyererei ENSPNYG00000004898
maylandia_zebra ENSMZEG00005014696
haplochromis_burtoni ENSHBUG00000016067
neolamprologus_brichardi ENSNBRG00000010847
oreochromis_niloticus ENSONIG00000000975
amphilophus_citrinellus ENSACIG00000016325
xiphophorus_maculatus ENSXMAG00000015779
xiphophorus_couchianus ENSXCOG00000000943
gambusia_affinis ENSGAFG00000018701
poecilia_formosa ENSPFOG00000017448
poecilia_latipinna ENSPLAG00000007148
poecilia_mexicana ENSPMEG00000013018
poecilia_reticulata ENSPREG00000013512
fundulus_heteroclitus ENSFHEG00000001326
cyprinodon_variegatus ENSCVAG00000000240
kryptolebias_marmoratus ENSKMAG00000013171
labrus_bergylta ENSLBEG00000007962
cynoglossus_semilaevis ENSCSEG00000006997
oryzias_latipes ENSORLG00020005235
oryzias_latipes ENSORLG00000008578
oryzias_latipes_asm223469v1 ENSORLG00015001931
oryzias_melastigma ENSOMEG00000023711
hippocampus_comes ENSHCOG00000013922
periophthalmus_magnuspinnatus ENSPMGG00000007241
gadus_morhua ENSGMOG00000016015
esox_lucius ENSELUG00000021484
pygocentrus_nattereri ENSPNAG00000015669
astyanax_mexicanus ENSAMXG00000002175
ictalurus_punctatus ENSIPUG00000023683
danio_rerio ENSDARG00000053835
scleropages_formosus ENSSFOG00015020579
paramormyrops_kingsleyae ENSPKIG00000009595
lepisosteus_oculatus ENSLOCG00000013964
latimeria_chalumnae ENSLACG00000005812
gopherus_agassizii ENSGAGG00000009030
chrysemys_picta_bellii ENSCPBG00000021335
chelonoidis_abingdonii ENSCABG00000016911
pelodiscus_sinensis ENSPSIG00000014956
crocodylus_porosus ENSCPRG00005017557
gallus_gallus ENSGALG00000009507
meleagris_gallopavo ENSMGAG00000011911
numida_meleagris ENSNMEG00000020126
coturnix_japonica ENSCJPG00005017396
anser_brachyrhynchus ENSABRG00000015485
anas_platyrhynchos_platyrhynchos ENSAPLG00000001036
calidris_pygmaea ENSCPGG00000007482
calidris_pugnax ENSCPUG00000007615
melopsittacus_undulatus ENSMUNG00000010154
manacus_vitellinus ENSMVIG00005011015
lepidothrix_coronata ENSLCOG00000016369
zonotrichia_albicollis ENSZALG00000006751
junco_hyemalis ENSJHYG00000003755
serinus_canaria ENSSCAG00000013108
lonchura_striata_domestica ENSLSDG00000010766
taeniopygia_guttata ENSTGUG00000011500
ficedula_albicollis ENSFALG00000005117
cyanistes_caeruleus ENSCCEG00000014312
parus_major ENSPMJG00000015061
apteryx_haastii ENSAHAG00000013872
apteryx_rowi ENSARWG00000002010
apteryx_owenii ENSAOWG00000001602
dromaius_novaehollandiae ENSDNVG00000001653
nothoprocta_perdicaria ENSNPEG00000008285
sphenodon_punctatus ENSSPUG00000013900
pogona_vitticeps ENSPVIG00000022728
anolis_carolinensis ENSACAG00000005617
salvator_merianae ENSSMRG00000009521
mus_spicilegus ENSMSIG00000015164
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018730
mus_musculus ENSMUSG00000060716
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017885
mus_pahari MGP_PahariEiJ_G0029641
rattus_norvegicus ENSRNOG00000010650
meriones_unguiculatus ENSMUGG00000007833
cricetulus_griseus_crigri ENSCGRG00000011054
cricetulus_griseus_chok1gshd ENSCGRG00001010948
cricetulus_griseus_crigri-picr ENSCGRG00015027968
mesocricetus_auratus ENSMAUG00000011348
microtus_ochrogaster ENSMOCG00000009101
peromyscus_maniculatus_bairdii ENSPEMG00000004155
nannospalax_galili ENSNGAG00000020878
jaculus_jaculus ENSJJAG00000023835
castor_canadensis ENSCCNG00000008931
ictidomys_tridecemlineatus ENSSTOG00000000245
urocitellus_parryii ENSUPAG00010012003
spermophilus_dauricus ENSSDAG00000021117
marmota_marmota_marmota ENSMMMG00000021283
chinchilla_lanigera ENSCLAG00000002676
octodon_degus ENSODEG00000015158
cavia_porcellus ENSCPOG00000003320
cavia_aperea ENSCAPG00000013456
heterocephalus_glaber_female ENSHGLG00000006646
heterocephalus_glaber_male ENSHGLG00100018009
fukomys_damarensis ENSFDAG00000016336
tupaia_belangeri ENSTBEG00000009073
propithecus_coquereli ENSPCOG00000009458
microcebus_murinus ENSMICG00000010820
prolemur_simus ENSPSMG00000011876
otolemur_garnettii ENSOGAG00000015773
gorilla_gorilla ENSGGOG00000001500
homo_sapiens ENSG00000054690
pan_paniscus ENSPPAG00000038690
pan_troglodytes ENSPTRG00000006465
pongo_abelii ENSPPYG00000005924
nomascus_leucogenys ENSNLEG00000000704
colobus_angolensis_palliatus ENSCANG00000037954
piliocolobus_tephrosceles ENSPTEG00000034815
rhinopithecus_roxellana ENSRROG00000040636
rhinopithecus_bieti ENSRBIG00000027776
theropithecus_gelada ENSTGEG00000018444
papio_anubis ENSPANG00000013443
mandrillus_leucophaeus ENSMLEG00000040941
cercocebus_atys ENSCATG00000029005
macaca_mulatta ENSMMUG00000021326
macaca_nemestrina ENSMNEG00000042977
macaca_fascicularis ENSMFAG00000038266
chlorocebus_sabaeus ENSCSAG00000013307
cebus_capucinus ENSCCAG00000031526
saimiri_boliviensis_boliviensis ENSSBOG00000018938
callithrix_jacchus ENSCJAG00000015298
