takifugu_rubripes ENSTRUG00000024804
tetraodon_nigroviridis ENSTNIG00000007999
cynoglossus_semilaevis ENSCSEG00000021503
labrus_bergylta ENSLBEG00000022325
labrus_bergylta ENSLBEG00000015206
mola_mola ENSMMOG00000011238
gasterosteus_aculeatus ENSGACG00000018000
monopterus_albus ENSMALG00000019166
mastacembelus_armatus ENSMAMG00000014641
anabas_testudineus ENSATEG00000014230
seriola_dumerili ENSSDUG00000005330
seriola_lalandi_dorsalis ENSSLDG00000001404
scophthalmus_maximus ENSSMAG00000005104
fundulus_heteroclitus ENSFHEG00000004765
cyprinodon_variegatus ENSCVAG00000010418
poecilia_formosa ENSPFOG00000001203
poecilia_latipinna ENSPLAG00000009050
poecilia_mexicana ENSPMEG00000007161
poecilia_reticulata ENSPREG00000020588
xiphophorus_couchianus ENSXCOG00000019972
xiphophorus_maculatus ENSXMAG00000025207
gambusia_affinis ENSGAFG00000018574
kryptolebias_marmoratus ENSKMAG00000000686
oryzias_latipes ENSORLG00020020369
oryzias_latipes ENSORLG00000006262
oryzias_latipes_asm223469v1 ENSORLG00015019902
oryzias_melastigma ENSOMEG00000019994
maylandia_zebra ENSMZEG00005023216
maylandia_zebra ENSMZEG00005003933
astatotilapia_calliptera ENSACLG00000024619
pundamilia_nyererei ENSPNYG00000019786
neolamprologus_brichardi ENSNBRG00000000624
oreochromis_niloticus ENSONIG00000001487
amphilophus_citrinellus ENSACIG00000003328
acanthochromis_polyacanthus ENSAPOG00000020330
stegastes_partitus ENSSPAG00000007406
amphiprion_ocellaris ENSAOCG00000007711
amphiprion_percula ENSAPEG00000002605
hippocampus_comes ENSHCOG00000011398
periophthalmus_magnuspinnatus ENSPMGG00000017372
gadus_morhua ENSGMOG00000018141
esox_lucius ENSELUG00000017811
astyanax_mexicanus ENSAMXG00000037180
pygocentrus_nattereri ENSPNAG00000026058
ictalurus_punctatus ENSIPUG00000003244
danio_rerio ENSDARG00000079059
scleropages_formosus ENSSFOG00015020470
paramormyrops_kingsleyae ENSPKIG00000008029
lepisosteus_oculatus ENSLOCG00000012630
