notamacropus_eugenii ENSMEUG00000015801
phascolarctos_cinereus ENSPCIG00000002272
monodelphis_domestica ENSMODG00000002778
ornithorhynchus_anatinus ENSOANG00000022096
gopherus_agassizii ENSGAGG00000008976
chelonoidis_abingdonii ENSCABG00000017511
chrysemys_picta_bellii ENSCPBG00000007393
pelodiscus_sinensis ENSPSIG00000018132
anser_brachyrhynchus ENSABRG00000020197
anas_platyrhynchos_platyrhynchos ENSAPLG00000003136
gallus_gallus ENSGALG00000031128
coturnix_japonica ENSCJPG00005019633
numida_meleagris ENSNMEG00000014731
dromaius_novaehollandiae ENSDNVG00000011417
calidris_pygmaea ENSCPGG00000014604
nothoprocta_perdicaria ENSNPEG00000002119
lepidothrix_coronata ENSLCOG00000007808
zonotrichia_albicollis ENSZALG00000006265
taeniopygia_guttata ENSTGUG00000006704
lonchura_striata_domestica ENSLSDG00000005355
ficedula_albicollis ENSFALG00000013329
serinus_canaria ENSSCAG00000005795
junco_hyemalis ENSJHYG00000017001
cyanistes_caeruleus ENSCCEG00000020464
parus_major ENSPMJG00000016551
pogona_vitticeps ENSPVIG00000021747
anolis_carolinensis ENSACAG00000007929
salvator_merianae ENSSMRG00000022093
notechis_scutatus ENSNSUG00000013178
sphenodon_punctatus ENSSPUG00000016682
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021496
mus_musculus ENSMUSG00000022855
mus_spicilegus ENSMSIG00000010175
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020600
mus_pahari MGP_PahariEiJ_G0016304
rattus_norvegicus ENSRNOG00000001773
meriones_unguiculatus ENSMUGG00000022407
peromyscus_maniculatus_bairdii ENSPEMG00000023466
microtus_ochrogaster ENSMOCG00000001811
cricetulus_griseus_chok1gshd ENSCGRG00001023472
cricetulus_griseus_crigri-picr ENSCGRG00015025880
cricetulus_griseus_crigri ENSCGRG00000008164
mesocricetus_auratus ENSMAUG00000016075
nannospalax_galili ENSNGAG00000019966
jaculus_jaculus ENSJJAG00000023556
castor_canadensis ENSCCNG00000021020
chinchilla_lanigera ENSCLAG00000012512
octodon_degus ENSODEG00000001139
cavia_porcellus ENSCPOG00000025946
cavia_aperea ENSCAPG00000009171
heterocephalus_glaber_female ENSHGLG00000016540
heterocephalus_glaber_male ENSHGLG00100009364
fukomys_damarensis ENSFDAG00000007379
dipodomys_ordii ENSDORG00000015408
ictidomys_tridecemlineatus ENSSTOG00000011258
urocitellus_parryii ENSUPAG00010002084
spermophilus_dauricus ENSSDAG00000018808
marmota_marmota_marmota ENSMMMG00000008647
oryctolagus_cuniculus ENSOCUG00000005048
ochotona_princeps ENSOPRG00000002889
tupaia_belangeri ENSTBEG00000006337
myotis_lucifugus ENSMLUG00000002618
myotis_lucifugus ENSMLUG00000026281
capra_hircus ENSCHIG00000016632
