ciona_savignyi ENSCSAVG00000001986
ciona_intestinalis ENSCING00000005659
latimeria_chalumnae ENSLACG00000006861
xenopus_tropicalis ENSXETG00000021151
piliocolobus_tephrosceles ENSPTEG00000011831
takifugu_rubripes ENSTRUG00000003113
tetraodon_nigroviridis ENSTNIG00000019169
mola_mola ENSMMOG00000015232
labrus_bergylta ENSLBEG00000021916
labrus_bergylta ENSLBEG00000018922
monopterus_albus ENSMALG00000018659
mastacembelus_armatus ENSMAMG00000006874
anabas_testudineus ENSATEG00000015813
scophthalmus_maximus ENSSMAG00000002962
cynoglossus_semilaevis ENSCSEG00000010569
seriola_lalandi_dorsalis ENSSLDG00000019877
seriola_dumerili ENSSDUG00000008034
amphiprion_ocellaris ENSAOCG00000010984
amphiprion_percula ENSAPEG00000014113
acanthochromis_polyacanthus ENSAPOG00000003413
stegastes_partitus ENSSPAG00000020449
astatotilapia_calliptera ENSACLG00000008972
haplochromis_burtoni ENSHBUG00000011383
maylandia_zebra ENSMZEG00005022755
pundamilia_nyererei ENSPNYG00000021199
oreochromis_niloticus ENSONIG00000001307
neolamprologus_brichardi ENSNBRG00000005050
amphilophus_citrinellus ENSACIG00000022227
fundulus_heteroclitus ENSFHEG00000007122
cyprinodon_variegatus ENSCVAG00000015692
xiphophorus_maculatus ENSXMAG00000001825
xiphophorus_couchianus ENSXCOG00000009459
poecilia_formosa ENSPFOG00000001657
poecilia_mexicana ENSPMEG00000021002
poecilia_latipinna ENSPLAG00000014319
poecilia_reticulata ENSPREG00000019454
gambusia_affinis ENSGAFG00000009436
kryptolebias_marmoratus ENSKMAG00000019511
oryzias_latipes ENSORLG00000016211
oryzias_latipes ENSORLG00020005030
oryzias_latipes_asm223469v1 ENSORLG00015001067
oryzias_melastigma ENSOMEG00000015360
hippocampus_comes ENSHCOG00000004054
periophthalmus_magnuspinnatus ENSPMGG00000016205
gasterosteus_aculeatus ENSGACG00000004427
gadus_morhua ENSGMOG00000006945
esox_lucius ENSELUG00000008716
pygocentrus_nattereri ENSPNAG00000029054
astyanax_mexicanus ENSAMXG00000009723
ictalurus_punctatus ENSIPUG00000008133
danio_rerio ENSDARG00000042005
paramormyrops_kingsleyae ENSPKIG00000021890
scleropages_formosus ENSSFOG00015001622
lepisosteus_oculatus ENSLOCG00000015972
chrysemys_picta_bellii ENSCPBG00000022241
gopherus_agassizii ENSGAGG00000018662
pelodiscus_sinensis ENSPSIG00000018220
gallus_gallus ENSGALG00000016624
meleagris_gallopavo ENSMGAG00000014178
coturnix_japonica ENSCJPG00005013004
numida_meleagris ENSNMEG00000007855
anas_platyrhynchos_platyrhynchos ENSAPLG00000014280
manacus_vitellinus ENSMVIG00005014129
lepidothrix_coronata ENSLCOG00000005419
calidris_pygmaea ENSCPGG00000019217
