chelonoidis_abingdonii ENSCABG00000016190
calidris_pugnax ENSCPUG00000006356
colobus_angolensis_palliatus ENSCANG00000041858
rhinopithecus_roxellana ENSRROG00000041620
macaca_nemestrina ENSMNEG00000029065
pan_paniscus ENSPPAG00000027273
pan_troglodytes ENSPTRG00000050317
pan_paniscus ENSPPAG00000029138
pan_troglodytes ENSPTRG00000044637
aotus_nancymaae ENSANAG00000031789
macaca_fascicularis ENSMFAG00000035898
macaca_nemestrina ENSMNEG00000043132
macaca_mulatta ENSMMUG00000043279
callithrix_jacchus ENSCJAG00000047824
rhinopithecus_roxellana ENSRROG00000014278
rhinopithecus_bieti ENSRBIG00000033721
colobus_angolensis_palliatus ENSCANG00000042856
callithrix_jacchus ENSCJAG00000040714
microcebus_murinus ENSMICG00000045125
sus_scrofa ENSSSCG00000032883
sus_scrofa ENSSSCG00000039376
sus_scrofa ENSSSCG00000033308
capra_hircus ENSCHIG00000021281
capra_hircus ENSCHIG00000025006
panthera_pardus ENSPPRG00000004642
panthera_tigris_altaica ENSPTIG00000016041
cricetulus_griseus_crigri-picr ENSCGRG00015014829
meriones_unguiculatus ENSMUGG00000019818
sus_scrofa ENSSSCG00000037390
periophthalmus_magnuspinnatus ENSPMGG00000018631
