takifugu_rubripes ENSTRUG00000010248
tetraodon_nigroviridis ENSTNIG00000010070
mola_mola ENSMMOG00000008343
labrus_bergylta ENSLBEG00000002672
gasterosteus_aculeatus ENSGACG00000008720
mastacembelus_armatus ENSMAMG00000003287
monopterus_albus ENSMALG00000013485
anabas_testudineus ENSATEG00000014515
amphiprion_percula ENSAPEG00000004253
amphiprion_ocellaris ENSAOCG00000008330
acanthochromis_polyacanthus ENSAPOG00000015045
stegastes_partitus ENSSPAG00000004338
xiphophorus_couchianus ENSXCOG00000003701
xiphophorus_maculatus ENSXMAG00000021488
gambusia_affinis ENSGAFG00000014256
poecilia_formosa ENSPFOG00000022866
poecilia_latipinna ENSPLAG00000023376
poecilia_mexicana ENSPMEG00000021293
poecilia_reticulata ENSPREG00000008203
cyprinodon_variegatus ENSCVAG00000001043
fundulus_heteroclitus ENSFHEG00000015137
kryptolebias_marmoratus ENSKMAG00000006750
oryzias_latipes ENSORLG00000006674
oryzias_latipes ENSORLG00000015728
oryzias_latipes_asm223469v1 ENSORLG00015015052
oryzias_latipes ENSORLG00020019577
oryzias_melastigma ENSOMEG00000019332
haplochromis_burtoni ENSHBUG00000015823
pundamilia_nyererei ENSPNYG00000019402
maylandia_zebra ENSMZEG00005017331
astatotilapia_calliptera ENSACLG00000025070
neolamprologus_brichardi ENSNBRG00000002945
oreochromis_niloticus ENSONIG00000012595
amphilophus_citrinellus ENSACIG00000010339
scophthalmus_maximus ENSSMAG00000021204
cynoglossus_semilaevis ENSCSEG00000018689
seriola_dumerili ENSSDUG00000007779
seriola_lalandi_dorsalis ENSSLDG00000025127
hippocampus_comes ENSHCOG00000009503
periophthalmus_magnuspinnatus ENSPMGG00000011709
gadus_morhua ENSGMOG00000010605
esox_lucius ENSELUG00000024433
astyanax_mexicanus ENSAMXG00000042072
pygocentrus_nattereri ENSPNAG00000025282
ictalurus_punctatus ENSIPUG00000017637
danio_rerio ENSDARG00000043502
scleropages_formosus ENSSFOG00015019999
paramormyrops_kingsleyae ENSPKIG00000008316
lepisosteus_oculatus ENSLOCG00000002810
salvator_merianae ENSSMRG00000007047
pogona_vitticeps ENSPVIG00000013099
chelonoidis_abingdonii ENSCABG00000004141
gopherus_agassizii ENSGAGG00000009754
chrysemys_picta_bellii ENSCPBG00000012392
pelodiscus_sinensis ENSPSIG00000013042
crocodylus_porosus ENSCPRG00005001124
sphenodon_punctatus ENSSPUG00000007177
calidris_pygmaea ENSCPGG00000002412
calidris_pugnax ENSCPUG00000016408
lepidothrix_coronata ENSLCOG00000013393
manacus_vitellinus ENSMVIG00005015370
meleagris_gallopavo ENSMGAG00000007485
melopsittacus_undulatus ENSMUNG00000007518
numida_meleagris ENSNMEG00000003373
anas_platyrhynchos_platyrhynchos ENSAPLG00000018897
zonotrichia_albicollis ENSZALG00000007682
junco_hyemalis ENSJHYG00000005120
cyanistes_caeruleus ENSCCEG00000004102
taeniopygia_guttata ENSTGUG00000014819
lonchura_striata_domestica ENSLSDG00000005432
apteryx_haastii ENSAHAG00000004103
apteryx_rowi ENSARWG00000015707
apteryx_owenii ENSAOWG00000003498
dromaius_novaehollandiae ENSDNVG00000007069
nothoprocta_perdicaria ENSNPEG00000012564
notechis_scutatus ENSNSUG00000000838
marmota_marmota_marmota ENSMMMG00000000927
urocitellus_parryii ENSUPAG00010019014
ictidomys_tridecemlineatus ENSSTOG00000019634
dipodomys_ordii ENSDORG00000029588
