pogona_vitticeps ENSPVIG00000012568
anolis_carolinensis ENSACAG00000007528
notechis_scutatus ENSNSUG00000018899
salvator_merianae ENSSMRG00000019306
sphenodon_punctatus ENSSPUG00000014352
gallus_gallus ENSGALG00000014662
meleagris_gallopavo ENSMGAG00000014156
numida_meleagris ENSNMEG00000016615
anas_platyrhynchos_platyrhynchos ENSAPLG00000007239
melopsittacus_undulatus ENSMUNG00000001429
lonchura_striata_domestica ENSLSDG00000012256
taeniopygia_guttata ENSTGUG00000013259
serinus_canaria ENSSCAG00000014844
ficedula_albicollis ENSFALG00000004603
lepidothrix_coronata ENSLCOG00000005616
manacus_vitellinus ENSMVIG00005013644
apteryx_haastii ENSAHAG00000014703
dromaius_novaehollandiae ENSDNVG00000017403
apteryx_owenii ENSAOWG00000011326
calidris_pygmaea ENSCPGG00000005320
apteryx_rowi ENSARWG00000005260
anser_brachyrhynchus ENSABRG00000011937
coturnix_japonica ENSCJPG00005016767
calidris_pugnax ENSCPUG00000005793
junco_hyemalis ENSJHYG00000010725
zonotrichia_albicollis ENSZALG00000017351
cyanistes_caeruleus ENSCCEG00000002740
parus_major ENSPMJG00000006903
nothoprocta_perdicaria ENSNPEG00000002547
crocodylus_porosus ENSCPRG00005004765
gopherus_agassizii ENSGAGG00000020982
chelonoidis_abingdonii ENSCABG00000000697
chrysemys_picta_bellii ENSCPBG00000005217
pelodiscus_sinensis ENSPSIG00000005887
nannospalax_galili ENSNGAG00000018451
jaculus_jaculus ENSJJAG00000013518
heterocephalus_glaber_male ENSHGLG00100011814
heterocephalus_glaber_female ENSHGLG00000001579
chinchilla_lanigera ENSCLAG00000015079
castor_canadensis ENSCCNG00000025521
spermophilus_dauricus ENSSDAG00000017657
ictidomys_tridecemlineatus ENSSTOG00000002611
marmota_marmota_marmota ENSMMMG00000016625
oryctolagus_cuniculus ENSOCUG00000023679
erinaceus_europaeus ENSEEUG00000004264
ailuropoda_melanoleuca ENSAMEG00000013545
ursus_americanus ENSUAMG00000026346
neovison_vison ENSNVIG00000024610
mustela_putorius_furo ENSMPUG00000016758
canis_lupus_familiaris ENSCAFG00000014091
canis_lupus_dingo ENSCAFG00020003147
panthera_tigris_altaica ENSPTIG00000018369
panthera_pardus ENSPPRG00000022406
felis_catus ENSFCAG00000040547
equus_caballus ENSECAG00000014695
equus_asinus_asinus ENSEASG00005016010
myotis_lucifugus ENSMLUG00000009297
prolemur_simus ENSPSMG00000014560
propithecus_coquereli ENSPCOG00000024308
microcebus_murinus ENSMICG00000044689
otolemur_garnettii ENSOGAG00000010756
tupaia_belangeri ENSTBEG00000010110
sus_scrofa ENSSSCG00000039512
tursiops_truncatus ENSTTRG00000004823
bos_mutus ENSBMUG00000009144
bos_taurus ENSBTAG00000008127
bison_bison_bison ENSBBBG00000021291
capra_hircus ENSCHIG00000012769
ovis_aries ENSOARG00000004288
pan_paniscus ENSPPAG00000027394
pan_troglodytes ENSPTRG00000004608
homo_sapiens ENSG00000139194
gorilla_gorilla ENSGGOG00000011552
pongo_abelii ENSPPYG00000004222
nomascus_leucogenys ENSNLEG00000005160
macaca_fascicularis ENSMFAG00000032202
macaca_nemestrina ENSMNEG00000044428
papio_anubis ENSPANG00000010166
theropithecus_gelada ENSTGEG00000007156
mandrillus_leucophaeus ENSMLEG00000034338
cercocebus_atys ENSCATG00000041907
chlorocebus_sabaeus ENSCSAG00000009936
colobus_angolensis_palliatus ENSCANG00000038210
piliocolobus_tephrosceles ENSPTEG00000036726
rhinopithecus_bieti ENSRBIG00000015752
rhinopithecus_roxellana ENSRROG00000033827
cebus_capucinus ENSCCAG00000034315
saimiri_boliviensis_boliviensis ENSSBOG00000022075
callithrix_jacchus ENSCJAG00000004871
aotus_nancymaae ENSANAG00000031149
dasypus_novemcinctus ENSDNOG00000032704
choloepus_hoffmanni ENSCHOG00000005619
loxodonta_africana ENSLAFG00000032292
procavia_capensis ENSPCAG00000000942
vulpes_vulpes ENSVVUG00000010750
ursus_maritimus ENSUMAG00000003222
macaca_mulatta ENSMMUG00000008898
carlito_syrichta ENSTSYG00000029129
fukomys_damarensis ENSFDAG00000017556
cavia_porcellus ENSCPOG00000008127
octodon_degus ENSODEG00000003636
urocitellus_parryii ENSUPAG00010011765
xenopus_tropicalis ENSXETG00000023915
latimeria_chalumnae ENSLACG00000001425
