pogona_vitticeps ENSPVIG00000002626
anolis_carolinensis ENSACAG00000004358
notechis_scutatus ENSNSUG00000009798
salvator_merianae ENSSMRG00000005565
sphenodon_punctatus ENSSPUG00000016155
gopherus_agassizii ENSGAGG00000005194
chelonoidis_abingdonii ENSCABG00000014384
chrysemys_picta_bellii ENSCPBG00000013107
lonchura_striata_domestica ENSLSDG00000000203
lepidothrix_coronata ENSLCOG00000002937
heterocephalus_glaber_female ENSHGLG00000006219
heterocephalus_glaber_male ENSHGLG00100008770
fukomys_damarensis ENSFDAG00000011561
chinchilla_lanigera ENSCLAG00000001550
octodon_degus ENSODEG00000008595
cavia_porcellus ENSCPOG00000020180
cavia_aperea ENSCAPG00000010271
pteropus_vampyrus ENSPVAG00000016886
dasypus_novemcinctus ENSDNOG00000031610
urocitellus_parryii ENSUPAG00010021925
spermophilus_dauricus ENSSDAG00000009368
ictidomys_tridecemlineatus ENSSTOG00000028708
marmota_marmota_marmota ENSMMMG00000016212
mus_spicilegus ENSMSIG00000023286
dipodomys_ordii ENSDORG00000002164
pongo_abelii ENSPPYG00000010060
pongo_abelii ENSPPYG00000010059
chlorocebus_sabaeus ENSCSAG00000003408
nomascus_leucogenys ENSNLEG00000001384
tupaia_belangeri ENSTBEG00000003302
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030437
mus_musculus ENSMUSG00000074277
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029343
mus_pahari MGP_PahariEiJ_G0021194
rattus_norvegicus ENSRNOG00000055259
meriones_unguiculatus ENSMUGG00000001391
cricetulus_griseus_chok1gshd ENSCGRG00001021026
cricetulus_griseus_crigri-picr ENSCGRG00015014501
cricetulus_griseus_crigri ENSCGRG00000018404
microtus_ochrogaster ENSMOCG00000015518
peromyscus_maniculatus_bairdii ENSPEMG00000022660
nannospalax_galili ENSNGAG00000019549
castor_canadensis ENSCCNG00000020522
erinaceus_europaeus ENSEEUG00000010482
choloepus_hoffmanni ENSCHOG00000005632
procavia_capensis ENSPCAG00000006395
echinops_telfairi ENSETEG00000016918
sarcophilus_harrisii ENSSHAG00000003864
phascolarctos_cinereus ENSPCIG00000020852
monodelphis_domestica ENSMODG00000018040
propithecus_coquereli ENSPCOG00000026283
prolemur_simus ENSPSMG00000011835
microcebus_murinus ENSMICG00000031011
otolemur_garnettii ENSOGAG00000031884
colobus_angolensis_palliatus ENSCANG00000035711
piliocolobus_tephrosceles ENSPTEG00000033217
rhinopithecus_roxellana ENSRROG00000039920
rhinopithecus_bieti ENSRBIG00000043422
theropithecus_gelada ENSTGEG00000018329
cercocebus_atys ENSCATG00000031906
macaca_fascicularis ENSMFAG00000033373
macaca_mulatta ENSMMUG00000044157
macaca_nemestrina ENSMNEG00000029912
mandrillus_leucophaeus ENSMLEG00000018589
pan_paniscus ENSPPAG00000028351
pan_troglodytes ENSPTRG00000011080
homo_sapiens ENSG00000176531
gorilla_gorilla ENSGGOG00000009246
callithrix_jacchus ENSCJAG00000013624
saimiri_boliviensis_boliviensis ENSSBOG00000026408
cebus_capucinus ENSCCAG00000026521
oryctolagus_cuniculus ENSOCUG00000025320
mus_spicilegus ENSMSIG00000023295
mesocricetus_auratus ENSMAUG00000012335
aotus_nancymaae ENSANAG00000031610
sorex_araneus ENSSARG00000012800
papio_anubis ENSPANG00000013861
carlito_syrichta ENSTSYG00000025736
tupaia_belangeri ENSTBEG00000003838
ochotona_princeps ENSOPRG00000003217
sus_scrofa ENSSSCG00000003063
ursus_americanus ENSUAMG00000010513
ursus_maritimus ENSUMAG00000022927
ailuropoda_melanoleuca ENSAMEG00000004365
neovison_vison ENSNVIG00000024657
neovison_vison ENSNVIG00000024658
mustela_putorius_furo ENSMPUG00000006905
canis_lupus_familiaris ENSCAFG00000004757
canis_lupus_dingo ENSCAFG00020014022
vulpes_vulpes ENSVVUG00000008846
panthera_pardus ENSPPRG00000009866
panthera_tigris_altaica ENSPTIG00000021458
felis_catus ENSFCAG00000025344
equus_asinus_asinus ENSEASG00005013247
equus_caballus ENSECAG00000010158
bison_bison_bison ENSBBBG00000004124
bison_bison_bison ENSBBBG00000016653
bos_taurus ENSBTAG00000004377
bos_mutus ENSBMUG00000015529
capra_hircus ENSCHIG00000004054
ovis_aries ENSOARG00000008614
tursiops_truncatus ENSTTRG00000014760
loxodonta_africana ENSLAFG00000030277
jaculus_jaculus ENSJJAG00000013197
notamacropus_eugenii ENSMEUG00000014796
ornithorhynchus_anatinus ENSOANG00000002789
xenopus_tropicalis ENSXETG00000015133
latimeria_chalumnae ENSLACG00000006714
xiphophorus_couchianus ENSXCOG00000007815
