pogona_vitticeps ENSPVIG00000005764
anolis_carolinensis ENSACAG00000012423
notechis_scutatus ENSNSUG00000002576
salvator_merianae ENSSMRG00000021626
sphenodon_punctatus ENSSPUG00000007352
anser_brachyrhynchus ENSABRG00000010938
anas_platyrhynchos ENSAPLG00000006583
gallus_gallus ENSGALG00000029709
meleagris_gallopavo ENSMGAG00000014779
coturnix_japonica ENSCJPG00005019746
numida_meleagris ENSNMEG00000016251
junco_hyemalis ENSJHYG00000018255
zonotrichia_albicollis ENSZALG00000009510
serinus_canaria ENSSCAG00000016767
taeniopygia_guttata ENSTGUG00000010196
lonchura_striata ENSLSDG00000015393
ficedula_albicollis ENSFALG00000003979
cyanistes_caeruleus ENSCCEG00000020735
parus_major ENSPMJG00000015242
lepidothrix_coronata ENSLCOG00000015229
manacus_vitellinus ENSMVIG00005017964
melopsittacus_undulatus ENSMUNG00000000389
calidris_pygmaea ENSCPGG00000016086
calidris_pugnax ENSCPUG00000005772
apteryx_owenii ENSAOWG00000016005
apteryx_rowi ENSARWG00000017037
apteryx_haastii ENSAHAG00000015396
nothoprocta_perdicaria ENSNPEG00000000285
dromaius_novaehollandiae ENSDNVG00000018131
crocodylus_porosus ENSCPRG00005011885
gopherus_agassizii ENSGAGG00000015371
chelonoidis_abingdonii ENSCABG00000003130
chrysemys_picta ENSCPBG00000005011
pelodiscus_sinensis ENSPSIG00000008822
vombatus_ursinus ENSVURG00010010550
phascolarctos_cinereus ENSPCIG00000006811
notamacropus_eugenii ENSMEUG00000004316
sarcophilus_harrisii ENSSHAG00000007221
monodelphis_domestica ENSMODG00000001182
ursus_americanus ENSUAMG00000009919
ursus_maritimus ENSUMAG00000009194
ailuropoda_melanoleuca ENSAMEG00000013443
canis_lupus ENSCAFG00020025042
canis_lupus ENSCAFG00000002344
vulpes_vulpes ENSVVUG00000028751
neovison_vison ENSNVIG00000017276
mustela_putorius ENSMPUG00000011144
panthera_pardus ENSPPRG00000005732
panthera_tigris ENSPTIG00000013666
felis_catus ENSFCAG00000013913
equus_asinus ENSEASG00005000242
equus_caballus ENSECAG00000004289
erinaceus_europaeus ENSEEUG00000009418
cebus_capucinus ENSCCAG00000032743
saimiri_boliviensis ENSSBOG00000036160
callithrix_jacchus ENSCJAG00000007145
aotus_nancymaae ENSANAG00000026244
pan_troglodytes ENSPTRG00000012266
pan_paniscus ENSPPAG00000029726
homo_sapiens ENSG00000040933
gorilla_gorilla ENSGGOG00000006003
pongo_abelii ENSPPYG00000012084
nomascus_leucogenys ENSNLEG00000001841
macaca_mulatta ENSMMUG00000022903
macaca_fascicularis ENSMFAG00000032305
macaca_nemestrina ENSMNEG00000041532
mandrillus_leucophaeus ENSMLEG00000027283
theropithecus_gelada ENSTGEG00000008629
papio_anubis ENSPANG00000000829
cercocebus_atys ENSCATG00000044744
chlorocebus_sabaeus ENSCSAG00000017242
rhinopithecus_bieti ENSRBIG00000027763
rhinopithecus_roxellana ENSRROG00000044342
colobus_angolensis ENSCANG00000036939
piliocolobus_tephrosceles ENSPTEG00000024038
carlito_syrichta ENSTSYG00000001944
prolemur_simus ENSPSMG00000022648
propithecus_coquereli ENSPCOG00000025221
microcebus_murinus ENSMICG00000013336
