drosophila_melanogaster FBgn0031643
caenorhabditis_elegans_strain_n2 WBGene00014012
paramormyrops_kingsleyae ENSPKIG00000018297
scleropages_formosus ENSSFOG00015012912
amphiprion_percula ENSAPEG00000002536
amphiprion_ocellaris ENSAOCG00000007172
acanthochromis_polyacanthus ENSAPOG00000020861
stegastes_partitus ENSSPAG00000000601
anabas_testudineus ENSATEG00000018303
seriola_dumerili ENSSDUG00000016018
seriola_lalandi_dorsalis ENSSLDG00000022246
monopterus_albus ENSMALG00000020848
mastacembelus_armatus ENSMAMG00000008502
scophthalmus_maximus ENSSMAG00000011527
haplochromis_burtoni ENSHBUG00000003233
pundamilia_nyererei ENSPNYG00000003271
maylandia_zebra ENSMZEG00005020212
astatotilapia_calliptera ENSACLG00000018966
neolamprologus_brichardi ENSNBRG00000016677
oreochromis_niloticus ENSONIG00000013422
amphilophus_citrinellus ENSACIG00000019894
poecilia_mexicana ENSPMEG00000020108
poecilia_formosa ENSPFOG00000024127
poecilia_latipinna ENSPLAG00000004956
poecilia_reticulata ENSPREG00000010010
xiphophorus_maculatus ENSXMAG00000012902
xiphophorus_couchianus ENSXCOG00000001032
gambusia_affinis ENSGAFG00000002403
fundulus_heteroclitus ENSFHEG00000011350
cyprinodon_variegatus ENSCVAG00000011848
kryptolebias_marmoratus ENSKMAG00000007259
oryzias_latipes ENSORLG00000003395
oryzias_latipes ENSORLG00020000672
oryzias_latipes_asm223469v1 ENSORLG00015007372
oryzias_melastigma ENSOMEG00000001380
labrus_bergylta ENSLBEG00000013689
gasterosteus_aculeatus ENSGACG00000000880
takifugu_rubripes ENSTRUG00000007055
tetraodon_nigroviridis ENSTNIG00000001855
mola_mola ENSMMOG00000019204
hippocampus_comes ENSHCOG00000006794
cynoglossus_semilaevis ENSCSEG00000018289
periophthalmus_magnuspinnatus ENSPMGG00000009414
gadus_morhua ENSGMOG00000005157
esox_lucius ENSELUG00000017655
pygocentrus_nattereri ENSPNAG00000006213
astyanax_mexicanus ENSAMXG00000015617
ictalurus_punctatus ENSIPUG00000001406
danio_rerio ENSDARG00000042751
lepisosteus_oculatus ENSLOCG00000001652
chelonoidis_abingdonii ENSCABG00000004706
gopherus_agassizii ENSGAGG00000024785
chrysemys_picta_bellii ENSCPBG00000027226
pelodiscus_sinensis ENSPSIG00000006250
anser_brachyrhynchus ENSABRG00000016913
anas_platyrhynchos_platyrhynchos ENSAPLG00000006497
gallus_gallus ENSGALG00000015004
coturnix_japonica ENSCJPG00005009278
meleagris_gallopavo ENSMGAG00000010079
numida_meleagris ENSNMEG00000011701
calidris_pygmaea ENSCPGG00000002229
calidris_pugnax ENSCPUG00000008985
melopsittacus_undulatus ENSMUNG00000007847
parus_major ENSPMJG00000014695
cyanistes_caeruleus ENSCCEG00000015583
ficedula_albicollis ENSFALG00000006145
taeniopygia_guttata ENSTGUG00000010392
lonchura_striata_domestica ENSLSDG00000003932
serinus_canaria ENSSCAG00000010350
zonotrichia_albicollis ENSZALG00000007729
junco_hyemalis ENSJHYG00000004190
manacus_vitellinus ENSMVIG00005005423
lepidothrix_coronata ENSLCOG00000005675
apteryx_rowi ENSARWG00000013536
apteryx_haastii ENSAHAG00000011386
apteryx_owenii ENSAOWG00000003369
dromaius_novaehollandiae ENSDNVG00000005080
nothoprocta_perdicaria ENSNPEG00000013647
pogona_vitticeps ENSPVIG00000018069
anolis_carolinensis ENSACAG00000000159
notechis_scutatus ENSNSUG00000019726
salvator_merianae ENSSMRG00000012259
sphenodon_punctatus ENSSPUG00000015246
phascolarctos_cinereus ENSPCIG00000013991
notamacropus_eugenii ENSMEUG00000006292
sarcophilus_harrisii ENSSHAG00000011854
monodelphis_domestica ENSMODG00000021496
callithrix_jacchus ENSCJAG00000020556
saimiri_boliviensis_boliviensis ENSSBOG00000034387
cebus_capucinus ENSCCAG00000028338
aotus_nancymaae ENSANAG00000030146
pan_troglodytes ENSPTRG00000009918
pan_paniscus ENSPPAG00000030258
homo_sapiens ENSG00000101782
gorilla_gorilla ENSGGOG00000036734
pongo_abelii ENSPPYG00000009062
nomascus_leucogenys ENSNLEG00000006758
mandrillus_leucophaeus ENSMLEG00000028187
cercocebus_atys ENSCATG00000040824
papio_anubis ENSPANG00000011485
theropithecus_gelada ENSTGEG00000016220
macaca_fascicularis ENSMFAG00000035617
macaca_nemestrina ENSMNEG00000041106
macaca_mulatta ENSMMUG00000021478
chlorocebus_sabaeus ENSCSAG00000017680
rhinopithecus_bieti ENSRBIG00000035071
rhinopithecus_roxellana ENSRROG00000045710
colobus_angolensis_palliatus ENSCANG00000035939
piliocolobus_tephrosceles ENSPTEG00000036046
carlito_syrichta ENSTSYG00000000142
microcebus_murinus ENSMICG00000009293
propithecus_coquereli ENSPCOG00000022631
prolemur_simus ENSPSMG00000011471
otolemur_garnettii ENSOGAG00000014502
tupaia_belangeri ENSTBEG00000015851
chinchilla_lanigera ENSCLAG00000006767
octodon_degus ENSODEG00000006444
heterocephalus_glaber_male ENSHGLG00100002077
heterocephalus_glaber_female ENSHGLG00000003885
fukomys_damarensis ENSFDAG00000001548
cavia_porcellus ENSCPOG00000007991
cavia_aperea ENSCAPG00000005756
jaculus_jaculus ENSJJAG00000023689
dipodomys_ordii ENSDORG00000011663
mus_spicilegus ENSMSIG00000014117
mus_musculus ENSMUSG00000024404
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022916
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022001
mus_pahari MGP_PahariEiJ_G0018739
rattus_norvegicus ENSRNOG00000023376
meriones_unguiculatus ENSMUGG00000014824
cricetulus_griseus_crigri ENSCGRG00000017636
cricetulus_griseus_crigri-picr ENSCGRG00015007476
cricetulus_griseus_chok1gshd ENSCGRG00001013249
mesocricetus_auratus ENSMAUG00000020527
microtus_ochrogaster ENSMOCG00000012114
peromyscus_maniculatus_bairdii ENSPEMG00000023794
nannospalax_galili ENSNGAG00000011446
marmota_marmota_marmota ENSMMMG00000009816
spermophilus_dauricus ENSSDAG00000018468
urocitellus_parryii ENSUPAG00010012142
ictidomys_tridecemlineatus ENSSTOG00000006517
oryctolagus_cuniculus ENSOCUG00000016820
ochotona_princeps ENSOPRG00000004803
bos_mutus ENSBMUG00000021705
bos_taurus ENSBTAG00000010042
bison_bison_bison ENSBBBG00000020738
capra_hircus ENSCHIG00000009312
ovis_aries ENSOARG00000008042
tursiops_truncatus ENSTTRG00000008839
sus_scrofa ENSSSCG00000029518
vicugna_pacos ENSVPAG00000009034
equus_asinus_asinus ENSEASG00005002317
equus_caballus ENSECAG00000009028
pteropus_vampyrus ENSPVAG00000015817
myotis_lucifugus ENSMLUG00000007081
ursus_americanus ENSUAMG00000018410
ursus_maritimus ENSUMAG00000020218
ailuropoda_melanoleuca ENSAMEG00000013754
mustela_putorius_furo ENSMPUG00000005772
neovison_vison ENSNVIG00000018076
canis_lupus_familiaris ENSCAFG00000018201
canis_lupus_dingo ENSCAFG00020014801
vulpes_vulpes ENSVVUG00000003651
panthera_tigris_altaica ENSPTIG00000000960
panthera_pardus ENSPPRG00000023302
felis_catus ENSFCAG00000000517
sorex_araneus ENSSARG00000010154
erinaceus_europaeus ENSEEUG00000007005
dasypus_novemcinctus ENSDNOG00000039433
choloepus_hoffmanni ENSCHOG00000008343
loxodonta_africana ENSLAFG00000001380
procavia_capensis ENSPCAG00000001021
echinops_telfairi ENSETEG00000003689
ornithorhynchus_anatinus ENSOANG00000012074
xenopus_tropicalis ENSXETG00000027370
latimeria_chalumnae ENSLACG00000017326
petromyzon_marinus ENSPMAG00000003258
eptatretus_burgeri ENSEBUG00000000555
ciona_savignyi ENSCSAVG00000003068
