chelonoidis_abingdonii ENSCABG00000014812
gopherus_agassizii ENSGAGG00000020151
chrysemys_picta ENSCPBG00000022290
pelodiscus_sinensis ENSPSIG00000011544
crocodylus_porosus ENSCPRG00005002840
pogona_vitticeps ENSPVIG00000010492
anolis_carolinensis ENSACAG00000011437
notechis_scutatus ENSNSUG00000005300
salvator_merianae ENSSMRG00000012975
sphenodon_punctatus ENSSPUG00000002676
sus_scrofa ENSSSCG00000031867
sus_scrofa ENSSSCG00000038787
sus_scrofa ENSSSCG00000036069
sus_scrofa ENSSSCG00000033439
sus_scrofa ENSSSCG00000021155
tursiops_truncatus ENSTTRG00000006564
bos_indicus ENSBIXG00000004146
bos_indicus ENSBIXG00005027434
bos_mutus ENSBMUG00000006633
bos_taurus ENSBTAG00000007897
bison_bison ENSBBBG00000006902
capra_hircus ENSCHIG00000024414
ovis_aries ENSOARG00000018247
ailuropoda_melanoleuca ENSAMEG00000002511
ursus_americanus ENSUAMG00000009593
mustela_putorius ENSMPUG00000014041
canis_lupus ENSCAFG00020025221
canis_lupus ENSCAFG00000004149
vulpes_vulpes ENSVVUG00000015392
felis_catus ENSFCAG00000003658
panthera_pardus ENSPPRG00000022853
heterocephalus_glaber ENSHGLG00100015165
oryctolagus_cuniculus ENSOCUG00000032692
marmota_marmota ENSMMMG00000021550
oryctolagus_cuniculus ENSOCUG00000006025
panthera_tigris ENSPTIG00000006949
prolemur_simus ENSPSMG00000005433
propithecus_coquereli ENSPCOG00000028772
microcebus_murinus ENSMICG00000001616
otolemur_garnettii ENSOGAG00000028112
pan_paniscus ENSPPAG00000038015
pan_troglodytes ENSPTRG00000011721
homo_sapiens ENSG00000115138
gorilla_gorilla ENSGGOG00000003480
pongo_abelii ENSPPYG00000012592
nomascus_leucogenys ENSNLEG00000001153
papio_anubis ENSPANG00000009691
theropithecus_gelada ENSTGEG00000020436
mandrillus_leucophaeus ENSMLEG00000009557
cercocebus_atys ENSCATG00000041120
chlorocebus_sabaeus ENSCSAG00000008563
macaca_fascicularis ENSMFAG00000000551
macaca_mulatta ENSMMUG00000055135
macaca_nemestrina ENSMNEG00000025401
rhinopithecus_bieti ENSRBIG00000014218
rhinopithecus_roxellana ENSRROG00000045388
piliocolobus_tephrosceles ENSPTEG00000037814
colobus_angolensis ENSCANG00000007353
cebus_capucinus ENSCCAG00000030547
saimiri_boliviensis ENSSBOG00000030918
callithrix_jacchus ENSCJAG00000045765
aotus_nancymaae ENSANAG00000026950
castor_canadensis ENSCCNG00000021860
dipodomys_ordii ENSDORG00000005577
nannospalax_galili ENSNGAG00000010537
ochotona_princeps ENSOPRG00000008699
tupaia_belangeri ENSTBEG00000004749
dasypus_novemcinctus ENSDNOG00000046780
cricetulus_griseus ENSCGRG00015026785
cricetulus_griseus ENSCGRG00001023516
cricetulus_griseus ENSCGRG00000010438
mesocricetus_auratus ENSMAUG00000007673
peromyscus_maniculatus ENSPEMG00000010396
microtus_ochrogaster ENSMOCG00000010293
mus_musculus ENSMUSG00000020660
mus_spicilegus ENSMSIG00000029200
mus_spretus MGP_SPRETEiJ_G0018421
mus_caroli MGP_CAROLIEiJ_G0017577
mus_pahari MGP_PahariEiJ_G0029337
rattus_norvegicus ENSRNOG00000012686
meriones_unguiculatus ENSMUGG00000017049
jaculus_jaculus ENSJJAG00000003230
octodon_degus ENSODEG00000010910
cavia_porcellus ENSCPOG00000004474
chinchilla_lanigera ENSCLAG00000010165
heterocephalus_glaber ENSHGLG00000018317
urocitellus_parryii ENSUPAG00010008168
ictidomys_tridecemlineatus ENSSTOG00000006150
pteropus_vampyrus ENSPVAG00000017525
equus_caballus ENSECAG00000016388
procavia_capensis ENSPCAG00000014062
equus_asinus ENSEASG00005010600
myotis_lucifugus ENSMLUG00000014156
choloepus_hoffmanni ENSCHOG00000002630
loxodonta_africana ENSLAFG00000031034
phascolarctos_cinereus ENSPCIG00000025237
vombatus_ursinus ENSVURG00010000874
sarcophilus_harrisii ENSSHAG00000005488
monodelphis_domestica ENSMODG00000015853
ornithorhynchus_anatinus ENSOANG00000007075
calidris_pygmaea ENSCPGG00000014145
calidris_pygmaea ENSCPGG00000014856
calidris_pugnax ENSCPUG00000011594
melopsittacus_undulatus ENSMUNG00000010499
taeniopygia_guttata ENSTGUG00000017017
serinus_canaria ENSSCAG00000016670
cyanistes_caeruleus ENSCCEG00000006160
parus_major ENSPMJG00000019139
ficedula_albicollis ENSFALG00000002915
manacus_vitellinus ENSMVIG00005001196
anser_brachyrhynchus ENSABRG00000019361
anas_platyrhynchos ENSAPLG00000024407
gallus_gallus ENSGALG00000016600
meleagris_gallopavo ENSMGAG00000014142
coturnix_japonica ENSCJPG00005012992
numida_meleagris ENSNMEG00000007641
apteryx_rowi ENSARWG00000018456
apteryx_owenii ENSAOWG00000017036
nothoprocta_perdicaria ENSNPEG00000008434
dromaius_novaehollandiae ENSDNVG00000011319
xenopus_tropicalis ENSXETG00000004362
latimeria_chalumnae ENSLACG00000011702
astyanax_mexicanus ENSAMXG00000011859
