calidris_pygmaea ENSCPGG00000011758
calidris_pugnax ENSCPUG00000017954
lonchura_striata_domestica ENSLSDG00000016245
anas_platyrhynchos_platyrhynchos ENSAPLG00000024261
apteryx_owenii ENSAOWG00000017886
apteryx_rowi ENSARWG00000007933
nothoprocta_perdicaria ENSNPEG00000003110
crocodylus_porosus ENSCPRG00005002563
chrysemys_picta_bellii ENSCPBG00000025678
gopherus_agassizii ENSGAGG00000017643
salvator_merianae ENSSMRG00000011883
pogona_vitticeps ENSPVIG00000021687
loxodonta_africana ENSLAFG00000016000
procavia_capensis ENSPCAG00000013722
echinops_telfairi ENSETEG00000012995
castor_canadensis ENSCCNG00000020199
dipodomys_ordii ENSDORG00000006976
cavia_porcellus ENSCPOG00000036812
cavia_aperea ENSCAPG00000000532
octodon_degus ENSODEG00000011663
chinchilla_lanigera ENSCLAG00000003250
heterocephalus_glaber_female ENSHGLG00000018504
heterocephalus_glaber_male ENSHGLG00100010040
fukomys_damarensis ENSFDAG00000013881
mus_musculus ENSMUSG00000028040
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026145
mus_spicilegus ENSMSIG00000026408
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025202
mus_pahari MGP_PahariEiJ_G0026646
rattus_norvegicus ENSRNOG00000020588
meriones_unguiculatus ENSMUGG00000001050
cricetulus_griseus_crigri ENSCGRG00000018357
cricetulus_griseus_crigri-picr ENSCGRG00015002758
cricetulus_griseus_chok1gshd ENSCGRG00001017321
mesocricetus_auratus ENSMAUG00000003295
peromyscus_maniculatus_bairdii ENSPEMG00000017803
microtus_ochrogaster ENSMOCG00000014856
nannospalax_galili ENSNGAG00000010689
jaculus_jaculus ENSJJAG00000012623
urocitellus_parryii ENSUPAG00010002055
ictidomys_tridecemlineatus ENSSTOG00000021709
spermophilus_dauricus ENSSDAG00000023803
spermophilus_dauricus ENSSDAG00000023807
marmota_marmota_marmota ENSMMMG00000015820
ochotona_princeps ENSOPRG00000014921
prolemur_simus ENSPSMG00000023062
propithecus_coquereli ENSPCOG00000019526
microcebus_murinus ENSMICG00000045586
papio_anubis ENSPANG00000030645
cercocebus_atys ENSCATG00000032517
theropithecus_gelada ENSTGEG00000022554
mandrillus_leucophaeus ENSMLEG00000030873
macaca_nemestrina ENSMNEG00000038804
piliocolobus_tephrosceles ENSPTEG00000032978
homo_sapiens ENSG00000243364
aotus_nancymaae ENSANAG00000022944
callithrix_jacchus ENSCJAG00000040488
carlito_syrichta ENSTSYG00000028602
otolemur_garnettii ENSOGAG00000013817
rhinopithecus_bieti ENSRBIG00000013506
rhinopithecus_roxellana ENSRROG00000044598
colobus_angolensis_palliatus ENSCANG00000023417
chlorocebus_sabaeus ENSCSAG00000001989
macaca_fascicularis ENSMFAG00000042861
pan_paniscus ENSPPAG00000026027
pan_troglodytes ENSPTRG00000001405
pongo_abelii ENSPPYG00000000761
nomascus_leucogenys ENSNLEG00000030299
cebus_capucinus ENSCCAG00000022024
saimiri_boliviensis_boliviensis ENSSBOG00000028810
tupaia_belangeri ENSTBEG00000005494
myotis_lucifugus ENSMLUG00000004214
pteropus_vampyrus ENSPVAG00000017815
sorex_araneus ENSSARG00000007209
ursus_maritimus ENSUMAG00000019695
ursus_americanus ENSUAMG00000003960
ailuropoda_melanoleuca ENSAMEG00000011354
canis_lupus_familiaris ENSCAFG00000024466
canis_lupus_dingo ENSCAFG00020007873
vulpes_vulpes ENSVVUG00000002219
mustela_putorius_furo ENSMPUG00000005762
neovison_vison ENSNVIG00000018561
panthera_pardus ENSPPRG00000025069
panthera_tigris_altaica ENSPTIG00000020151
felis_catus ENSFCAG00000040604
equus_caballus ENSECAG00000005958
equus_asinus_asinus ENSEASG00005019441
capra_hircus ENSCHIG00000008609
ovis_aries ENSOARG00000003565
bos_taurus ENSBTAG00000010673
bos_mutus ENSBMUG00000012339
bison_bison_bison ENSBBBG00000003297
sus_scrofa ENSSSCG00000036831
tursiops_truncatus ENSTTRG00000016166
dasypus_novemcinctus ENSDNOG00000040873
monodelphis_domestica ENSMODG00000017115
notamacropus_eugenii ENSMEUG00000004326
ornithorhynchus_anatinus ENSOANG00000013495
xiphophorus_maculatus ENSXMAG00000021168
xiphophorus_couchianus ENSXCOG00000019554
gambusia_affinis ENSGAFG00000014899
poecilia_mexicana ENSPMEG00000019567
poecilia_latipinna ENSPLAG00000002773
poecilia_formosa ENSPFOG00000023395
cyprinodon_variegatus ENSCVAG00000023120
fundulus_heteroclitus ENSFHEG00000020730
kryptolebias_marmoratus ENSKMAG00000002504
oryzias_latipes ENSORLG00020009971
oryzias_latipes ENSORLG00000024317
oryzias_latipes_asm223469v1 ENSORLG00015015930
astatotilapia_calliptera ENSACLG00000018915
pundamilia_nyererei ENSPNYG00000005218
maylandia_zebra ENSMZEG00005013581
haplochromis_burtoni ENSHBUG00000004061
neolamprologus_brichardi ENSNBRG00000005154
stegastes_partitus ENSSPAG00000017899
labrus_bergylta ENSLBEG00000005068
mola_mola ENSMMOG00000003689
cynoglossus_semilaevis ENSCSEG00000002140
pygocentrus_nattereri ENSPNAG00000027924
paramormyrops_kingsleyae ENSPKIG00000013934
