apteryx_rowi ENSARWG00000017109
apteryx_owenii ENSAOWG00000007120
apteryx_haastii ENSAHAG00000001152
dromaius_novaehollandiae ENSDNVG00000018573
nothoprocta_perdicaria ENSNPEG00000009041
calidris_pygmaea ENSCPGG00000019496
calidris_pugnax ENSCPUG00000001260
melopsittacus_undulatus ENSMUNG00000012722
lonchura_striata_domestica ENSLSDG00000011462
taeniopygia_guttata ENSTGUG00000001492
serinus_canaria ENSSCAG00000011100
zonotrichia_albicollis ENSZALG00000003572
ficedula_albicollis ENSFALG00000001173
parus_major ENSPMJG00000004703
cyanistes_caeruleus ENSCCEG00000014344
lepidothrix_coronata ENSLCOG00000007233
manacus_vitellinus ENSMVIG00005019797
anser_brachyrhynchus ENSABRG00000006005
anas_platyrhynchos_platyrhynchos ENSAPLG00000003551
gallus_gallus ENSGALG00000012350
coturnix_japonica ENSCJPG00005003726
meleagris_gallopavo ENSMGAG00000008737
numida_meleagris ENSNMEG00000010303
crocodylus_porosus ENSCPRG00005012968
gopherus_agassizii ENSGAGG00000004100
chelonoidis_abingdonii ENSCABG00000022254
chrysemys_picta_bellii ENSCPBG00000024049
pelodiscus_sinensis ENSPSIG00000004747
pogona_vitticeps ENSPVIG00000017703
anolis_carolinensis ENSACAG00000001003
notechis_scutatus ENSNSUG00000015396
salvator_merianae ENSSMRG00000008248
sphenodon_punctatus ENSSPUG00000008554
ornithorhynchus_anatinus ENSOANG00000029482
phascolarctos_cinereus ENSPCIG00000011622
notamacropus_eugenii ENSMEUG00000010008
sarcophilus_harrisii ENSSHAG00000015254
monodelphis_domestica ENSMODG00000003093
urocitellus_parryii ENSUPAG00010016511
ictidomys_tridecemlineatus ENSSTOG00000002628
spermophilus_dauricus ENSSDAG00000020493
marmota_marmota_marmota ENSMMMG00000005278
heterocephalus_glaber_female ENSHGLG00000001669
heterocephalus_glaber_male ENSHGLG00100015790
fukomys_damarensis ENSFDAG00000004359
chinchilla_lanigera ENSCLAG00000013247
octodon_degus ENSODEG00000002889
cavia_porcellus ENSCPOG00000000488
cavia_aperea ENSCAPG00000000371
pan_troglodytes ENSPTRG00000022912
pan_paniscus ENSPPAG00000041009
homo_sapiens ENSG00000196116
gorilla_gorilla ENSGGOG00000015269
pongo_abelii ENSPPYG00000019423
nomascus_leucogenys ENSNLEG00000016885
mandrillus_leucophaeus ENSMLEG00000037092
cercocebus_atys ENSCATG00000030658
theropithecus_gelada ENSTGEG00000003420
papio_anubis ENSPANG00000025594
macaca_mulatta ENSMMUG00000012275
macaca_fascicularis ENSMFAG00000003187
