ciona_savignyi ENSCSAVG00000000038
ciona_intestinalis ENSCING00000004007
melopsittacus_undulatus ENSMUNG00000008760
parus_major ENSPMJG00000005403
calidris_pugnax ENSCPUG00000017189
numida_meleagris ENSNMEG00000012711
gallus_gallus ENSGALG00000044668
anser_brachyrhynchus ENSABRG00000015790
dromaius_novaehollandiae ENSDNVG00000017989
apteryx_owenii ENSAOWG00000000963
phascolarctos_cinereus ENSPCIG00000008716
sarcophilus_harrisii ENSSHAG00000008819
poecilia_formosa ENSPFOG00000000732
poecilia_formosa ENSPFOG00000000167
poecilia_mexicana ENSPMEG00000003962
poecilia_latipinna ENSPLAG00000020999
poecilia_reticulata ENSPREG00000017159
xiphophorus_maculatus ENSXMAG00000010824
xiphophorus_couchianus ENSXCOG00000008337
gambusia_affinis ENSGAFG00000009064
cyprinodon_variegatus ENSCVAG00000012644
fundulus_heteroclitus ENSFHEG00000021140
kryptolebias_marmoratus ENSKMAG00000002136
oryzias_latipes_asm223469v1 ENSORLG00015014758
oryzias_latipes ENSORLG00020001218
oryzias_latipes ENSORLG00000010372
oryzias_melastigma ENSOMEG00000020607
astatotilapia_calliptera ENSACLG00000025440
maylandia_zebra ENSMZEG00005010393
pundamilia_nyererei ENSPNYG00000022572
haplochromis_burtoni ENSHBUG00000016068
amphiprion_percula ENSAPEG00000016739
amphiprion_ocellaris ENSAOCG00000010032
acanthochromis_polyacanthus ENSAPOG00000022753
stegastes_partitus ENSSPAG00000009873
mola_mola ENSMMOG00000001778
tetraodon_nigroviridis ENSTNIG00000009689
amphilophus_citrinellus ENSACIG00000005673
labrus_bergylta ENSLBEG00000006951
mastacembelus_armatus ENSMAMG00000010460
monopterus_albus ENSMALG00000018891
anabas_testudineus ENSATEG00000017940
seriola_dumerili ENSSDUG00000007650
seriola_lalandi_dorsalis ENSSLDG00000002938
scophthalmus_maximus ENSSMAG00000004764
cynoglossus_semilaevis ENSCSEG00000002515
hippocampus_comes ENSHCOG00000004008
periophthalmus_magnuspinnatus ENSPMGG00000016259
esox_lucius ENSELUG00000007890
pygocentrus_nattereri ENSPNAG00000025854
astyanax_mexicanus ENSAMXG00000039347
ictalurus_punctatus ENSIPUG00000010135
danio_rerio ENSDARG00000094345
paramormyrops_kingsleyae ENSPKIG00000023976
scleropages_formosus ENSSFOG00015016965
lepisosteus_oculatus ENSLOCG00000016251
caenorhabditis_elegans_strain_n2 WBGene00044065
