phascolarctos_cinereus ENSPCIG00000030091
monodelphis_domestica ENSMODG00000011307
propithecus_coquereli ENSPCOG00000018752
microcebus_murinus ENSMICG00000037633
prolemur_simus ENSPSMG00000020235
otolemur_garnettii ENSOGAG00000033346
callithrix_jacchus ENSCJAG00000007008
cebus_capucinus ENSCCAG00000026146
aotus_nancymaae ENSANAG00000025640
pan_troglodytes ENSPTRG00000052245
homo_sapiens ENSG00000172201
pongo_abelii ENSPPYG00000029390
macaca_nemestrina ENSMNEG00000045436
macaca_fascicularis ENSMFAG00000032981
macaca_mulatta ENSMMUG00000014691
cercocebus_atys ENSCATG00000039220
chlorocebus_sabaeus ENSCSAG00000007666
papio_anubis ENSPANG00000018084
theropithecus_gelada ENSTGEG00000019219
piliocolobus_tephrosceles ENSPTEG00000013085
meriones_unguiculatus ENSMUGG00000014764
neovison_vison ENSNVIG00000024918
canis_lupus_dingo ENSCAFG00020010309
felis_catus ENSFCAG00000042466
panthera_pardus ENSPPRG00000009089
tursiops_truncatus ENSTTRG00000005636
sus_scrofa ENSSSCG00000024312
pteropus_vampyrus ENSPVAG00000001880
peromyscus_maniculatus_bairdii ENSPEMG00000026044
microtus_ochrogaster ENSMOCG00000002195
cricetulus_griseus_chok1gshd ENSCGRG00001009628
cricetulus_griseus_crigri-picr ENSCGRG00015002473
mesocricetus_auratus ENSMAUG00000001937
mus_musculus ENSMUSG00000021379
mus_spicilegus ENSMSIG00000031387
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019370
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018490
mus_pahari MGP_PahariEiJ_G0019558
rattus_norvegicus ENSRNOG00000016099
nannospalax_galili ENSNGAG00000017933
dipodomys_ordii ENSDORG00000027681
urocitellus_parryii ENSUPAG00010020013
castor_canadensis ENSCCNG00000029110
heterocephalus_glaber_female ENSHGLG00000005965
chinchilla_lanigera ENSCLAG00000001875
octodon_degus ENSODEG00000013997
rhinopithecus_bieti ENSRBIG00000029524
rhinopithecus_roxellana ENSRROG00000041212
jaculus_jaculus ENSJJAG00000023180
erinaceus_europaeus ENSEEUG00000001989
equus_asinus_asinus ENSEASG00005009258
capra_hircus ENSCHIG00000020094
urocitellus_parryii ENSUPAG00010009117
ictidomys_tridecemlineatus ENSSTOG00000033116
marmota_marmota_marmota ENSMMMG00000022178
ailuropoda_melanoleuca ENSAMEG00000006057
urocitellus_parryii ENSUPAG00010006115
bos_taurus ENSBTAG00000052562
canis_lupus_familiaris ENSCAFG00000010205
loxodonta_africana ENSLAFG00000014467
choloepus_hoffmanni ENSCHOG00000010512
equus_caballus ENSECAG00000013428
ornithorhynchus_anatinus ENSOANG00000002715
gopherus_agassizii ENSGAGG00000010185
chelonoidis_abingdonii ENSCABG00000002529
chrysemys_picta_bellii ENSCPBG00000006994
pelodiscus_sinensis ENSPSIG00000014895
pogona_vitticeps ENSPVIG00000002192
notechis_scutatus ENSNSUG00000016746
salvator_merianae ENSSMRG00000005442
sphenodon_punctatus ENSSPUG00000017807
anolis_carolinensis ENSACAG00000003191
dromaius_novaehollandiae ENSDNVG00000015545
nothoprocta_perdicaria ENSNPEG00000015563
apteryx_haastii ENSAHAG00000001817
taeniopygia_guttata ENSTGUG00000006296
lonchura_striata_domestica ENSLSDG00000011002
serinus_canaria ENSSCAG00000000787
parus_major ENSPMJG00000018192
ficedula_albicollis ENSFALG00000013503
junco_hyemalis ENSJHYG00000014963
lepidothrix_coronata ENSLCOG00000005460
melopsittacus_undulatus ENSMUNG00000008964
calidris_pygmaea ENSCPGG00000015618
calidris_pugnax ENSCPUG00000005216
coturnix_japonica ENSCJPG00005017931
gallus_gallus ENSGALG00000039474
numida_meleagris ENSNMEG00000001842
anas_platyrhynchos_platyrhynchos ENSAPLG00000029275
anser_brachyrhynchus ENSABRG00000013245
xenopus_tropicalis ENSXETG00000025736
latimeria_chalumnae ENSLACG00000006771
takifugu_rubripes ENSTRUG00000025562
gasterosteus_aculeatus ENSGACG00000003679
hippocampus_comes ENSHCOG00000020772
oryzias_latipes_asm223469v1 ENSORLG00015013784
oryzias_latipes ENSORLG00000002567
oryzias_latipes ENSORLG00020022387
oryzias_melastigma ENSOMEG00000017701
scophthalmus_maximus ENSSMAG00000010698
astatotilapia_calliptera ENSACLG00000009338
maylandia_zebra ENSMZEG00005025411
haplochromis_burtoni ENSHBUG00000020288
pundamilia_nyererei ENSPNYG00000005362
neolamprologus_brichardi ENSNBRG00000003231
oreochromis_niloticus ENSONIG00000006883
amphilophus_citrinellus ENSACIG00000004781
xiphophorus_maculatus ENSXMAG00000027976
xiphophorus_couchianus ENSXCOG00000017073
gambusia_affinis ENSGAFG00000019744
poecilia_latipinna ENSPLAG00000004153
poecilia_mexicana ENSPMEG00000014845
poecilia_formosa ENSPFOG00000010524
