pogona_vitticeps ENSPVIG00000021370
anolis_carolinensis ENSACAG00000014309
notechis_scutatus ENSNSUG00000008786
salvator_merianae ENSSMRG00000017574
sphenodon_punctatus ENSSPUG00000010523
gopherus_agassizii ENSGAGG00000013438
chelonoidis_abingdonii ENSCABG00000011287
chrysemys_picta_bellii ENSCPBG00000027743
pelodiscus_sinensis ENSPSIG00000006302
apteryx_haastii ENSAHAG00000006034
apteryx_rowi ENSARWG00000006038
apteryx_owenii ENSAOWG00000017865
dromaius_novaehollandiae ENSDNVG00000006662
nothoprocta_perdicaria ENSNPEG00000001580
gallus_gallus ENSGALG00000001666
coturnix_japonica ENSCJPG00005009316
numida_meleagris ENSNMEG00000014580
anser_brachyrhynchus ENSABRG00000010339
anas_platyrhynchos_platyrhynchos ENSAPLG00000012721
calidris_pygmaea ENSCPGG00000018575
lepidothrix_coronata ENSLCOG00000006275
manacus_vitellinus ENSMVIG00005009794
junco_hyemalis ENSJHYG00000014908
zonotrichia_albicollis ENSZALG00000011032
serinus_canaria ENSSCAG00000005890
taeniopygia_guttata ENSTGUG00000004259
lonchura_striata_domestica ENSLSDG00000011697
ficedula_albicollis ENSFALG00000009778
parus_major ENSPMJG00000018952
cyanistes_caeruleus ENSCCEG00000000638
melopsittacus_undulatus ENSMUNG00000010233
crocodylus_porosus ENSCPRG00005006259
prolemur_simus ENSPSMG00000019877
propithecus_coquereli ENSPCOG00000003013
microcebus_murinus ENSMICG00000012694
otolemur_garnettii ENSOGAG00000027179
pan_paniscus ENSPPAG00000031332
pan_troglodytes ENSPTRG00000008630
homo_sapiens ENSG00000129197
gorilla_gorilla ENSGGOG00000002740
pongo_abelii ENSPPYG00000007868
nomascus_leucogenys ENSNLEG00000009055
macaca_fascicularis ENSMFAG00000042296
macaca_nemestrina ENSMNEG00000033025
macaca_mulatta ENSMMUG00000010468
cercocebus_atys ENSCATG00000034115
theropithecus_gelada ENSTGEG00000020613
chlorocebus_sabaeus ENSCSAG00000012808
papio_anubis ENSPANG00000031716
colobus_angolensis_palliatus ENSCANG00000036738
piliocolobus_tephrosceles ENSPTEG00000020332
rhinopithecus_bieti ENSRBIG00000011156
rhinopithecus_roxellana ENSRROG00000041520
mandrillus_leucophaeus ENSMLEG00000036331
cebus_capucinus ENSCCAG00000030587
saimiri_boliviensis_boliviensis ENSSBOG00000028497
callithrix_jacchus ENSCJAG00000011370
