gopherus_agassizii ENSGAGG00000001976
chelonoidis_abingdonii ENSCABG00000020442
chrysemys_picta_bellii ENSCPBG00000026815
pelodiscus_sinensis ENSPSIG00000010293
crocodylus_porosus ENSCPRG00005013434
pogona_vitticeps ENSPVIG00000025300
anolis_carolinensis ENSACAG00000014530
notechis_scutatus ENSNSUG00000016930
salvator_merianae ENSSMRG00000023089
sphenodon_punctatus ENSSPUG00000016442
anser_brachyrhynchus ENSABRG00000006228
anas_platyrhynchos_platyrhynchos ENSAPLG00000017178
meleagris_gallopavo ENSMGAG00000014497
coturnix_japonica ENSCJPG00005004712
gallus_gallus ENSGALG00000040342
numida_meleagris ENSNMEG00000010705
calidris_pygmaea ENSCPGG00000016262
calidris_pugnax ENSCPUG00000012742
lepidothrix_coronata ENSLCOG00000011240
manacus_vitellinus ENSMVIG00005001862
melopsittacus_undulatus ENSMUNG00000005537
parus_major ENSPMJG00000000967
cyanistes_caeruleus ENSCCEG00000004917
serinus_canaria ENSSCAG00000013318
ficedula_albicollis ENSFALG00000006650
lonchura_striata_domestica ENSLSDG00000009650
taeniopygia_guttata ENSTGUG00000013483
junco_hyemalis ENSJHYG00000016110
zonotrichia_albicollis ENSZALG00000014209
apteryx_rowi ENSARWG00000010069
apteryx_haastii ENSAHAG00000004315
dromaius_novaehollandiae ENSDNVG00000010192
nothoprocta_perdicaria ENSNPEG00000014923
apteryx_owenii ENSAOWG00000009279
apteryx_rowi ENSARWG00000010070
anas_platyrhynchos_platyrhynchos ENSAPLG00000008652
pan_troglodytes ENSPTRG00000013813
pan_paniscus ENSPPAG00000002375
homo_sapiens ENSG00000154734
gorilla_gorilla ENSGGOG00000007355
pongo_abelii ENSPPYG00000011310
nomascus_leucogenys ENSNLEG00000002764
rhinopithecus_bieti ENSRBIG00000028522
rhinopithecus_roxellana ENSRROG00000041518
piliocolobus_tephrosceles ENSPTEG00000025721
colobus_angolensis_palliatus ENSCANG00000040930
cercocebus_atys ENSCATG00000015336
mandrillus_leucophaeus ENSMLEG00000041787
papio_anubis ENSPANG00000022527
theropithecus_gelada ENSTGEG00000028397
macaca_nemestrina ENSMNEG00000039035
macaca_fascicularis ENSMFAG00000039719
chlorocebus_sabaeus ENSCSAG00000009066
cebus_capucinus ENSCCAG00000024111
saimiri_boliviensis_boliviensis ENSSBOG00000026988
callithrix_jacchus ENSCJAG00000013983
aotus_nancymaae ENSANAG00000023646
carlito_syrichta ENSTSYG00000001283
propithecus_coquereli ENSPCOG00000021162
prolemur_simus ENSPSMG00000007521
