apteryx_owenii ENSAOWG00000011567
apteryx_haastii ENSAHAG00000016196
apteryx_rowi ENSARWG00000002573
nothoprocta_perdicaria ENSNPEG00000013060
dromaius_novaehollandiae ENSDNVG00000018546
meleagris_gallopavo ENSMGAG00000001508
coturnix_japonica ENSCJPG00005016291
numida_meleagris ENSNMEG00000016213
anser_brachyrhynchus ENSABRG00000002906
anas_platyrhynchos_platyrhynchos ENSAPLG00000011737
calidris_pugnax ENSCPUG00000018847
calidris_pygmaea ENSCPGG00000010615
lepidothrix_coronata ENSLCOG00000007621
manacus_vitellinus ENSMVIG00005015295
manacus_vitellinus ENSMVIG00005015297
melopsittacus_undulatus ENSMUNG00000003349
crocodylus_porosus ENSCPRG00005008647
chelonoidis_abingdonii ENSCABG00000019131
gopherus_agassizii ENSGAGG00000001273
chrysemys_picta_bellii ENSCPBG00000018231
pelodiscus_sinensis ENSPSIG00000003201
notechis_scutatus ENSNSUG00000012014
pogona_vitticeps ENSPVIG00000023956
salvator_merianae ENSSMRG00000021992
sphenodon_punctatus ENSSPUG00000014717
phascolarctos_cinereus ENSPCIG00000011817
xenopus_tropicalis ENSXETG00000030091
latimeria_chalumnae ENSLACG00000015358
tetraodon_nigroviridis ENSTNIG00000011196
tetraodon_nigroviridis ENSTNIG00000011198
tetraodon_nigroviridis ENSTNIG00000002027
takifugu_rubripes ENSTRUG00000001802
mola_mola ENSMMOG00000009564
gasterosteus_aculeatus ENSGACG00000004822
labrus_bergylta ENSLBEG00000009022
seriola_lalandi_dorsalis ENSSLDG00000006087
seriola_dumerili ENSSDUG00000005334
anabas_testudineus ENSATEG00000019595
mastacembelus_armatus ENSMAMG00000018275
monopterus_albus ENSMALG00000019619
scophthalmus_maximus ENSSMAG00000005095
cynoglossus_semilaevis ENSCSEG00000009453
maylandia_zebra ENSMZEG00005002237
astatotilapia_calliptera ENSACLG00000009690
haplochromis_burtoni ENSHBUG00000016653
pundamilia_nyererei ENSPNYG00000023202
pundamilia_nyererei ENSPNYG00000023207
pundamilia_nyererei ENSPNYG00000013035
pundamilia_nyererei ENSPNYG00000009343
pundamilia_nyererei ENSPNYG00000003609
neolamprologus_brichardi ENSNBRG00000008758
oreochromis_niloticus ENSONIG00000017263
amphilophus_citrinellus ENSACIG00000007237
amphiprion_percula ENSAPEG00000019359
amphiprion_ocellaris ENSAOCG00000020456
acanthochromis_polyacanthus ENSAPOG00000008432
stegastes_partitus ENSSPAG00000011559
fundulus_heteroclitus ENSFHEG00000008922
cyprinodon_variegatus ENSCVAG00000017169
poecilia_mexicana ENSPMEG00000005309
poecilia_formosa ENSPFOG00000008221
poecilia_latipinna ENSPLAG00000017411
poecilia_reticulata ENSPREG00000021739
xiphophorus_maculatus ENSXMAG00000000779
xiphophorus_couchianus ENSXCOG00000012515
gambusia_affinis ENSGAFG00000016855
kryptolebias_marmoratus ENSKMAG00000004828
oryzias_latipes_asm223469v1 ENSORLG00015012830
oryzias_melastigma ENSOMEG00000016695
hippocampus_comes ENSHCOG00000003912
periophthalmus_magnuspinnatus ENSPMGG00000018052
gadus_morhua ENSGMOG00000015555
esox_lucius ENSELUG00000007556
pygocentrus_nattereri ENSPNAG00000006605
astyanax_mexicanus ENSAMXG00000003054
ictalurus_punctatus ENSIPUG00000001730
danio_rerio ENSDARG00000011463
paramormyrops_kingsleyae ENSPKIG00000009640
scleropages_formosus ENSSFOG00015016634
lepisosteus_oculatus ENSLOCG00000009023
