anser_brachyrhynchus ENSABRG00000007916
anas_platyrhynchos_platyrhynchos ENSAPLG00000008718
meleagris_gallopavo ENSMGAG00000004528
gallus_gallus ENSGALG00000029867
coturnix_japonica ENSCJPG00005007964
numida_meleagris ENSNMEG00000004210
meleagris_gallopavo ENSMGAG00000006757
ficedula_albicollis ENSFALG00000000355
calidris_pygmaea ENSCPGG00000002053
calidris_pygmaea ENSCPGG00000002996
calidris_pugnax ENSCPUG00000008594
apteryx_haastii ENSAHAG00000016231
apteryx_owenii ENSAOWG00000014261
apteryx_rowi ENSARWG00000004540
dromaius_novaehollandiae ENSDNVG00000017490
gopherus_agassizii ENSGAGG00000012778
chelonoidis_abingdonii ENSCABG00000005507
chrysemys_picta_bellii ENSCPBG00000018879
anolis_carolinensis ENSACAG00000004574
notechis_scutatus ENSNSUG00000001126
pogona_vitticeps ENSPVIG00000015075
anolis_carolinensis ENSACAG00000000656
salvator_merianae ENSSMRG00000009980
sphenodon_punctatus ENSSPUG00000017790
cyanistes_caeruleus ENSCCEG00000003699
parus_major ENSPMJG00000003245
taeniopygia_guttata ENSTGUG00000013646
lonchura_striata_domestica ENSLSDG00000015778
ursus_americanus ENSUAMG00000027763
ursus_maritimus ENSUMAG00000019943
ailuropoda_melanoleuca ENSAMEG00000005932
neovison_vison ENSNVIG00000024047
mustela_putorius_furo ENSMPUG00000007006
canis_lupus_dingo ENSCAFG00020018941
canis_lupus_familiaris ENSCAFG00000001546
vulpes_vulpes ENSVVUG00000008853
felis_catus ENSFCAG00000007721
panthera_tigris_altaica ENSPTIG00000009972
equus_caballus ENSECAG00000018269
equus_asinus_asinus ENSEASG00005010198
pteropus_vampyrus ENSPVAG00000007109
myotis_lucifugus ENSMLUG00000000642
capra_hircus ENSCHIG00000018354
ovis_aries ENSOARG00000001871
ovis_aries ENSOARG00000014474
bos_taurus ENSBTAG00000014458
bos_mutus ENSBMUG00000023987
bison_bison_bison ENSBBBG00000005550
tursiops_truncatus ENSTTRG00000006421
sus_scrofa ENSSSCG00000005924
erinaceus_europaeus ENSEEUG00000004080
mus_spicilegus ENSMSIG00000023758
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020830
mus_musculus ENSMUSG00000022558
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019927
mus_pahari MGP_PahariEiJ_G0019937
rattus_norvegicus ENSRNOG00000030355
meriones_unguiculatus ENSMUGG00000011496
microtus_ochrogaster ENSMOCG00000007502
peromyscus_maniculatus_bairdii ENSPEMG00000016419
cricetulus_griseus_crigri-picr ENSCGRG00015020727
cricetulus_griseus_crigri ENSCGRG00000012035
cricetulus_griseus_chok1gshd ENSCGRG00001024044
nannospalax_galili ENSNGAG00000016982
jaculus_jaculus ENSJJAG00000017014
dipodomys_ordii ENSDORG00000001933
castor_canadensis ENSCCNG00000028052
chinchilla_lanigera ENSCLAG00000011535
octodon_degus ENSODEG00000014329
cavia_porcellus ENSCPOG00000026695
cavia_aperea ENSCAPG00000013474
heterocephalus_glaber_female ENSHGLG00000013908
heterocephalus_glaber_male ENSHGLG00100008368
fukomys_damarensis ENSFDAG00000014636
urocitellus_parryii ENSUPAG00010023542
spermophilus_dauricus ENSSDAG00000013154
ictidomys_tridecemlineatus ENSSTOG00000028121
marmota_marmota_marmota ENSMMMG00000007400
oryctolagus_cuniculus ENSOCUG00000024054
ochotona_princeps ENSOPRG00000007530
tupaia_belangeri ENSTBEG00000001415
pan_troglodytes ENSPTRG00000020688
pan_paniscus ENSPPAG00000029926
homo_sapiens ENSG00000179832
gorilla_gorilla ENSGGOG00000013579
pongo_abelii ENSPPYG00000018967
papio_anubis ENSPANG00000012666
nomascus_leucogenys ENSNLEG00000010522
macaca_fascicularis ENSMFAG00000032393
macaca_mulatta ENSMMUG00000014716
chlorocebus_sabaeus ENSCSAG00000008673
colobus_angolensis_palliatus ENSCANG00000042388
rhinopithecus_bieti ENSRBIG00000033460
cercocebus_atys ENSCATG00000042989
mandrillus_leucophaeus ENSMLEG00000030780
macaca_nemestrina ENSMNEG00000020140
theropithecus_gelada ENSTGEG00000018434
papio_anubis ENSPANG00000033215
rhinopithecus_roxellana ENSRROG00000038490
cebus_capucinus ENSCCAG00000020643
saimiri_boliviensis_boliviensis ENSSBOG00000034645
callithrix_jacchus ENSCJAG00000021442
aotus_nancymaae ENSANAG00000003435
carlito_syrichta ENSTSYG00000009626
microcebus_murinus ENSMICG00000044422
prolemur_simus ENSPSMG00000025273
propithecus_coquereli ENSPCOG00000021995
otolemur_garnettii ENSOGAG00000017172
sorex_araneus ENSSARG00000014480
dasypus_novemcinctus ENSDNOG00000040202
loxodonta_africana ENSLAFG00000021642
procavia_capensis ENSPCAG00000006793
lepisosteus_oculatus ENSLOCG00000009389
lepisosteus_oculatus ENSLOCG00000009406
pteropus_vampyrus ENSPVAG00000009263
echinops_telfairi ENSETEG00000000449
manacus_vitellinus ENSMVIG00005007655
phascolarctos_cinereus ENSPCIG00000009075
phascolarctos_cinereus ENSPCIG00000037402
notamacropus_eugenii ENSMEUG00000014424
sarcophilus_harrisii ENSSHAG00000007848
monodelphis_domestica ENSMODG00000010565
ornithorhynchus_anatinus ENSOANG00000004925
xenopus_tropicalis ENSXETG00000005685
latimeria_chalumnae ENSLACG00000011145
petromyzon_marinus ENSPMAG00000003523
scleropages_formosus ENSSFOG00015001167
paramormyrops_kingsleyae ENSPKIG00000022128
scleropages_formosus ENSSFOG00015010406
paramormyrops_kingsleyae ENSPKIG00000020137
amphiprion_ocellaris ENSAOCG00000006365
amphiprion_percula ENSAPEG00000017932
acanthochromis_polyacanthus ENSAPOG00000002936
acanthochromis_polyacanthus ENSAPOG00000013364
acanthochromis_polyacanthus ENSAPOG00000015701
stegastes_partitus ENSSPAG00000020880
maylandia_zebra ENSMZEG00005002815
astatotilapia_calliptera ENSACLG00000020209
haplochromis_burtoni ENSHBUG00000011048
pundamilia_nyererei ENSPNYG00000011829
oreochromis_niloticus ENSONIG00000007248
neolamprologus_brichardi ENSNBRG00000010012
amphilophus_citrinellus ENSACIG00000014119
fundulus_heteroclitus ENSFHEG00000016603
cyprinodon_variegatus ENSCVAG00000021483
xiphophorus_couchianus ENSXCOG00000016290
xiphophorus_maculatus ENSXMAG00000008772
gambusia_affinis ENSGAFG00000000135
poecilia_formosa ENSPFOG00000018743
poecilia_latipinna ENSPLAG00000012140
poecilia_mexicana ENSPMEG00000010802
poecilia_reticulata ENSPREG00000013488
kryptolebias_marmoratus ENSKMAG00000021431
oryzias_latipes ENSORLG00000005983
oryzias_latipes ENSORLG00020019573
oryzias_latipes_asm223469v1 ENSORLG00015003979
oryzias_melastigma ENSOMEG00000016882
mastacembelus_armatus ENSMAMG00000024076
monopterus_albus ENSMALG00000020823
anabas_testudineus ENSATEG00000024406
seriola_lalandi_dorsalis ENSSLDG00000013919
seriola_dumerili ENSSDUG00000012004
scophthalmus_maximus ENSSMAG00000006716
takifugu_rubripes ENSTRUG00000001349
tetraodon_nigroviridis ENSTNIG00000019092
cynoglossus_semilaevis ENSCSEG00000003744
hippocampus_comes ENSHCOG00000009670
labrus_bergylta ENSLBEG00000007052
mola_mola ENSMMOG00000007648
periophthalmus_magnuspinnatus ENSPMGG00000021409
gadus_morhua ENSGMOG00000013883
esox_lucius ENSELUG00000005557
pygocentrus_nattereri ENSPNAG00000028407
astyanax_mexicanus ENSAMXG00000018592
ictalurus_punctatus ENSIPUG00000005350
danio_rerio ENSDARG00000016573
lepisosteus_oculatus ENSLOCG00000007509
latimeria_chalumnae ENSLACG00000014796
petromyzon_marinus ENSPMAG00000009654
