notamacropus_eugenii ENSMEUG00000000618
phascolarctos_cinereus ENSPCIG00000021824
sarcophilus_harrisii ENSSHAG00000012353
monodelphis_domestica ENSMODG00000007418
dipodomys_ordii ENSDORG00000011061
castor_canadensis ENSCCNG00000007267
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031155
mus_spicilegus ENSMSIG00000027833
mus_musculus ENSMUSG00000030718
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030044
mus_pahari MGP_PahariEiJ_G0013266
rattus_norvegicus ENSRNOG00000017227
meriones_unguiculatus ENSMUGG00000003832
microtus_ochrogaster ENSMOCG00000008664
peromyscus_maniculatus_bairdii ENSPEMG00000022717
cricetulus_griseus_crigri ENSCGRG00000006031
cricetulus_griseus_chok1gshd ENSCGRG00001006185
mesocricetus_auratus ENSMAUG00000010412
nannospalax_galili ENSNGAG00000004604
jaculus_jaculus ENSJJAG00000007410
urocitellus_parryii ENSUPAG00010023113
spermophilus_dauricus ENSSDAG00000019679
ictidomys_tridecemlineatus ENSSTOG00000007881
marmota_marmota_marmota ENSMMMG00000010421
heterocephalus_glaber_female ENSHGLG00000003747
heterocephalus_glaber_male ENSHGLG00100017874
fukomys_damarensis ENSFDAG00000010575
chinchilla_lanigera ENSCLAG00000016482
octodon_degus ENSODEG00000005995
cavia_porcellus ENSCPOG00000003599
oryctolagus_cuniculus ENSOCUG00000008731
prolemur_simus ENSPSMG00000003532
microcebus_murinus ENSMICG00000002244
otolemur_garnettii ENSOGAG00000001708
carlito_syrichta ENSTSYG00000005416
macaca_fascicularis ENSMFAG00000031619
macaca_mulatta ENSMMUG00000017398
macaca_nemestrina ENSMNEG00000031477
cercocebus_atys ENSCATG00000033372
theropithecus_gelada ENSTGEG00000027443
mandrillus_leucophaeus ENSMLEG00000038271
papio_anubis ENSPANG00000006478
rhinopithecus_bieti ENSRBIG00000032741
rhinopithecus_roxellana ENSRROG00000031513
piliocolobus_tephrosceles ENSPTEG00000024146
colobus_angolensis_palliatus ENSCANG00000012722
pan_paniscus ENSPPAG00000036326
pan_troglodytes ENSPTRG00000004061
homo_sapiens ENSG00000214517
gorilla_gorilla ENSGGOG00000000347
pongo_abelii ENSPPYG00000003671
saimiri_boliviensis_boliviensis ENSSBOG00000031236
cebus_capucinus ENSCCAG00000026198
callithrix_jacchus ENSCJAG00000015734
aotus_nancymaae ENSANAG00000034341
cavia_aperea ENSCAPG00000007296
equus_caballus ENSECAG00000010756
equus_asinus_asinus ENSEASG00005017891
ursus_americanus ENSUAMG00000003021
tupaia_belangeri ENSTBEG00000012143
chlorocebus_sabaeus ENSCSAG00000004025
cricetulus_griseus_crigri-picr ENSCGRG00015014281
erinaceus_europaeus ENSEEUG00000013193
sorex_araneus ENSSARG00000012289
neovison_vison ENSNVIG00000022146
mustela_putorius_furo ENSMPUG00000009348
ailuropoda_melanoleuca ENSAMEG00000017200
canis_lupus_familiaris ENSCAFG00000005539
panthera_pardus ENSPPRG00000019088
panthera_tigris_altaica ENSPTIG00000019950
felis_catus ENSFCAG00000026344
