phascolarctos_cinereus ENSPCIG00000013990
monodelphis_domestica ENSMODG00000006509
erinaceus_europaeus ENSEEUG00000004634
sorex_araneus ENSSARG00000001238
pan_paniscus ENSPPAG00000038065
pan_troglodytes ENSPTRG00000003422
homo_sapiens ENSG00000166796
gorilla_gorilla ENSGGOG00000015884
pongo_abelii ENSPPYG00000003436
nomascus_leucogenys ENSNLEG00000028060
rhinopithecus_bieti ENSRBIG00000039182
rhinopithecus_roxellana ENSRROG00000025865
colobus_angolensis ENSCANG00000039327
piliocolobus_tephrosceles ENSPTEG00000017756
macaca_fascicularis ENSMFAG00000003940
macaca_mulatta ENSMMUG00000014615
macaca_nemestrina ENSMNEG00000033782
papio_anubis ENSPANG00000025849
theropithecus_gelada ENSTGEG00000010728
mandrillus_leucophaeus ENSMLEG00000028242
chlorocebus_sabaeus ENSCSAG00000005043
cebus_capucinus ENSCCAG00000031200
saimiri_boliviensis ENSSBOG00000029573
callithrix_jacchus ENSCJAG00000007081
aotus_nancymaae ENSANAG00000037671
carlito_syrichta ENSTSYG00000026426
prolemur_simus ENSPSMG00000022259
microcebus_murinus ENSMICG00000009475
otolemur_garnettii ENSOGAG00000003725
ochotona_princeps ENSOPRG00000014158
carlito_syrichta ENSTSYG00000027606
propithecus_coquereli ENSPCOG00000022047
cavia_aperea ENSCAPG00000006746
cavia_aperea ENSCAPG00000011696
castor_canadensis ENSCCNG00000008715
castor_canadensis ENSCCNG00000008737
dipodomys_ordii ENSDORG00000003526
spermophilus_dauricus ENSSDAG00000011729
urocitellus_parryii ENSUPAG00010010550
ictidomys_tridecemlineatus ENSSTOG00000032003
marmota_marmota ENSMMMG00000005255
microtus_ochrogaster ENSMOCG00000015487
microtus_ochrogaster ENSMOCG00000002442
peromyscus_maniculatus ENSPEMG00000022031
cricetulus_griseus ENSCGRG00001018177
cricetulus_griseus ENSCGRG00000012653
cricetulus_griseus ENSCGRG00015015951
mesocricetus_auratus ENSMAUG00000011667
mus_spretus MGP_SPRETEiJ_G0030870
mus_spicilegus ENSMSIG00000005281
mus_musculus ENSMUSG00000030851
mus_caroli MGP_CAROLIEiJ_G0029772
mus_pahari MGP_PahariEiJ_G0012997
rattus_norvegicus ENSRNOG00000013103
meriones_unguiculatus ENSMUGG00000012769
nannospalax_galili ENSNGAG00000024361
jaculus_jaculus ENSJJAG00000010418
chinchilla_lanigera ENSCLAG00000017086
octodon_degus ENSODEG00000010760
cavia_porcellus ENSCPOG00000011926
heterocephalus_glaber ENSHGLG00000015435
heterocephalus_glaber ENSHGLG00100006088
fukomys_damarensis ENSFDAG00000011680
oryctolagus_cuniculus ENSOCUG00000027929
tupaia_belangeri ENSTBEG00000011741
ursus_americanus ENSUAMG00000019119
ursus_americanus ENSUAMG00000019118
ursus_maritimus ENSUMAG00000020508
ursus_maritimus ENSUMAG00000020503
ailuropoda_melanoleuca ENSAMEG00000017872
mustela_putorius ENSMPUG00000018544
mustela_putorius ENSMPUG00000013766
neovison_vison ENSNVIG00000018779
canis_lupus ENSCAFG00020018722
canis_lupus ENSCAFG00000009239
vulpes_vulpes ENSVVUG00000002685
panthera_pardus ENSPPRG00000010475
panthera_tigris ENSPTIG00000007918
felis_catus ENSFCAG00000034264
sus_scrofa ENSSSCG00000013363
vicugna_pacos ENSVPAG00000010216
bos_taurus ENSBTAG00000002488
bos_mutus ENSBMUG00000021687
bison_bison ENSBBBG00000012846
capra_hircus ENSCHIG00000013476
ovis_aries ENSOARG00000009531
pteropus_vampyrus ENSPVAG00000007207
myotis_lucifugus ENSMLUG00000016348
equus_asinus ENSEASG00005012936
equus_asinus ENSEASG00005012917
equus_caballus ENSECAG00000022126
choloepus_hoffmanni ENSCHOG00000011717
procavia_capensis ENSPCAG00000013442
echinops_telfairi ENSETEG00000007512
latimeria_chalumnae ENSLACG00000009769
otolemur_garnettii ENSOGAG00000009268
eptatretus_burgeri ENSEBUG00000016283
