apteryx_rowi ENSARWG00000014383
nothoprocta_perdicaria ENSNPEG00000011063
crocodylus_porosus ENSCPRG00005015795
gopherus_agassizii ENSGAGG00000016744
chrysemys_picta_bellii ENSCPBG00000020312
salvator_merianae ENSSMRG00000013716
pan_troglodytes ENSPTRG00000045112
pan_paniscus ENSPPAG00000001970
gorilla_gorilla ENSGGOG00000037549
nomascus_leucogenys ENSNLEG00000027367
rhinopithecus_roxellana ENSRROG00000009408
rhinopithecus_bieti ENSRBIG00000044827
colobus_angolensis_palliatus ENSCANG00000042558
macaca_mulatta ENSMMUG00000041199
macaca_nemestrina ENSMNEG00000038089
macaca_fascicularis ENSMFAG00000038034
cercocebus_atys ENSCATG00000030393
mandrillus_leucophaeus ENSMLEG00000029261
papio_anubis ENSPANG00000034409
saimiri_boliviensis_boliviensis ENSSBOG00000033310
aotus_nancymaae ENSANAG00000034082
cebus_capucinus ENSCCAG00000033473
carlito_syrichta ENSTSYG00000037183
propithecus_coquereli ENSPCOG00000021298
microcebus_murinus ENSMICG00000037684
capra_hircus ENSCHIG00000026393
peromyscus_maniculatus_bairdii ENSPEMG00000029025
paramormyrops_kingsleyae ENSPKIG00000007420
